"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1167";"Israel (IL)";"China (CN)";5;17,86;0,05;0,12;40,87;"Drones"
"528556";"Israel (IL)";"China (CN)";14;14,14;0,07;0,14;26,86;"Pollution Control"
"2924109";"Israel (IL)";"China (CN)";34;46,58;0,24;0,15;29;"Carbon Capture & Storage"
"3072115";"Israel (IL)";"China (CN)";9;10,23;0,07;0,14;22,11;"Sustainable Agriculture"
"3118107";"Israel (IL)";"China (CN)";12;20,69;0,09;0,09;21,49;"Biomass Energy"
"3382108";"Israel (IL)";"China (CN)";12;15,79;0,05;0,06;21,82;"Internet of Things (IoT)"
"966156";"Israel (IL)";"China (CN)";1;14,29;0,02;0,04;32,38;"Wind Energy"
"404678";"Israel (IL)";"China (CN)";32;13,73;0,1;0,27;36,46;"Water Management"
"406570";"Israel (IL)";"China (CN)";12;10,53;0,08;0,16;21,43;"Nuclear Energy"
"420656";"Israel (IL)";"China (CN)";12;7,89;0,05;0,13;23,25;"Solar Energy"
"3328100";"Israel (IL)";"China (CN)";15;11,11;0,08;0,15;21,85;"Cloud Computing & Edge Computing"
"765833";"Israel (IL)";"China (CN)";27;16,98;0,09;0,1;20,73;"Waste Management"
"2335107";"Israel (IL)";"China (CN)";26;6,16;0,06;0,44;43,6;"Generative AI"
"2818103";"Israel (IL)";"China (CN)";6;4,51;0,04;0,13;12,8;"Blockchain Technologies"
"346960";"Israel (IL)";"China (CN)";8;14,04;0,03;0,07;32,36;"Energy Efficiency"
"346059";"Israel (IL)";"China (CN)";14;7,82;0,03;0,14;31,98;"Smart Grid"
"462639";"Israel (IL)";"China (CN)";13;8,18;0,07;0,15;18,28;"Green Building"
"403548";"Israel (IL)";"China (CN)";39;20,21;0,23;0,24;21,04;"Biofuels"
"808625";"Israel (IL)";"China (CN)";403;18,19;0,64;0,68;19,34;"Quantum Technologies"
"2321103";"Israel (IL)";"China (CN)";9;14,52;0,13;0,23;24,78;"Geothermal Energy"
"945723";"Israel (IL)";"China (CN)";133;18,34;0,14;0,22;27,65;"Environmental Engineering"
"327047";"Israel (IL)";"China (CN)";11;15,28;0,05;0,09;25,13;"EVs & Charging Infrastructure"
"420729";"Israel (IL)";"China (CN)";131;21,83;0,12;0,23;42,46;"Battery"
"488728";"Israel (IL)";"China (CN)";69;9,24;0,14;0,36;24,48;"Semiconductors/Chips"
"709018";"Israel (IL)";"China (CN)";148;15,34;0,17;0,29;26,04;"Biomaterials"
"329036";"Israel (IL)";"China (CN)";116;22,39;0,19;0,36;42,46;"Hydrogen Fuel Cells"
"283637";"Israel (IL)";"China (CN)";33;19,64;0,11;0,15;26,05;"Heat Pumps"
"381627";"Israel (IL)";"China (CN)";87;23,71;0,19;0,23;28,79;"Mobile Networks (5G/6G)"
"232730";"Israel (IL)";"China (CN)";3;4,76;0,03;0,2;33,92;"Satellite Connectivity"
"449920";"Israel (IL)";"China (CN)";24;7,02;0,15;0,48;21,74;"High-Performance Computing (HPC)"
"209957";"Israel (IL)";"China (CN)";913;14,69;0,2;0,26;18,88;"Other"
"463217";"Israel (IL)";"China (CN)";35;3,5;0,07;0,49;23,26;"Cybersecurity Technologies"
"294619";"Israel (IL)";"China (CN)";17;5,61;0,15;0,47;17,08;"Software Engineering & System Development"
"839051";"Israel (IL)";"China (CN)";198;6,41;0,08;0,46;36,18;"Computer Vision, Language Processing & Object Recognition"
"678413";"Israel (IL)";"China (CN)";131;33,33;0,2;0,15;24,08;"Green Consumer Goods"
"657512";"Israel (IL)";"China (CN)";25;14,04;0,06;0,1;23,53;"Recycling"
"576411";"Israel (IL)";"China (CN)";63;5,57;0,05;0,31;32,76;"Robotics"
"1170511";"Israel (IL)";"China (CN)";246;3,09;0,09;0,57;18,93;"Artificial Intelligence"
