"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7040";"Bretagne (FR52)";"United States (US)";2;6,9;0,11;0,12;7,33;"Drones"
"26553";"Bretagne (FR52)";"United States (US)";43;18,07;0,92;0,33;6,42;"Pollution Control"
"1515832";"Bretagne (FR52)";"United States (US)";5;9,26;0,09;0,11;11,65;"Carbon Capture & Storage"
"1646232";"Bretagne (FR52)";"United States (US)";6;12,24;0,13;0,08;7,7;"Sustainable Agriculture"
"1721730";"Bretagne (FR52)";"United States (US)";4;7,41;0,09;0,09;6,73;"Biomass Energy"
"1906626";"Bretagne (FR52)";"United States (US)";11;5,91;0,2;0,16;4,71;"Internet of Things (IoT)"
"508348";"Bretagne (FR52)";"United States (US)";1;2,17;0,09;0,26;6,15;"Wind Energy"
"2092622";"Bretagne (FR52)";"United States (US)";7;5,43;0,13;0,15;6,37;"Water Management"
"2231818";"Bretagne (FR52)";"United States (US)";19;23,75;0,17;0,11;15,64;"Nuclear Energy"
"2268017";"Bretagne (FR52)";"United States (US)";11;10,38;0,15;0,09;6,49;"Solar Energy"
"1860622";"Bretagne (FR52)";"United States (US)";27;14,29;0,38;0,22;8,08;"Cloud Computing & Edge Computing"
"40072";"Bretagne (FR52)";"United States (US)";36;17,48;0,43;0,14;5,55;"Waste Management"
"1221830";"Bretagne (FR52)";"United States (US)";16;10,6;0,17;0,16;10,05;"Generative AI"
"1652324";"Bretagne (FR52)";"United States (US)";6;8,7;0,12;0,07;4,71;"Blockchain Technologies"
"2016125";"Bretagne (FR52)";"United States (US)";1;1,89;0,02;0,07;7,09;"Energy Efficiency"
"1895519";"Bretagne (FR52)";"United States (US)";3;2,07;0,03;0,11;8,72;"Smart Grid"
"2386914";"Bretagne (FR52)";"United States (US)";15;8,2;0,21;0,18;6,77;"Green Building"
"2032219";"Bretagne (FR52)";"United States (US)";17;11,49;0,3;0,18;6,84;"Biofuels"
"44758";"Bretagne (FR52)";"United States (US)";218;36,76;0,59;0,18;11,32;"Quantum Technologies"
"1096424";"Bretagne (FR52)";"United States (US)";5;9,43;0,22;0,2;8,37;"Geothermal Energy"
"50688";"Bretagne (FR52)";"United States (US)";57;9,05;0,17;0,19;10,35;"Environmental Engineering"
"1876216";"Bretagne (FR52)";"United States (US)";4;5,8;0,07;0,08;7,17;"EVs & Charging Infrastructure"
"2392011";"Bretagne (FR52)";"United States (US)";15;10,27;0,08;0,06;7,26;"Battery"
"2605312";"Bretagne (FR52)";"United States (US)";35;8,43;0,15;0,2;11,62;"Semiconductors/Chips"
"371886";"Bretagne (FR52)";"United States (US)";33;7,3;0,14;0,14;6,9;"Biomaterials"
"1933910";"Bretagne (FR52)";"United States (US)";10;10,64;0,09;0,06;7,87;"Hydrogen Fuel Cells"
"1611115";"Bretagne (FR52)";"United States (US)";10;10,42;0,13;0,09;7,13;"Heat Pumps"
"2131311";"Bretagne (FR52)";"United States (US)";40;8;0,33;0,31;7,52;"Mobile Networks (5G/6G)"
"1213614";"Bretagne (FR52)";"United States (US)";10;16,13;0,25;0,19;12,69;"Satellite Connectivity"
"2489310";"Bretagne (FR52)";"United States (US)";51;19,47;0,4;0,37;17,7;"High-Performance Computing (HPC)"
"118137";"Bretagne (FR52)";"United States (US)";1508;23,42;0,33;0,27;19,15;"Other"
"263886";"Bretagne (FR52)";"United States (US)";33;6,89;0,14;0,23;11,89;"Cybersecurity Technologies"
"163646";"Bretagne (FR52)";"United States (US)";14;6,73;0,15;0,32;14,5;"Software Engineering & System Development"
"463932";"Bretagne (FR52)";"United States (US)";84;7,91;0,12;0,16;10,79;"Computer Vision, Language Processing & Object Recognition"
"382583";"Bretagne (FR52)";"United States (US)";22;5,68;0,16;0,14;5,19;"Green Consumer Goods"
"355202";"Bretagne (FR52)";"United States (US)";41;14,44;0,46;0,17;5,22;"Recycling"
"314862";"Bretagne (FR52)";"United States (US)";34;6,55;0,09;0,14;10,24;"Robotics"
"639191";"Bretagne (FR52)";"United States (US)";153;6,38;0,08;0,17;13,34;"Artificial Intelligence"
