"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1653332";"Yuzhen tsentralen (BG42)";"United States (US)";2;12,5;0,04;0,03;7,7;"Sustainable Agriculture"
"2090922";"Yuzhen tsentralen (BG42)";"United States (US)";1;33,33;0,02;0;6,37;"Water Management"
"39999";"Yuzhen tsentralen (BG42)";"United States (US)";3;13,64;0,04;0,01;5,55;"Waste Management"
"2015318";"Yuzhen tsentralen (BG42)";"United States (US)";3;13,64;0,05;0,03;6,84;"Biofuels"
"44575";"Yuzhen tsentralen (BG42)";"United States (US)";1;100;0;0;11,32;"Quantum Technologies"
"50532";"Yuzhen tsentralen (BG42)";"United States (US)";4;100;0,01;0;10,35;"Environmental Engineering"
"374796";"Yuzhen tsentralen (BG42)";"United States (US)";1;1,59;0;0,02;6,9;"Biomaterials"
"117936";"Yuzhen tsentralen (BG42)";"United States (US)";40;32;0,01;0,01;19,15;"Other"
"382233";"Yuzhen tsentralen (BG42)";"United States (US)";6;5,88;0,04;0,04;5,19;"Green Consumer Goods"
"353752";"Yuzhen tsentralen (BG42)";"United States (US)";1;6,67;0,01;0,01;5,22;"Recycling"
"639871";"Yuzhen tsentralen (BG42)";"United States (US)";2;4,76;0;0;13,34;"Artificial Intelligence"
