"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1919026";"Niederbayern (DE22)";"United States (US)";2;6,9;0,04;0,02;4,71;"Internet of Things (IoT)"
"2248319";"Niederbayern (DE22)";"United States (US)";1;50;0,01;0;15,64;"Nuclear Energy"
"1838822";"Niederbayern (DE22)";"United States (US)";3;8,82;0,04;0,04;8,08;"Cloud Computing & Edge Computing"
"39908";"Niederbayern (DE22)";"United States (US)";1;6,67;0,01;0,01;5,55;"Waste Management"
"1232030";"Niederbayern (DE22)";"United States (US)";1;7,69;0,01;0,01;10,05;"Generative AI"
"1657128";"Niederbayern (DE22)";"United States (US)";4;30,77;0,08;0,01;4,71;"Blockchain Technologies"
"2020321";"Niederbayern (DE22)";"United States (US)";1;8,33;0,02;0,01;7,09;"Energy Efficiency"
"1901321";"Niederbayern (DE22)";"United States (US)";1;2,5;0,01;0,03;8,72;"Smart Grid"
"44771";"Niederbayern (DE22)";"United States (US)";13;185,71;0,04;0;11,32;"Quantum Technologies"
"50491";"Niederbayern (DE22)";"United States (US)";4;18,18;0,01;0,01;10,35;"Environmental Engineering"
"1867414";"Niederbayern (DE22)";"United States (US)";2;8,33;0,03;0,03;7,17;"EVs & Charging Infrastructure"
"2388611";"Niederbayern (DE22)";"United States (US)";2;11,11;0,01;0,01;7,26;"Battery"
"2597510";"Niederbayern (DE22)";"United States (US)";1;5,88;0;0,01;11,62;"Semiconductors/Chips"
"1931810";"Niederbayern (DE22)";"United States (US)";2;66,67;0,02;0;7,87;"Hydrogen Fuel Cells"
"1606115";"Niederbayern (DE22)";"United States (US)";1;12,5;0,01;0,01;7,13;"Heat Pumps"
"213389";"Niederbayern (DE22)";"United States (US)";2;6,9;0,02;0,02;7,52;"Mobile Networks (5G/6G)"
"1196714";"Niederbayern (DE22)";"United States (US)";1;50;0,02;0,01;12,69;"Satellite Connectivity"
"246488";"Niederbayern (DE22)";"United States (US)";4;16;0,03;0,03;17,7;"High-Performance Computing (HPC)"
"117722";"Niederbayern (DE22)";"United States (US)";74;45,12;0,02;0,01;19,15;"Other"
"262726";"Niederbayern (DE22)";"United States (US)";13;16,05;0,05;0,04;11,89;"Cybersecurity Technologies"
"163366";"Niederbayern (DE22)";"United States (US)";18;18,18;0,19;0,15;14,5;"Software Engineering & System Development"
"462162";"Niederbayern (DE22)";"United States (US)";6;7,06;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"383563";"Niederbayern (DE22)";"United States (US)";2;9,52;0,01;0,01;5,19;"Green Consumer Goods"
"355732";"Niederbayern (DE22)";"United States (US)";1;12,5;0,01;0;5,22;"Recycling"
"314252";"Niederbayern (DE22)";"United States (US)";7;9,86;0,02;0,02;10,24;"Robotics"
"638551";"Niederbayern (DE22)";"United States (US)";31;6,84;0,02;0,03;13,34;"Artificial Intelligence"
