"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1252";"Saudi Arabia (SA)";"China (CN)";149;34,25;1,53;1,83;40,87;"Drones"
"518856";"Saudi Arabia (SA)";"China (CN)";152;32,97;0,78;0,63;26,86;"Pollution Control"
"2842121";"Saudi Arabia (SA)";"China (CN)";220;26,6;1,53;1,66;29;"Carbon Capture & Storage"
"3067108";"Saudi Arabia (SA)";"China (CN)";77;15,01;0,57;0,84;22,11;"Sustainable Agriculture"
"3136107";"Saudi Arabia (SA)";"China (CN)";240;33,24;1,77;1,14;21,49;"Biomass Energy"
"3528101";"Saudi Arabia (SA)";"China (CN)";392;19,75;1,51;1,67;21,82;"Internet of Things (IoT)"
"1100157";"Saudi Arabia (SA)";"China (CN)";28;49,12;0,38;0,31;39,44;"Hydroelectric Power"
"1054156";"Saudi Arabia (SA)";"China (CN)";29;21,17;0,51;0,79;32,38;"Wind Energy"
"421958";"Saudi Arabia (SA)";"China (CN)";319;35,37;1,01;1,04;36,46;"Water Management"
"393670";"Saudi Arabia (SA)";"China (CN)";75;7,82;0,49;1,35;21,43;"Nuclear Energy"
"423556";"Saudi Arabia (SA)";"China (CN)";624;25,72;2,35;2,13;23,25;"Solar Energy"
"3481103";"Saudi Arabia (SA)";"China (CN)";338;20,99;1,77;1,84;21,85;"Cloud Computing & Edge Computing"
"767146";"Saudi Arabia (SA)";"China (CN)";355;31,61;1,13;0,74;20,73;"Waste Management"
"2170107";"Saudi Arabia (SA)";"China (CN)";162;26,43;0,39;0,64;43,6;"Generative AI"
"293980";"Saudi Arabia (SA)";"China (CN)";227;18,82;1,69;1,15;12,8;"Blockchain Technologies"
"361960";"Saudi Arabia (SA)";"China (CN)";195;25,03;0,75;0,97;32,36;"Energy Efficiency"
"350190";"Saudi Arabia (SA)";"China (CN)";319;19,31;0,75;1,25;31,98;"Smart Grid"
"447939";"Saudi Arabia (SA)";"China (CN)";125;14,16;0,66;0,85;18,28;"Green Building"
"389048";"Saudi Arabia (SA)";"China (CN)";240;40,54;1,39;0,72;21,04;"Biofuels"
"827725";"Saudi Arabia (SA)";"China (CN)";639;28,44;1,01;0,69;19,34;"Quantum Technologies"
"238990";"Saudi Arabia (SA)";"China (CN)";52;17,75;0,78;1,09;24,78;"Geothermal Energy"
"929623";"Saudi Arabia (SA)";"China (CN)";660;28,97;0,71;0,68;27,65;"Environmental Engineering"
"343247";"Saudi Arabia (SA)";"China (CN)";237;25,99;1,16;1,12;25,13;"EVs & Charging Infrastructure"
"409234";"Saudi Arabia (SA)";"China (CN)";1084;38,84;0,98;1,08;42,46;"Battery"
"466628";"Saudi Arabia (SA)";"China (CN)";377;19,11;0,75;0,96;24,48;"Semiconductors/Chips"
"710518";"Saudi Arabia (SA)";"China (CN)";679;16,73;0,78;1,22;26,04;"Biomaterials"
"343336";"Saudi Arabia (SA)";"China (CN)";722;50,45;1,17;0,99;42,46;"Hydrogen Fuel Cells"
"297030";"Saudi Arabia (SA)";"China (CN)";1388;32,2;4,81;3,89;26,05;"Heat Pumps"
"396926";"Saudi Arabia (SA)";"China (CN)";512;26,03;1,09;1,21;28,79;"Mobile Networks (5G/6G)"
"228930";"Saudi Arabia (SA)";"China (CN)";76;35,02;0,7;0,68;33,92;"Satellite Connectivity"
"449320";"Saudi Arabia (SA)";"China (CN)";75;16,67;0,48;0,63;21,74;"High-Performance Computing (HPC)"
"2100112";"Saudi Arabia (SA)";"China (CN)";3547;27,24;0,78;0,54;18,88;"Other"
"451317";"Saudi Arabia (SA)";"China (CN)";561;17,12;1,17;1,59;23,26;"Cybersecurity Technologies"
"292919";"Saudi Arabia (SA)";"China (CN)";58;13,55;0,53;0,66;17,08;"Software Engineering & System Development"
"826051";"Saudi Arabia (SA)";"China (CN)";848;22,99;0,35;0,55;36,18;"Computer Vision, Language Processing & Object Recognition"
"682513";"Saudi Arabia (SA)";"China (CN)";650;25,1;1;0,96;24,08;"Green Consumer Goods"
"653612";"Saudi Arabia (SA)";"China (CN)";391;25,47;0,97;0,9;23,53;"Recycling"
"563011";"Saudi Arabia (SA)";"China (CN)";296;28,22;0,25;0,29;32,76;"Robotics"
"1166211";"Saudi Arabia (SA)";"China (CN)";1740;10,3;0,65;1,2;18,93;"Artificial Intelligence"
