"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7093";"Eastern Scotland (UKM2)";"United States (US)";1;5,26;0,06;0,08;7,33;"Drones"
"26754";"Eastern Scotland (UKM2)";"United States (US)";35;25,74;0,75;0,19;6,42;"Pollution Control"
"1513932";"Eastern Scotland (UKM2)";"United States (US)";81;27,09;1,4;0,6;11,65;"Carbon Capture & Storage"
"1649332";"Eastern Scotland (UKM2)";"United States (US)";16;30,19;0,34;0,09;7,7;"Sustainable Agriculture"
"1707830";"Eastern Scotland (UKM2)";"United States (US)";21;46,67;0,49;0,07;6,73;"Biomass Energy"
"1915626";"Eastern Scotland (UKM2)";"United States (US)";20;24,69;0,36;0,07;4,71;"Internet of Things (IoT)"
"509449";"Eastern Scotland (UKM2)";"United States (US)";1;4,76;0,11;0,11;5,05;"Hydroelectric Power"
"503454";"Eastern Scotland (UKM2)";"United States (US)";18;24,32;1,68;0,43;6,15;"Wind Energy"
"2066022";"Eastern Scotland (UKM2)";"United States (US)";17;20,48;0,31;0,1;6,37;"Water Management"
"2243618";"Eastern Scotland (UKM2)";"United States (US)";31;42,47;0,28;0,1;15,64;"Nuclear Energy"
"2264917";"Eastern Scotland (UKM2)";"United States (US)";25;14,37;0,34;0,15;6,49;"Solar Energy"
"1842422";"Eastern Scotland (UKM2)";"United States (US)";32;31,07;0,45;0,12;8,08;"Cloud Computing & Edge Computing"
"39886";"Eastern Scotland (UKM2)";"United States (US)";66;31,58;0,78;0,14;5,55;"Waste Management"
"1235330";"Eastern Scotland (UKM2)";"United States (US)";36;27,48;0,38;0,14;10,05;"Generative AI"
"1665523";"Eastern Scotland (UKM2)";"United States (US)";42;42,86;0,85;0,09;4,71;"Blockchain Technologies"
"2017125";"Eastern Scotland (UKM2)";"United States (US)";18;13,53;0,32;0,17;7,09;"Energy Efficiency"
"1890320";"Eastern Scotland (UKM2)";"United States (US)";28;25,93;0,24;0,08;8,72;"Smart Grid"
"2377714";"Eastern Scotland (UKM2)";"United States (US)";21;13,38;0,3;0,15;6,77;"Green Building"
"2025017";"Eastern Scotland (UKM2)";"United States (US)";30;31,25;0,53;0,12;6,84;"Biofuels"
"44700";"Eastern Scotland (UKM2)";"United States (US)";464;54,08;1,25;0,26;11,32;"Quantum Technologies"
"1102624";"Eastern Scotland (UKM2)";"United States (US)";33;29,73;1,46;0,41;8,37;"Geothermal Energy"
"50800";"Eastern Scotland (UKM2)";"United States (US)";198;30,79;0,57;0,19;10,35;"Environmental Engineering"
"1885714";"Eastern Scotland (UKM2)";"United States (US)";16;19,51;0,27;0,1;7,17;"EVs & Charging Infrastructure"
"2395213";"Eastern Scotland (UKM2)";"United States (US)";35;23,65;0,19;0,06;7,26;"Battery"
"2606212";"Eastern Scotland (UKM2)";"United States (US)";30;16,57;0,13;0,09;11,62;"Semiconductors/Chips"
"371239";"Eastern Scotland (UKM2)";"United States (US)";74;18,36;0,32;0,12;6,9;"Biomaterials"
"1946610";"Eastern Scotland (UKM2)";"United States (US)";36;27,69;0,32;0,09;7,87;"Hydrogen Fuel Cells"
"1610412";"Eastern Scotland (UKM2)";"United States (US)";14;12,96;0,18;0,1;7,13;"Heat Pumps"
"2134114";"Eastern Scotland (UKM2)";"United States (US)";49;19,92;0,4;0,15;7,52;"Mobile Networks (5G/6G)"
"1206514";"Eastern Scotland (UKM2)";"United States (US)";17;28,81;0,42;0,19;12,69;"Satellite Connectivity"
"247498";"Eastern Scotland (UKM2)";"United States (US)";99;42,13;0,78;0,33;17,7;"High-Performance Computing (HPC)"
"117763";"Eastern Scotland (UKM2)";"United States (US)";2972;54,72;0,64;0,22;19,15;"Other"
"263386";"Eastern Scotland (UKM2)";"United States (US)";104;27,23;0,43;0,19;11,89;"Cybersecurity Technologies"
"162786";"Eastern Scotland (UKM2)";"United States (US)";30;25;0,32;0,19;14,5;"Software Engineering & System Development"
"464322";"Eastern Scotland (UKM2)";"United States (US)";363;28,34;0,5;0,19;10,79;"Computer Vision, Language Processing & Object Recognition"
"383293";"Eastern Scotland (UKM2)";"United States (US)";48;19,35;0,34;0,09;5,19;"Green Consumer Goods"
"355613";"Eastern Scotland (UKM2)";"United States (US)";38;21,47;0,43;0,1;5,22;"Recycling"
"313232";"Eastern Scotland (UKM2)";"United States (US)";115;23,81;0,31;0,13;10,24;"Robotics"
"640471";"Eastern Scotland (UKM2)";"United States (US)";709;15,42;0,38;0,33;13,34;"Artificial Intelligence"
