"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1206";"Ghana (GH)";"China (CN)";1;20;0,01;0,02;40,87;"Drones"
"542189";"Ghana (GH)";"China (CN)";11;13,92;0,06;0,11;26,86;"Pollution Control"
"2977109";"Ghana (GH)";"China (CN)";11;122,22;0,08;0,02;29;"Carbon Capture & Storage"
"3092109";"Ghana (GH)";"China (CN)";8;9,88;0,06;0,13;22,11;"Sustainable Agriculture"
"3242108";"Ghana (GH)";"China (CN)";6;5,45;0,04;0,17;21,49;"Biomass Energy"
"3589101";"Ghana (GH)";"China (CN)";7;8,33;0,03;0,07;21,82;"Internet of Things (IoT)"
"1033157";"Ghana (GH)";"China (CN)";7;53,85;0,1;0,07;39,44;"Hydroelectric Power"
"399578";"Ghana (GH)";"China (CN)";8;8;0,03;0,12;36,46;"Water Management"
"397370";"Ghana (GH)";"China (CN)";10;20,83;0,07;0,07;21,43;"Nuclear Energy"
"425056";"Ghana (GH)";"China (CN)";7;6,8;0,03;0,09;23,25;"Solar Energy"
"349779";"Ghana (GH)";"China (CN)";5;11,36;0,03;0,05;21,85;"Cloud Computing & Edge Computing"
"742933";"Ghana (GH)";"China (CN)";41;9,09;0,13;0,3;20,73;"Waste Management"
"2249107";"Ghana (GH)";"China (CN)";16;57,14;0,04;0,03;43,6;"Generative AI"
"303680";"Ghana (GH)";"China (CN)";25;23,58;0,19;0,1;12,8;"Blockchain Technologies"
"360960";"Ghana (GH)";"China (CN)";12;10,71;0,05;0,14;32,36;"Energy Efficiency"
"344270";"Ghana (GH)";"China (CN)";17;15,74;0,04;0,08;31,98;"Smart Grid"
"456739";"Ghana (GH)";"China (CN)";6;3,39;0,03;0,17;18,28;"Green Building"
"401648";"Ghana (GH)";"China (CN)";12;16,67;0,07;0,09;21,04;"Biofuels"
"811825";"Ghana (GH)";"China (CN)";5;13,51;0,01;0,01;19,34;"Quantum Technologies"
"2361103";"Ghana (GH)";"China (CN)";4;10,26;0,06;0,14;24,78;"Geothermal Energy"
"945523";"Ghana (GH)";"China (CN)";81;20,3;0,09;0,12;27,65;"Environmental Engineering"
"328168";"Ghana (GH)";"China (CN)";20;13,42;0,1;0,18;25,13;"EVs & Charging Infrastructure"
"403147";"Ghana (GH)";"China (CN)";31;49,21;0,03;0,02;42,46;"Battery"
"468228";"Ghana (GH)";"China (CN)";6;20,69;0,01;0,01;24,48;"Semiconductors/Chips"
"709318";"Ghana (GH)";"China (CN)";38;17,84;0,04;0,06;26,04;"Biomaterials"
"344436";"Ghana (GH)";"China (CN)";6;28,57;0,01;0,01;42,46;"Hydrogen Fuel Cells"
"286148";"Ghana (GH)";"China (CN)";11;31,43;0,04;0,03;26,05;"Heat Pumps"
"374130";"Ghana (GH)";"China (CN)";12;15;0,03;0,05;28,79;"Mobile Networks (5G/6G)"
"454820";"Ghana (GH)";"China (CN)";5;19,23;0,03;0,04;21,74;"High-Performance Computing (HPC)"
"213447";"Ghana (GH)";"China (CN)";412;11,57;0,09;0,15;18,88;"Other"
"458617";"Ghana (GH)";"China (CN)";54;24;0,11;0,11;23,26;"Cybersecurity Technologies"
"285219";"Ghana (GH)";"China (CN)";8;33,33;0,07;0,04;17,08;"Software Engineering & System Development"
"827351";"Ghana (GH)";"China (CN)";60;26,91;0,02;0,03;36,18;"Computer Vision, Language Processing & Object Recognition"
"703941";"Ghana (GH)";"China (CN)";166;30,13;0,26;0,21;24,08;"Green Consumer Goods"
"655412";"Ghana (GH)";"China (CN)";95;24,87;0,24;0,22;23,53;"Recycling"
"547711";"Ghana (GH)";"China (CN)";18;27,27;0,02;0,02;32,76;"Robotics"
"1142211";"Ghana (GH)";"China (CN)";166;13,75;0,06;0,09;18,93;"Artificial Intelligence"
