"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"520856";"Zachodniopomorskie (PL42)";"China (CN)";4;14,81;0,02;0,04;26,86;"Pollution Control"
"2787122";"Zachodniopomorskie (PL42)";"China (CN)";4;9,76;0,03;0,08;29;"Carbon Capture & Storage"
"3018108";"Zachodniopomorskie (PL42)";"China (CN)";3;13,04;0,02;0,04;22,11;"Sustainable Agriculture"
"3166107";"Zachodniopomorskie (PL42)";"China (CN)";2;4,44;0,01;0,07;21,49;"Biomass Energy"
"3540101";"Zachodniopomorskie (PL42)";"China (CN)";8;133,33;0,03;0,01;21,82;"Internet of Things (IoT)"
"1011157";"Zachodniopomorskie (PL42)";"China (CN)";2;200;0,03;0,01;39,44;"Hydroelectric Power"
"419458";"Zachodniopomorskie (PL42)";"China (CN)";2;7,14;0,01;0,03;36,46;"Water Management"
"402770";"Zachodniopomorskie (PL42)";"China (CN)";1;4,76;0,01;0,03;21,43;"Nuclear Energy"
"402669";"Zachodniopomorskie (PL42)";"China (CN)";12;32,43;0,05;0,03;23,25;"Solar Energy"
"3335100";"Zachodniopomorskie (PL42)";"China (CN)";9;150;0,05;0,01;21,85;"Cloud Computing & Edge Computing"
"743433";"Zachodniopomorskie (PL42)";"China (CN)";11;18,03;0,03;0,04;20,73;"Waste Management"
"2222109";"Zachodniopomorskie (PL42)";"China (CN)";4;200;0,01;0;43,6;"Generative AI"
"289980";"Zachodniopomorskie (PL42)";"China (CN)";4;133,33;0,03;0;12,8;"Blockchain Technologies"
"338570";"Zachodniopomorskie (PL42)";"China (CN)";4;36,36;0,01;0,01;31,98;"Smart Grid"
"460739";"Zachodniopomorskie (PL42)";"China (CN)";1;1,37;0,01;0,07;18,28;"Green Building"
"398448";"Zachodniopomorskie (PL42)";"China (CN)";7;18,42;0,04;0,05;21,04;"Biofuels"
"832625";"Zachodniopomorskie (PL42)";"China (CN)";9;60;0,01;0;19,34;"Quantum Technologies"
"927423";"Zachodniopomorskie (PL42)";"China (CN)";3;1,82;0;0,05;27,65;"Environmental Engineering"
"415734";"Zachodniopomorskie (PL42)";"China (CN)";29;39,73;0,03;0,03;42,46;"Battery"
"481528";"Zachodniopomorskie (PL42)";"China (CN)";4;16,67;0,01;0,01;24,48;"Semiconductors/Chips"
"702618";"Zachodniopomorskie (PL42)";"China (CN)";28;10;0,03;0,08;26,04;"Biomaterials"
"334636";"Zachodniopomorskie (PL42)";"China (CN)";24;48,98;0,04;0,03;42,46;"Hydrogen Fuel Cells"
"383327";"Zachodniopomorskie (PL42)";"China (CN)";5;62,5;0,01;0;28,79;"Mobile Networks (5G/6G)"
"471920";"Zachodniopomorskie (PL42)";"China (CN)";3;25;0,02;0,02;21,74;"High-Performance Computing (HPC)"
"2109112";"Zachodniopomorskie (PL42)";"China (CN)";61;6,82;0,01;0,04;18,88;"Other"
"453317";"Zachodniopomorskie (PL42)";"China (CN)";9;56,25;0,02;0,01;23,26;"Cybersecurity Technologies"
"844251";"Zachodniopomorskie (PL42)";"China (CN)";15;17,44;0,01;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"694313";"Zachodniopomorskie (PL42)";"China (CN)";20;7,72;0,03;0,1;24,08;"Green Consumer Goods"
"642912";"Zachodniopomorskie (PL42)";"China (CN)";12;6,19;0,03;0,11;23,53;"Recycling"
"565811";"Zachodniopomorskie (PL42)";"China (CN)";4;3,57;0;0,03;32,76;"Robotics"
"1138311";"Zachodniopomorskie (PL42)";"China (CN)";19;7,48;0,01;0,02;18,93;"Artificial Intelligence"
