"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1231";"Essex (UKH3)";"China (CN)";27;300;0,28;0,04;40,87;"Drones"
"3086108";"Essex (UKH3)";"China (CN)";10;76,92;0,07;0,02;22,11;"Sustainable Agriculture"
"3569101";"Essex (UKH3)";"China (CN)";38;190;0,15;0,02;21,82;"Internet of Things (IoT)"
"399478";"Essex (UKH3)";"China (CN)";1;100;0;0;36,46;"Water Management"
"428256";"Essex (UKH3)";"China (CN)";1;33,33;0;0;23,25;"Solar Energy"
"351299";"Essex (UKH3)";"China (CN)";29;161,11;0,15;0,02;21,85;"Cloud Computing & Edge Computing"
"774233";"Essex (UKH3)";"China (CN)";5;50;0,02;0,01;20,73;"Waste Management"
"2373106";"Essex (UKH3)";"China (CN)";12;54,55;0,03;0,02;43,6;"Generative AI"
"2834102";"Essex (UKH3)";"China (CN)";13;100;0,1;0,01;12,8;"Blockchain Technologies"
"353560";"Essex (UKH3)";"China (CN)";1;9,09;0;0,01;32,36;"Energy Efficiency"
"329570";"Essex (UKH3)";"China (CN)";7;63,64;0,02;0,01;31,98;"Smart Grid"
"450039";"Essex (UKH3)";"China (CN)";3;100;0,02;0;18,28;"Green Building"
"379350";"Essex (UKH3)";"China (CN)";1;11,11;0,01;0,01;21,04;"Biofuels"
"828325";"Essex (UKH3)";"China (CN)";10;76,92;0,02;0;19,34;"Quantum Technologies"
"931723";"Essex (UKH3)";"China (CN)";24;184,62;0,03;0;27,65;"Environmental Engineering"
"321347";"Essex (UKH3)";"China (CN)";1;25;0;0;25,13;"EVs & Charging Infrastructure"
"487528";"Essex (UKH3)";"China (CN)";7;38,89;0,01;0,01;24,48;"Semiconductors/Chips"
"395026";"Essex (UKH3)";"China (CN)";105;291,67;0,22;0,02;28,79;"Mobile Networks (5G/6G)"
"231530";"Essex (UKH3)";"China (CN)";11;366,67;0,1;0,01;33,92;"Satellite Connectivity"
"468320";"Essex (UKH3)";"China (CN)";12;57,14;0,08;0,03;21,74;"High-Performance Computing (HPC)"
"211297";"Essex (UKH3)";"China (CN)";81;42,41;0,02;0,01;18,88;"Other"
"467917";"Essex (UKH3)";"China (CN)";35;74,47;0,07;0,02;23,26;"Cybersecurity Technologies"
"289519";"Essex (UKH3)";"China (CN)";4;66,67;0,04;0,01;17,08;"Software Engineering & System Development"
"843551";"Essex (UKH3)";"China (CN)";98;65,33;0,04;0,02;36,18;"Computer Vision, Language Processing & Object Recognition"
"695313";"Essex (UKH3)";"China (CN)";25;67,57;0,04;0,01;24,08;"Green Consumer Goods"
"644412";"Essex (UKH3)";"China (CN)";10;55,56;0,02;0,01;23,53;"Recycling"
"558011";"Essex (UKH3)";"China (CN)";65;89,04;0,05;0,02;32,76;"Robotics"
"1156311";"Essex (UKH3)";"China (CN)";103;19,22;0,04;0,04;18,93;"Artificial Intelligence"
