"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7107";"Poitou-Charentes (FR53)";"United States (US)";1;50;0,06;0,01;7,33;"Drones"
"26718";"Poitou-Charentes (FR53)";"United States (US)";4;7,02;0,09;0,08;6,42;"Pollution Control"
"1507632";"Poitou-Charentes (FR53)";"United States (US)";3;37,5;0,05;0,02;11,65;"Carbon Capture & Storage"
"1648145";"Poitou-Charentes (FR53)";"United States (US)";3;21,43;0,06;0,02;7,7;"Sustainable Agriculture"
"1720430";"Poitou-Charentes (FR53)";"United States (US)";3;11,54;0,07;0,04;6,73;"Biomass Energy"
"1917526";"Poitou-Charentes (FR53)";"United States (US)";4;14,81;0,07;0,02;4,71;"Internet of Things (IoT)"
"502188";"Poitou-Charentes (FR53)";"United States (US)";1;6,25;0,11;0,09;5,05;"Hydroelectric Power"
"2074522";"Poitou-Charentes (FR53)";"United States (US)";8;15,09;0,15;0,06;6,37;"Water Management"
"2257125";"Poitou-Charentes (FR53)";"United States (US)";1;2,94;0,01;0,05;15,64;"Nuclear Energy"
"1842224";"Poitou-Charentes (FR53)";"United States (US)";5;20;0,07;0,03;8,08;"Cloud Computing & Edge Computing"
"40170";"Poitou-Charentes (FR53)";"United States (US)";3;3,95;0,04;0,05;5,55;"Waste Management"
"1245030";"Poitou-Charentes (FR53)";"United States (US)";1;7,69;0,01;0,01;10,05;"Generative AI"
"2017321";"Poitou-Charentes (FR53)";"United States (US)";6;31,58;0,11;0,02;7,09;"Energy Efficiency"
"1883519";"Poitou-Charentes (FR53)";"United States (US)";3;10;0,03;0,02;8,72;"Smart Grid"
"2367414";"Poitou-Charentes (FR53)";"United States (US)";16;11,85;0,23;0,13;6,77;"Green Building"
"2037817";"Poitou-Charentes (FR53)";"United States (US)";2;10,53;0,04;0,02;6,84;"Biofuels"
"44829";"Poitou-Charentes (FR53)";"United States (US)";6;18,75;0,02;0,01;11,32;"Quantum Technologies"
"1111424";"Poitou-Charentes (FR53)";"United States (US)";1;8,33;0,04;0,04;8,37;"Geothermal Energy"
"50581";"Poitou-Charentes (FR53)";"United States (US)";22;12,29;0,06;0,05;10,35;"Environmental Engineering"
"1871119";"Poitou-Charentes (FR53)";"United States (US)";1;11,11;0,02;0,01;7,17;"EVs & Charging Infrastructure"
"2373116";"Poitou-Charentes (FR53)";"United States (US)";5;6,76;0,03;0,03;7,26;"Battery"
"2578910";"Poitou-Charentes (FR53)";"United States (US)";3;5,08;0,01;0,03;11,62;"Semiconductors/Chips"
"374166";"Poitou-Charentes (FR53)";"United States (US)";4;3,31;0,02;0,04;6,9;"Biomaterials"
"1958510";"Poitou-Charentes (FR53)";"United States (US)";6;4,92;0,05;0,08;7,87;"Hydrogen Fuel Cells"
"1612011";"Poitou-Charentes (FR53)";"United States (US)";11;8,94;0,14;0,11;7,13;"Heat Pumps"
"2111014";"Poitou-Charentes (FR53)";"United States (US)";3;10;0,02;0,02;7,52;"Mobile Networks (5G/6G)"
"1218614";"Poitou-Charentes (FR53)";"United States (US)";1;16,67;0,02;0,02;12,69;"Satellite Connectivity"
"2476210";"Poitou-Charentes (FR53)";"United States (US)";6;33,33;0,05;0,03;17,7;"High-Performance Computing (HPC)"
"117999";"Poitou-Charentes (FR53)";"United States (US)";340;22,32;0,07;0,06;19,15;"Other"
"263826";"Poitou-Charentes (FR53)";"United States (US)";2;7,41;0,01;0,01;11,89;"Cybersecurity Technologies"
"163806";"Poitou-Charentes (FR53)";"United States (US)";1;7,14;0,01;0,02;14,5;"Software Engineering & System Development"
"465092";"Poitou-Charentes (FR53)";"United States (US)";20;8,97;0,03;0,03;10,79;"Computer Vision, Language Processing & Object Recognition"
"383173";"Poitou-Charentes (FR53)";"United States (US)";58;50,88;0,42;0,04;5,19;"Green Consumer Goods"
"356542";"Poitou-Charentes (FR53)";"United States (US)";10;9,71;0,11;0,06;5,22;"Recycling"
"316192";"Poitou-Charentes (FR53)";"United States (US)";12;6,78;0,03;0,05;10,24;"Robotics"
"638471";"Poitou-Charentes (FR53)";"United States (US)";24;5,22;0,01;0,03;13,34;"Artificial Intelligence"
