"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"3101119";"Togo (TG)";"China (CN)";1;20;0,01;0,01;22,11;"Sustainable Agriculture"
"3052109";"Togo (TG)";"China (CN)";2;33,33;0,01;0,01;21,49;"Biomass Energy"
"3539101";"Togo (TG)";"China (CN)";1;33,33;0;0;21,82;"Internet of Things (IoT)"
"408068";"Togo (TG)";"China (CN)";1;8,33;0;0,01;36,46;"Water Management"
"3356100";"Togo (TG)";"China (CN)";1;33,33;0,01;0;21,85;"Cloud Computing & Edge Computing"
"741833";"Togo (TG)";"China (CN)";4;12,5;0,01;0,02;20,73;"Waste Management"
"360460";"Togo (TG)";"China (CN)";1;5;0;0,02;32,36;"Energy Efficiency"
"348198";"Togo (TG)";"China (CN)";2;12,5;0;0,01;31,98;"Smart Grid"
"440539";"Togo (TG)";"China (CN)";1;5,88;0,01;0,02;18,28;"Green Building"
"379950";"Togo (TG)";"China (CN)";3;60;0,02;0,01;21,04;"Biofuels"
"830625";"Togo (TG)";"China (CN)";1;14,29;0;0;19,34;"Quantum Technologies"
"947423";"Togo (TG)";"China (CN)";1;2,5;0;0,01;27,65;"Environmental Engineering"
"463028";"Togo (TG)";"China (CN)";2;66,67;0;0;24,48;"Semiconductors/Chips"
"689925";"Togo (TG)";"China (CN)";7;38,89;0,01;0,01;26,04;"Biomaterials"
"301630";"Togo (TG)";"China (CN)";1;6,25;0;0,01;26,05;"Heat Pumps"
"213147";"Togo (TG)";"China (CN)";23;7,96;0,01;0,01;18,88;"Other"
"836251";"Togo (TG)";"China (CN)";1;8,33;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"698713";"Togo (TG)";"China (CN)";2;10;0;0,01;24,08;"Green Consumer Goods"
"635112";"Togo (TG)";"China (CN)";1;7,14;0;0,01;23,53;"Recycling"
