"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"540956";"Yugozapaden (BG41)";"China (CN)";3;6,25;0,02;0,07;26,86;"Pollution Control"
"2800122";"Yugozapaden (BG41)";"China (CN)";7;19,44;0,05;0,07;29;"Carbon Capture & Storage"
"3084108";"Yugozapaden (BG41)";"China (CN)";3;3,95;0,02;0,13;22,11;"Sustainable Agriculture"
"3253107";"Yugozapaden (BG41)";"China (CN)";7;8,24;0,05;0,13;21,49;"Biomass Energy"
"3615101";"Yugozapaden (BG41)";"China (CN)";13;8,78;0,05;0,12;21,82;"Internet of Things (IoT)"
"1056156";"Yugozapaden (BG41)";"China (CN)";2;11,11;0,04;0,1;32,38;"Wind Energy"
"397078";"Yugozapaden (BG41)";"China (CN)";2;3,39;0,01;0,07;36,46;"Water Management"
"398370";"Yugozapaden (BG41)";"China (CN)";16;12,9;0,1;0,17;21,43;"Nuclear Energy"
"413660";"Yugozapaden (BG41)";"China (CN)";9;7,32;0,03;0,11;23,25;"Solar Energy"
"3435100";"Yugozapaden (BG41)";"China (CN)";17;15,74;0,09;0,12;21,85;"Cloud Computing & Edge Computing"
"754833";"Yugozapaden (BG41)";"China (CN)";18;14,75;0,06;0,08;20,73;"Waste Management"
"2347106";"Yugozapaden (BG41)";"China (CN)";8;34,78;0,02;0,02;43,6;"Generative AI"
"290290";"Yugozapaden (BG41)";"China (CN)";3;4,29;0,02;0,07;12,8;"Blockchain Technologies"
"347060";"Yugozapaden (BG41)";"China (CN)";22;22,45;0,08;0,12;32,36;"Energy Efficiency"
"349859";"Yugozapaden (BG41)";"China (CN)";29;18,95;0,07;0,12;31,98;"Smart Grid"
"440939";"Yugozapaden (BG41)";"China (CN)";7;5,79;0,04;0,12;18,28;"Green Building"
"396448";"Yugozapaden (BG41)";"China (CN)";6;5,5;0,03;0,13;21,04;"Biofuels"
"831030";"Yugozapaden (BG41)";"China (CN)";252;47,91;0,4;0,16;19,34;"Quantum Technologies"
"2471103";"Yugozapaden (BG41)";"China (CN)";1;4,76;0,01;0,08;24,78;"Geothermal Energy"
"943523";"Yugozapaden (BG41)";"China (CN)";25;7,14;0,03;0,1;27,65;"Environmental Engineering"
"320247";"Yugozapaden (BG41)";"China (CN)";9;9,09;0,04;0,12;25,13;"EVs & Charging Infrastructure"
"408034";"Yugozapaden (BG41)";"China (CN)";22;9,95;0,02;0,09;42,46;"Battery"
"463628";"Yugozapaden (BG41)";"China (CN)";11;4,74;0,02;0,11;24,48;"Semiconductors/Chips"
"693625";"Yugozapaden (BG41)";"China (CN)";13;3,64;0,02;0,11;26,04;"Biomaterials"
"337336";"Yugozapaden (BG41)";"China (CN)";13;11,4;0,02;0,08;42,46;"Hydrogen Fuel Cells"
"288230";"Yugozapaden (BG41)";"China (CN)";1;1,92;0;0,05;26,05;"Heat Pumps"
"392526";"Yugozapaden (BG41)";"China (CN)";14;10,22;0,03;0,08;28,79;"Mobile Networks (5G/6G)"
"228830";"Yugozapaden (BG41)";"China (CN)";3;10,71;0,03;0,09;33,92;"Satellite Connectivity"
"464820";"Yugozapaden (BG41)";"China (CN)";10;17,54;0,06;0,08;21,74;"High-Performance Computing (HPC)"
"210337";"Yugozapaden (BG41)";"China (CN)";185;8,05;0,04;0,1;18,88;"Other"
"448717";"Yugozapaden (BG41)";"China (CN)";5;2,02;0,01;0,12;23,26;"Cybersecurity Technologies"
"284919";"Yugozapaden (BG41)";"China (CN)";6;14,63;0,05;0,06;17,08;"Software Engineering & System Development"
"825851";"Yugozapaden (BG41)";"China (CN)";45;11,31;0,02;0,06;36,18;"Computer Vision, Language Processing & Object Recognition"
"693613";"Yugozapaden (BG41)";"China (CN)";7;3,23;0,01;0,08;24,08;"Green Consumer Goods"
"634612";"Yugozapaden (BG41)";"China (CN)";8;6,35;0,02;0,07;23,53;"Recycling"
"573711";"Yugozapaden (BG41)";"China (CN)";29;4,88;0,02;0,16;32,76;"Robotics"
"1147911";"Yugozapaden (BG41)";"China (CN)";76;4,83;0,03;0,11;18,93;"Artificial Intelligence"
