"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7119";"Darmstadt (DE71)";"United States (US)";1;3,85;0,06;0,11;7,33;"Drones"
"26588";"Darmstadt (DE71)";"United States (US)";16;19,51;0,34;0,11;6,42;"Pollution Control"
"1505932";"Darmstadt (DE71)";"United States (US)";18;18,37;0,31;0,2;11,65;"Carbon Capture & Storage"
"1672731";"Darmstadt (DE71)";"United States (US)";2;7,41;0,04;0,04;7,7;"Sustainable Agriculture"
"1719030";"Darmstadt (DE71)";"United States (US)";6;8,82;0,14;0,11;6,73;"Biomass Energy"
"1898826";"Darmstadt (DE71)";"United States (US)";11;15,71;0,2;0,06;4,71;"Internet of Things (IoT)"
"508448";"Darmstadt (DE71)";"United States (US)";2;25;0,19;0,05;6,15;"Wind Energy"
"2077522";"Darmstadt (DE71)";"United States (US)";22;25,29;0,4;0,1;6,37;"Water Management"
"2234918";"Darmstadt (DE71)";"United States (US)";78;32,23;0,7;0,34;15,64;"Nuclear Energy"
"2251718";"Darmstadt (DE71)";"United States (US)";10;10,2;0,13;0,09;6,49;"Solar Energy"
"1844022";"Darmstadt (DE71)";"United States (US)";28;22,22;0,4;0,14;8,08;"Cloud Computing & Edge Computing"
"40150";"Darmstadt (DE71)";"United States (US)";21;12;0,25;0,12;5,55;"Waste Management"
"1243730";"Darmstadt (DE71)";"United States (US)";34;24,29;0,35;0,15;10,05;"Generative AI"
"1652130";"Darmstadt (DE71)";"United States (US)";20;21,98;0,41;0,09;4,71;"Blockchain Technologies"
"2031222";"Darmstadt (DE71)";"United States (US)";13;8,84;0,23;0,18;7,09;"Energy Efficiency"
"1882519";"Darmstadt (DE71)";"United States (US)";7;5,65;0,06;0,09;8,72;"Smart Grid"
"2371019";"Darmstadt (DE71)";"United States (US)";15;9,15;0,21;0,16;6,77;"Green Building"
"2027917";"Darmstadt (DE71)";"United States (US)";8;10,81;0,14;0,09;6,84;"Biofuels"
"44714";"Darmstadt (DE71)";"United States (US)";940;59,46;2,54;0,48;11,32;"Quantum Technologies"
"1097824";"Darmstadt (DE71)";"United States (US)";2;3,45;0,09;0,22;8,37;"Geothermal Energy"
"50548";"Darmstadt (DE71)";"United States (US)";98;21,08;0,28;0,14;10,35;"Environmental Engineering"
"1890714";"Darmstadt (DE71)";"United States (US)";5;3,5;0,09;0,18;7,17;"EVs & Charging Infrastructure"
"2393811";"Darmstadt (DE71)";"United States (US)";39;12,34;0,21;0,12;7,26;"Battery"
"2584212";"Darmstadt (DE71)";"United States (US)";65;19,7;0,27;0,16;11,62;"Semiconductors/Chips"
"3714112";"Darmstadt (DE71)";"United States (US)";92;25,41;0,4;0,11;6,9;"Biomaterials"
"1937910";"Darmstadt (DE71)";"United States (US)";22;7,31;0,19;0,21;7,87;"Hydrogen Fuel Cells"
"1615611";"Darmstadt (DE71)";"United States (US)";20;7,41;0,25;0,24;7,13;"Heat Pumps"
"210809";"Darmstadt (DE71)";"United States (US)";26;10,97;0,21;0,15;7,52;"Mobile Networks (5G/6G)"
"1203014";"Darmstadt (DE71)";"United States (US)";12;16,67;0,3;0,23;12,69;"Satellite Connectivity"
"2468210";"Darmstadt (DE71)";"United States (US)";47;20,09;0,37;0,33;17,7;"High-Performance Computing (HPC)"
"117823";"Darmstadt (DE71)";"United States (US)";1391;41,06;0,3;0,14;19,15;"Other"
"261146";"Darmstadt (DE71)";"United States (US)";84;15,79;0,34;0,26;11,89;"Cybersecurity Technologies"
"162846";"Darmstadt (DE71)";"United States (US)";25;11,21;0,27;0,35;14,5;"Software Engineering & System Development"
"464992";"Darmstadt (DE71)";"United States (US)";382;28,32;0,53;0,2;10,79;"Computer Vision, Language Processing & Object Recognition"
"382933";"Darmstadt (DE71)";"United States (US)";62;28,18;0,44;0,08;5,19;"Green Consumer Goods"
"356192";"Darmstadt (DE71)";"United States (US)";54;30,51;0,61;0,1;5,22;"Recycling"
"314622";"Darmstadt (DE71)";"United States (US)";111;14,21;0,3;0,21;10,24;"Robotics"
"636791";"Darmstadt (DE71)";"United States (US)";480;14,85;0,26;0,23;13,34;"Artificial Intelligence"
