"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7128";"Andalucía (ES61)";"United States (US)";3;6,12;0,17;0,21;7,33;"Drones"
"26543";"Andalucía (ES61)";"United States (US)";32;11,35;0,69;0,39;6,42;"Pollution Control"
"1513148";"Andalucía (ES61)";"United States (US)";25;14,88;0,43;0,34;11,65;"Carbon Capture & Storage"
"1673232";"Andalucía (ES61)";"United States (US)";18;13,85;0,38;0,21;7,7;"Sustainable Agriculture"
"1701830";"Andalucía (ES61)";"United States (US)";18;7,93;0,42;0,36;6,73;"Biomass Energy"
"1898141";"Andalucía (ES61)";"United States (US)";8;3,32;0,14;0,2;4,71;"Internet of Things (IoT)"
"497055";"Andalucía (ES61)";"United States (US)";7;18,42;0,75;0,2;5,05;"Hydroelectric Power"
"504354";"Andalucía (ES61)";"United States (US)";1;4;0,09;0,14;6,15;"Wind Energy"
"2082522";"Andalucía (ES61)";"United States (US)";28;8,81;0,51;0,37;6,37;"Water Management"
"2242818";"Andalucía (ES61)";"United States (US)";42;25,77;0,38;0,23;15,64;"Nuclear Energy"
"2257318";"Andalucía (ES61)";"United States (US)";49;9,37;0,66;0,46;6,49;"Solar Energy"
"1837224";"Andalucía (ES61)";"United States (US)";12;5,63;0,17;0,24;8,08;"Cloud Computing & Edge Computing"
"39936";"Andalucía (ES61)";"United States (US)";48;8,33;0,57;0,38;5,55;"Waste Management"
"1223530";"Andalucía (ES61)";"United States (US)";14;12,96;0,15;0,11;10,05;"Generative AI"
"1641723";"Andalucía (ES61)";"United States (US)";8;7,77;0,16;0,1;4,71;"Blockchain Technologies"
"2020020";"Andalucía (ES61)";"United States (US)";25;7,51;0,44;0,42;7,09;"Energy Efficiency"
"1894221";"Andalucía (ES61)";"United States (US)";48;8,54;0,42;0,42;8,72;"Smart Grid"
"2394814";"Andalucía (ES61)";"United States (US)";32;3,79;0,45;0,81;6,77;"Green Building"
"2024817";"Andalucía (ES61)";"United States (US)";50;7,47;0,89;0,82;6,84;"Biofuels"
"44574";"Andalucía (ES61)";"United States (US)";193;37,19;0,52;0,16;11,32;"Quantum Technologies"
"1098324";"Andalucía (ES61)";"United States (US)";4;7,02;0,18;0,21;8,37;"Geothermal Energy"
"50502";"Andalucía (ES61)";"United States (US)";132;11,86;0,38;0,33;10,35;"Environmental Engineering"
"1881316";"Andalucía (ES61)";"United States (US)";14;4,76;0,24;0,36;7,17;"EVs & Charging Infrastructure"
"2388116";"Andalucía (ES61)";"United States (US)";23;6,15;0,12;0,14;7,26;"Battery"
"2588410";"Andalucía (ES61)";"United States (US)";54;14,21;0,23;0,18;11,62;"Semiconductors/Chips"
"371406";"Andalucía (ES61)";"United States (US)";55;5,19;0,24;0,32;6,9;"Biomaterials"
"1933010";"Andalucía (ES61)";"United States (US)";15;6,82;0,13;0,15;7,87;"Hydrogen Fuel Cells"
"1594611";"Andalucía (ES61)";"United States (US)";13;10,57;0,16;0,11;7,13;"Heat Pumps"
"211969";"Andalucía (ES61)";"United States (US)";11;5,02;0,09;0,13;7,52;"Mobile Networks (5G/6G)"
"1220714";"Andalucía (ES61)";"United States (US)";17;37,78;0,42;0,14;12,69;"Satellite Connectivity"
"2480113";"Andalucía (ES61)";"United States (US)";15;12,4;0,12;0,17;17,7;"High-Performance Computing (HPC)"
"117798";"Andalucía (ES61)";"United States (US)";3344;40,91;0,72;0,34;19,15;"Other"
"2615111";"Andalucía (ES61)";"United States (US)";29;10,32;0,12;0,14;11,89;"Cybersecurity Technologies"
"164486";"Andalucía (ES61)";"United States (US)";31;13,3;0,33;0,36;14,5;"Software Engineering & System Development"
"462018";"Andalucía (ES61)";"United States (US)";101;10,33;0,14;0,15;10,79;"Computer Vision, Language Processing & Object Recognition"
"383543";"Andalucía (ES61)";"United States (US)";71;6,29;0,51;0,42;5,19;"Green Consumer Goods"
"353492";"Andalucía (ES61)";"United States (US)";62;8,6;0,7;0,42;5,22;"Recycling"
"314102";"Andalucía (ES61)";"United States (US)";48;6,37;0,13;0,21;10,24;"Robotics"
"638081";"Andalucía (ES61)";"United States (US)";261;6,95;0,14;0,27;13,34;"Artificial Intelligence"
