"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7072";"Oberbayern (DE21)";"United States (US)";5;12,2;0,29;0,17;7,33;"Drones"
"26722";"Oberbayern (DE21)";"United States (US)";23;16,31;0,49;0,19;6,42;"Pollution Control"
"1517632";"Oberbayern (DE21)";"United States (US)";38;38,38;0,66;0,2;11,65;"Carbon Capture & Storage"
"1650332";"Oberbayern (DE21)";"United States (US)";18;15,93;0,38;0,19;7,7;"Sustainable Agriculture"
"1701930";"Oberbayern (DE21)";"United States (US)";13;12,75;0,31;0,16;6,73;"Biomass Energy"
"1909141";"Oberbayern (DE21)";"United States (US)";34;13,03;0,61;0,22;4,71;"Internet of Things (IoT)"
"507049";"Oberbayern (DE21)";"United States (US)";1;8,33;0,11;0,06;5,05;"Hydroelectric Power"
"505248";"Oberbayern (DE21)";"United States (US)";14;42,42;1,31;0,19;6,15;"Wind Energy"
"2091922";"Oberbayern (DE21)";"United States (US)";20;19,61;0,36;0,12;6,37;"Water Management"
"2256918";"Oberbayern (DE21)";"United States (US)";202;32,06;1,82;0,89;15,64;"Nuclear Energy"
"2252717";"Oberbayern (DE21)";"United States (US)";38;16,67;0,51;0,2;6,49;"Solar Energy"
"1831722";"Oberbayern (DE21)";"United States (US)";62;17,22;0,88;0,41;8,08;"Cloud Computing & Edge Computing"
"39904";"Oberbayern (DE21)";"United States (US)";41;15,36;0,49;0,18;5,55;"Waste Management"
"1223630";"Oberbayern (DE21)";"United States (US)";126;23,64;1,31;0,56;10,05;"Generative AI"
"1649923";"Oberbayern (DE21)";"United States (US)";45;24,59;0,91;0,17;4,71;"Blockchain Technologies"
"2036920";"Oberbayern (DE21)";"United States (US)";25;11,16;0,44;0,28;7,09;"Energy Efficiency"
"1890019";"Oberbayern (DE21)";"United States (US)";50;12,69;0,43;0,3;8,72;"Smart Grid"
"2376119";"Oberbayern (DE21)";"United States (US)";36;9,76;0,51;0,35;6,77;"Green Building"
"2028517";"Oberbayern (DE21)";"United States (US)";30;13,7;0,53;0,27;6,84;"Biofuels"
"44726";"Oberbayern (DE21)";"United States (US)";1035;40,43;2,79;0,78;11,32;"Quantum Technologies"
"1098424";"Oberbayern (DE21)";"United States (US)";22;25;0,98;0,33;8,37;"Geothermal Energy"
"50539";"Oberbayern (DE21)";"United States (US)";233;19,6;0,67;0,36;10,35;"Environmental Engineering"
"1887914";"Oberbayern (DE21)";"United States (US)";32;7,8;0,55;0,5;7,17;"EVs & Charging Infrastructure"
"2383116";"Oberbayern (DE21)";"United States (US)";93;10,32;0,49;0,35;7,26;"Battery"
"2599710";"Oberbayern (DE21)";"United States (US)";232;21,6;0,97;0,52;11,62;"Semiconductors/Chips"
"372206";"Oberbayern (DE21)";"United States (US)";112;15,47;0,49;0,22;6,9;"Biomaterials"
"1951910";"Oberbayern (DE21)";"United States (US)";78;18,1;0,68;0,3;7,87;"Hydrogen Fuel Cells"
"1591512";"Oberbayern (DE21)";"United States (US)";37;10,69;0,47;0,31;7,13;"Heat Pumps"
"210869";"Oberbayern (DE21)";"United States (US)";99;13,69;0,81;0,44;7,52;"Mobile Networks (5G/6G)"
"1218714";"Oberbayern (DE21)";"United States (US)";24;15,48;0,59;0,49;12,69;"Satellite Connectivity"
"246298";"Oberbayern (DE21)";"United States (US)";184;32,8;1,45;0,78;17,7;"High-Performance Computing (HPC)"
"118061";"Oberbayern (DE21)";"United States (US)";2265;36,72;0,49;0,25;19,15;"Other"
"263906";"Oberbayern (DE21)";"United States (US)";169;18,29;0,69;0,45;11,89;"Cybersecurity Technologies"
"163756";"Oberbayern (DE21)";"United States (US)";99;15,84;1,06;0,97;14,5;"Software Engineering & System Development"
"464382";"Oberbayern (DE21)";"United States (US)";733;20,27;1,01;0,54;10,79;"Computer Vision, Language Processing & Object Recognition"
"383943";"Oberbayern (DE21)";"United States (US)";72;14,72;0,52;0,18;5,19;"Green Consumer Goods"
"355772";"Oberbayern (DE21)";"United States (US)";52;14,57;0,58;0,21;5,22;"Recycling"
"316022";"Oberbayern (DE21)";"United States (US)";344;12,88;0,92;0,73;10,24;"Robotics"
"640881";"Oberbayern (DE21)";"United States (US)";1181;15,4;0,63;0,55;13,34;"Artificial Intelligence"
