"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1722331";"Guyana (GY)";"United States (US)";1;50;0,02;0;6,73;"Biomass Energy"
"39918";"Guyana (GY)";"United States (US)";2;18,18;0,02;0,01;5,55;"Waste Management"
"118010";"Guyana (GY)";"United States (US)";63;82,89;0,01;0;19,15;"Other"
"640151";"Guyana (GY)";"United States (US)";2;11,76;0;0;13,34;"Artificial Intelligence"
