"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26547";"Sjælland (DK02)";"United States (US)";11;44;0,24;0,03;6,42;"Pollution Control"
"39854";"Sjælland (DK02)";"United States (US)";6;21,43;0,07;0,02;5,55;"Waste Management"
"2042816";"Sjælland (DK02)";"United States (US)";1;25;0,02;0;6,84;"Biofuels"
"44571";"Sjælland (DK02)";"United States (US)";1;9,09;0;0;11,32;"Quantum Technologies"
"50719";"Sjælland (DK02)";"United States (US)";5;62,5;0,01;0;10,35;"Environmental Engineering"
"371896";"Sjælland (DK02)";"United States (US)";3;20;0,01;0;6,9;"Biomaterials"
"118132";"Sjælland (DK02)";"United States (US)";76;43,68;0,02;0,01;19,15;"Other"
"262096";"Sjælland (DK02)";"United States (US)";2;100;0,01;0;11,89;"Cybersecurity Technologies"
"464922";"Sjælland (DK02)";"United States (US)";6;24;0,01;0;10,79;"Computer Vision, Language Processing & Object Recognition"
"383473";"Sjælland (DK02)";"United States (US)";2;11,76;0,01;0,01;5,19;"Green Consumer Goods"
"356642";"Sjælland (DK02)";"United States (US)";7;25,93;0,08;0,02;5,22;"Recycling"
"316452";"Sjælland (DK02)";"United States (US)";1;12,5;0;0;10,24;"Robotics"
"640491";"Sjælland (DK02)";"United States (US)";8;7,14;0;0,01;13,34;"Artificial Intelligence"
