"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1164";"Alsace (FR42)";"China (CN)";1;25;0,01;0,02;40,87;"Drones"
"531456";"Alsace (FR42)";"China (CN)";10;15,62;0,05;0,09;26,86;"Pollution Control"
"2816122";"Alsace (FR42)";"China (CN)";4;7,41;0,03;0,11;29;"Carbon Capture & Storage"
"3138107";"Alsace (FR42)";"China (CN)";3;6,82;0,02;0,07;21,49;"Biomass Energy"
"3499101";"Alsace (FR42)";"China (CN)";1;3,85;0;0,02;21,82;"Internet of Things (IoT)"
"1022157";"Alsace (FR42)";"China (CN)";9;52,94;0,12;0,09;39,44;"Hydroelectric Power"
"404878";"Alsace (FR42)";"China (CN)";2;4;0,01;0,06;36,46;"Water Management"
"393770";"Alsace (FR42)";"China (CN)";10;16,95;0,07;0,08;21,43;"Nuclear Energy"
"425186";"Alsace (FR42)";"China (CN)";13;9,22;0,05;0,12;23,25;"Solar Energy"
"356479";"Alsace (FR42)";"China (CN)";3;9,38;0,02;0,04;21,85;"Cloud Computing & Edge Computing"
"748146";"Alsace (FR42)";"China (CN)";6;7,5;0,02;0,05;20,73;"Waste Management"
"2345106";"Alsace (FR42)";"China (CN)";6;11,11;0,01;0,06;43,6;"Generative AI"
"334470";"Alsace (FR42)";"China (CN)";1;3,23;0;0,02;31,98;"Smart Grid"
"439339";"Alsace (FR42)";"China (CN)";34;34,69;0,18;0,09;18,28;"Green Building"
"393548";"Alsace (FR42)";"China (CN)";1;2,86;0,01;0,04;21,04;"Biofuels"
"829325";"Alsace (FR42)";"China (CN)";372;42,18;0,59;0,27;19,34;"Quantum Technologies"
"2313100";"Alsace (FR42)";"China (CN)";9;19,57;0,13;0,17;24,78;"Geothermal Energy"
"943023";"Alsace (FR42)";"China (CN)";49;17,75;0,05;0,08;27,65;"Environmental Engineering"
"338747";"Alsace (FR42)";"China (CN)";2;4,88;0,01;0,05;25,13;"EVs & Charging Infrastructure"
"423929";"Alsace (FR42)";"China (CN)";38;20,77;0,03;0,07;42,46;"Battery"
"468028";"Alsace (FR42)";"China (CN)";3;2,38;0,01;0,06;24,48;"Semiconductors/Chips"
"683325";"Alsace (FR42)";"China (CN)";43;8,62;0,05;0,15;26,04;"Biomaterials"
"339636";"Alsace (FR42)";"China (CN)";28;26,42;0,05;0,07;42,46;"Hydrogen Fuel Cells"
"295930";"Alsace (FR42)";"China (CN)";7;13,21;0,02;0,05;26,05;"Heat Pumps"
"386427";"Alsace (FR42)";"China (CN)";4;9,3;0,01;0,03;28,79;"Mobile Networks (5G/6G)"
"228030";"Alsace (FR42)";"China (CN)";2;12,5;0,02;0,05;33,92;"Satellite Connectivity"
"466720";"Alsace (FR42)";"China (CN)";7;12,5;0,04;0,08;21,74;"High-Performance Computing (HPC)"
"211537";"Alsace (FR42)";"China (CN)";124;9,08;0,03;0,06;18,88;"Other"
"470217";"Alsace (FR42)";"China (CN)";5;6,02;0,01;0,04;23,26;"Cybersecurity Technologies"
"294419";"Alsace (FR42)";"China (CN)";3;18,75;0,03;0,02;17,08;"Software Engineering & System Development"
"837051";"Alsace (FR42)";"China (CN)";21;5,87;0,01;0,05;36,18;"Computer Vision, Language Processing & Object Recognition"
"680813";"Alsace (FR42)";"China (CN)";16;6,81;0,02;0,09;24,08;"Green Consumer Goods"
"648612";"Alsace (FR42)";"China (CN)";18;11,39;0,04;0,09;23,53;"Recycling"
"551111";"Alsace (FR42)";"China (CN)";5;2,39;0;0,06;32,76;"Robotics"
"1148711";"Alsace (FR42)";"China (CN)";59;6,96;0,02;0,06;18,93;"Artificial Intelligence"
