"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1281";"Singapore (SG)";"China (CN)";349;134,75;3,59;1,09;40,87;"Drones"
"539856";"Singapore (SG)";"China (CN)";147;54,04;0,75;0,37;26,86;"Pollution Control"
"2989109";"Singapore (SG)";"China (CN)";279;67,07;1,94;0,84;29;"Carbon Capture & Storage"
"2990108";"Singapore (SG)";"China (CN)";72;135,85;0,54;0,09;22,11;"Sustainable Agriculture"
"3173107";"Singapore (SG)";"China (CN)";107;109,18;0,79;0,16;21,49;"Biomass Energy"
"3616101";"Singapore (SG)";"China (CN)";529;108,18;2,04;0,41;21,82;"Internet of Things (IoT)"
"967157";"Singapore (SG)";"China (CN)";57;162,86;0,78;0,19;39,44;"Hydroelectric Power"
"1041156";"Singapore (SG)";"China (CN)";74;104,23;1,31;0,41;32,38;"Wind Energy"
"407968";"Singapore (SG)";"China (CN)";221;100,91;0,7;0,25;36,46;"Water Management"
"399370";"Singapore (SG)";"China (CN)";61;70,93;0,4;0,12;21,43;"Nuclear Energy"
"410760";"Singapore (SG)";"China (CN)";402;82,04;1,51;0,43;23,25;"Solar Energy"
"345979";"Singapore (SG)";"China (CN)";469;108,56;2,46;0,49;21,85;"Cloud Computing & Edge Computing"
"771733";"Singapore (SG)";"China (CN)";347;69,82;1,1;0,33;20,73;"Waste Management"
"2356106";"Singapore (SG)";"China (CN)";830;83,42;1,99;1,04;43,6;"Generative AI"
"296980";"Singapore (SG)";"China (CN)";368;88,25;2,75;0,4;12,8;"Blockchain Technologies"
"361360";"Singapore (SG)";"China (CN)";272;90,97;1,05;0,37;32,36;"Energy Efficiency"
"331670";"Singapore (SG)";"China (CN)";632;86,69;1,49;0,55;31,98;"Smart Grid"
"447158";"Singapore (SG)";"China (CN)";300;56,39;1,58;0,51;18,28;"Green Building"
"378550";"Singapore (SG)";"China (CN)";179;73,66;1,04;0,3;21,04;"Biofuels"
"820325";"Singapore (SG)";"China (CN)";1020;51,08;1,61;0,61;19,34;"Quantum Technologies"
"236990";"Singapore (SG)";"China (CN)";37;105,71;0,55;0,13;24,78;"Geothermal Energy"
"934023";"Singapore (SG)";"China (CN)";954;75,42;1,03;0,38;27,65;"Environmental Engineering"
"336947";"Singapore (SG)";"China (CN)";307;93,31;1,5;0,4;25,13;"EVs & Charging Infrastructure"
"427429";"Singapore (SG)";"China (CN)";2039;108,23;1,85;0,73;42,46;"Battery"
"476328";"Singapore (SG)";"China (CN)";602;39,79;1,19;0,73;24,48;"Semiconductors/Chips"
"679825";"Singapore (SG)";"China (CN)";756;60,58;0,87;0,38;26,04;"Biomaterials"
"349929";"Singapore (SG)";"China (CN)";1299;118,96;2,11;0,75;42,46;"Hydrogen Fuel Cells"
"292140";"Singapore (SG)";"China (CN)";246;86,93;0,85;0,26;26,05;"Heat Pumps"
"388027";"Singapore (SG)";"China (CN)";1426;144,19;3,05;0,61;28,79;"Mobile Networks (5G/6G)"
"239030";"Singapore (SG)";"China (CN)";270;152,54;2,5;0,56;33,92;"Satellite Connectivity"
"454620";"Singapore (SG)";"China (CN)";265;70,67;1,7;0,52;21,74;"High-Performance Computing (HPC)"
"211227";"Singapore (SG)";"China (CN)";3418;63,11;0,75;0,22;18,88;"Other"
"461317";"Singapore (SG)";"China (CN)";1376;82,69;2,88;0,81;23,26;"Cybersecurity Technologies"
"284619";"Singapore (SG)";"China (CN)";414;82,8;3,76;0,77;17,08;"Software Engineering & System Development"
"817351";"Singapore (SG)";"China (CN)";4424;74,73;1,82;0,88;36,18;"Computer Vision, Language Processing & Object Recognition"
"676013";"Singapore (SG)";"China (CN)";418;64,91;0,65;0,24;24,08;"Green Consumer Goods"
"634912";"Singapore (SG)";"China (CN)";343;60,82;0,86;0,33;23,53;"Recycling"
"544111";"Singapore (SG)";"China (CN)";1553;67,32;1,3;0,63;32,76;"Robotics"
"1140811";"Singapore (SG)";"China (CN)";5125;41,19;1,93;0,89;18,93;"Artificial Intelligence"
