"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1242";"Stockholm (SE11)";"China (CN)";23;48,94;0,24;0,2;40,87;"Drones"
"526189";"Stockholm (SE11)";"China (CN)";22;14,1;0,11;0,21;26,86;"Pollution Control"
"2799122";"Stockholm (SE11)";"China (CN)";25;39,06;0,17;0,13;29;"Carbon Capture & Storage"
"3019108";"Stockholm (SE11)";"China (CN)";13;68,42;0,1;0,03;22,11;"Sustainable Agriculture"
"3270107";"Stockholm (SE11)";"China (CN)";27;28,12;0,2;0,15;21,49;"Biomass Energy"
"3447101";"Stockholm (SE11)";"China (CN)";40;28,37;0,15;0,12;21,82;"Internet of Things (IoT)"
"993157";"Stockholm (SE11)";"China (CN)";7;21,21;0,1;0,18;39,44;"Hydroelectric Power"
"1043156";"Stockholm (SE11)";"China (CN)";4;30,77;0,07;0,07;32,38;"Wind Energy"
"422858";"Stockholm (SE11)";"China (CN)";21;19,44;0,07;0,12;36,46;"Water Management"
"4031103";"Stockholm (SE11)";"China (CN)";67;25,77;0,44;0,37;21,43;"Nuclear Energy"
"417260";"Stockholm (SE11)";"China (CN)";47;29,94;0,18;0,14;23,25;"Solar Energy"
"3397100";"Stockholm (SE11)";"China (CN)";32;22,22;0,17;0,16;21,85;"Cloud Computing & Edge Computing"
"755333";"Stockholm (SE11)";"China (CN)";54;17,42;0,17;0,2;20,73;"Waste Management"
"2209107";"Stockholm (SE11)";"China (CN)";92;47,18;0,22;0,2;43,6;"Generative AI"
"288780";"Stockholm (SE11)";"China (CN)";11;17,19;0,08;0,06;12,8;"Blockchain Technologies"
"366360";"Stockholm (SE11)";"China (CN)";26;8,07;0,1;0,4;32,36;"Energy Efficiency"
"343270";"Stockholm (SE11)";"China (CN)";65;20,44;0,15;0,24;31,98;"Smart Grid"
"450939";"Stockholm (SE11)";"China (CN)";39;21,79;0,2;0,17;18,28;"Green Building"
"392948";"Stockholm (SE11)";"China (CN)";27;17,09;0,16;0,19;21,04;"Biofuels"
"810030";"Stockholm (SE11)";"China (CN)";287;32,95;0,45;0,27;19,34;"Quantum Technologies"
"243090";"Stockholm (SE11)";"China (CN)";7;17,95;0,1;0,14;24,78;"Geothermal Energy"
"929723";"Stockholm (SE11)";"China (CN)";146;20,77;0,16;0,21;27,65;"Environmental Engineering"
"328247";"Stockholm (SE11)";"China (CN)";24;8,63;0,12;0,34;25,13;"EVs & Charging Infrastructure"
"404436";"Stockholm (SE11)";"China (CN)";109;32,44;0,1;0,13;42,46;"Battery"
"477528";"Stockholm (SE11)";"China (CN)";101;27,6;0,2;0,18;24,48;"Semiconductors/Chips"
"706119";"Stockholm (SE11)";"China (CN)";163;14,93;0,19;0,33;26,04;"Biomaterials"
"337436";"Stockholm (SE11)";"China (CN)";147;58,33;0,24;0,17;42,46;"Hydrogen Fuel Cells"
"300630";"Stockholm (SE11)";"China (CN)";37;21,26;0,13;0,16;26,05;"Heat Pumps"
"392026";"Stockholm (SE11)";"China (CN)";168;24,82;0,36;0,42;28,79;"Mobile Networks (5G/6G)"
"230530";"Stockholm (SE11)";"China (CN)";26;35,14;0,24;0,23;33,92;"Satellite Connectivity"
"472620";"Stockholm (SE11)";"China (CN)";29;15,76;0,19;0,26;21,74;"High-Performance Computing (HPC)"
"212597";"Stockholm (SE11)";"China (CN)";980;15,82;0,21;0,26;18,88;"Other"
"452717";"Stockholm (SE11)";"China (CN)";61;14,73;0,13;0,2;23,26;"Cybersecurity Technologies"
"280619";"Stockholm (SE11)";"China (CN)";20;8,66;0,18;0,36;17,08;"Software Engineering & System Development"
"819181";"Stockholm (SE11)";"China (CN)";414;33,69;0,17;0,18;36,18;"Computer Vision, Language Processing & Object Recognition"
"684713";"Stockholm (SE11)";"China (CN)";95;10,93;0,15;0,32;24,08;"Green Consumer Goods"
"639012";"Stockholm (SE11)";"China (CN)";52;12,68;0,13;0,24;23,53;"Recycling"
"566711";"Stockholm (SE11)";"China (CN)";150;20,3;0,13;0,2;32,76;"Robotics"
"1175211";"Stockholm (SE11)";"China (CN)";476;12,59;0,18;0,27;18,93;"Artificial Intelligence"
