"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"542056";"Andalucía (ES61)";"China (CN)";13;4,61;0,07;0,39;26,86;"Pollution Control"
"2803122";"Andalucía (ES61)";"China (CN)";7;4,17;0,05;0,34;29;"Carbon Capture & Storage"
"3082115";"Andalucía (ES61)";"China (CN)";11;8,46;0,08;0,21;22,11;"Sustainable Agriculture"
"3110119";"Andalucía (ES61)";"China (CN)";15;6,61;0,11;0,36;21,49;"Biomass Energy"
"3576101";"Andalucía (ES61)";"China (CN)";10;4,15;0,04;0,2;21,82;"Internet of Things (IoT)"
"1003157";"Andalucía (ES61)";"China (CN)";1;2,63;0,01;0,2;39,44;"Hydroelectric Power"
"408468";"Andalucía (ES61)";"China (CN)";18;5,66;0,06;0,37;36,46;"Water Management"
"403470";"Andalucía (ES61)";"China (CN)";10;6,13;0,07;0,23;21,43;"Nuclear Energy"
"415360";"Andalucía (ES61)";"China (CN)";23;4,4;0,09;0,46;23,25;"Solar Energy"
"3394100";"Andalucía (ES61)";"China (CN)";10;4,69;0,05;0,24;21,85;"Cloud Computing & Edge Computing"
"753233";"Andalucía (ES61)";"China (CN)";24;4,17;0,08;0,38;20,73;"Waste Management"
"2233107";"Andalucía (ES61)";"China (CN)";11;10,19;0,03;0,11;43,6;"Generative AI"
"302290";"Andalucía (ES61)";"China (CN)";3;2,91;0,02;0,1;12,8;"Blockchain Technologies"
"358660";"Andalucía (ES61)";"China (CN)";28;8,41;0,11;0,42;32,36;"Energy Efficiency"
"351559";"Andalucía (ES61)";"China (CN)";53;9,43;0,13;0,42;31,98;"Smart Grid"
"441058";"Andalucía (ES61)";"China (CN)";12;1,42;0,06;0,81;18,28;"Green Building"
"388550";"Andalucía (ES61)";"China (CN)";27;4,04;0,16;0,82;21,04;"Biofuels"
"809025";"Andalucía (ES61)";"China (CN)";159;30,64;0,25;0,16;19,34;"Quantum Technologies"
"2370100";"Andalucía (ES61)";"China (CN)";1;1,75;0,01;0,21;24,78;"Geothermal Energy"
"944023";"Andalucía (ES61)";"China (CN)";40;3,59;0,04;0,33;27,65;"Environmental Engineering"
"333168";"Andalucía (ES61)";"China (CN)";11;3,74;0,05;0,36;25,13;"EVs & Charging Infrastructure"
"404536";"Andalucía (ES61)";"China (CN)";51;13,64;0,05;0,14;42,46;"Battery"
"460928";"Andalucía (ES61)";"China (CN)";27;7,11;0,05;0,18;24,48;"Semiconductors/Chips"
"706918";"Andalucía (ES61)";"China (CN)";25;2,36;0,03;0,32;26,04;"Biomaterials"
"331236";"Andalucía (ES61)";"China (CN)";26;11,82;0,04;0,15;42,46;"Hydrogen Fuel Cells"
"291140";"Andalucía (ES61)";"China (CN)";11;8,94;0,04;0,11;26,05;"Heat Pumps"
"372927";"Andalucía (ES61)";"China (CN)";11;5,02;0,02;0,13;28,79;"Mobile Networks (5G/6G)"
"240730";"Andalucía (ES61)";"China (CN)";3;6,67;0,03;0,14;33,92;"Satellite Connectivity"
"472020";"Andalucía (ES61)";"China (CN)";4;3,31;0,03;0,17;21,74;"High-Performance Computing (HPC)"
"213407";"Andalucía (ES61)";"China (CN)";595;7,28;0,13;0,34;18,88;"Other"
"452017";"Andalucía (ES61)";"China (CN)";13;4,63;0,03;0,14;23,26;"Cybersecurity Technologies"
"276819";"Andalucía (ES61)";"China (CN)";3;1,29;0,03;0,36;17,08;"Software Engineering & System Development"
"842651";"Andalucía (ES61)";"China (CN)";68;6,95;0,03;0,15;36,18;"Computer Vision, Language Processing & Object Recognition"
"682913";"Andalucía (ES61)";"China (CN)";45;3,99;0,07;0,42;24,08;"Green Consumer Goods"
"633412";"Andalucía (ES61)";"China (CN)";24;3,33;0,06;0,42;23,53;"Recycling"
"572911";"Andalucía (ES61)";"China (CN)";45;5,98;0,04;0,21;32,76;"Robotics"
"1154411";"Andalucía (ES61)";"China (CN)";270;7,19;0,1;0,27;18,93;"Artificial Intelligence"
