"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1238";"South Africa (ZA)";"China (CN)";9;24,32;0,09;0,16;40,87;"Drones"
"524656";"South Africa (ZA)";"China (CN)";44;10,33;0,23;0,59;26,86;"Pollution Control"
"2904109";"South Africa (ZA)";"China (CN)";35;21,34;0,24;0,33;29;"Carbon Capture & Storage"
"3044108";"South Africa (ZA)";"China (CN)";15;4,52;0,11;0,55;22,11;"Sustainable Agriculture"
"3090107";"South Africa (ZA)";"China (CN)";34;6,4;0,25;0,84;21,49;"Biomass Energy"
"3417106";"South Africa (ZA)";"China (CN)";29;6,65;0,11;0,37;21,82;"Internet of Things (IoT)"
"1013157";"South Africa (ZA)";"China (CN)";2;6,45;0,03;0,17;39,44;"Hydroelectric Power"
"1059156";"South Africa (ZA)";"China (CN)";3;3;0,05;0,57;32,38;"Wind Energy"
"400078";"South Africa (ZA)";"China (CN)";45;8,2;0,14;0,63;36,46;"Water Management"
"414967";"South Africa (ZA)";"China (CN)";17;9,34;0,11;0,26;21,43;"Nuclear Energy"
"425356";"South Africa (ZA)";"China (CN)";57;10,04;0,21;0,5;23,25;"Solar Energy"
"347379";"South Africa (ZA)";"China (CN)";18;5,68;0,09;0,36;21,85;"Cloud Computing & Edge Computing"
"745633";"South Africa (ZA)";"China (CN)";81;5,97;0,26;0,89;20,73;"Waste Management"
"2165107";"South Africa (ZA)";"China (CN)";21;20;0,05;0,11;43,6;"Generative AI"
"295980";"South Africa (ZA)";"China (CN)";22;6,59;0,16;0,32;12,8;"Blockchain Technologies"
"366199";"South Africa (ZA)";"China (CN)";38;7,52;0,15;0,63;32,36;"Energy Efficiency"
"351259";"South Africa (ZA)";"China (CN)";55;6,67;0,13;0,62;31,98;"Smart Grid"
"441639";"South Africa (ZA)";"China (CN)";24;3,91;0,13;0,59;18,28;"Green Building"
"385450";"South Africa (ZA)";"China (CN)";35;5,09;0,2;0,84;21,04;"Biofuels"
"809325";"South Africa (ZA)";"China (CN)";374;36,74;0,59;0,31;19,34;"Quantum Technologies"
"246990";"South Africa (ZA)";"China (CN)";10;9,71;0,15;0,38;24,78;"Geothermal Energy"
"933223";"South Africa (ZA)";"China (CN)";129;10,3;0,14;0,38;27,65;"Environmental Engineering"
"343347";"South Africa (ZA)";"China (CN)";52;7,58;0,25;0,84;25,13;"EVs & Charging Infrastructure"
"428138";"South Africa (ZA)";"China (CN)";230;30,71;0,21;0,29;42,46;"Battery"
"482928";"South Africa (ZA)";"China (CN)";48;10,23;0,1;0,23;24,48;"Semiconductors/Chips"
"694225";"South Africa (ZA)";"China (CN)";93;6,51;0,11;0,43;26,04;"Biomaterials"
"341147";"South Africa (ZA)";"China (CN)";202;47,53;0,33;0,29;42,46;"Hydrogen Fuel Cells"
"301330";"South Africa (ZA)";"China (CN)";82;19,66;0,28;0,38;26,05;"Heat Pumps"
"382927";"South Africa (ZA)";"China (CN)";70;12,3;0,15;0,35;28,79;"Mobile Networks (5G/6G)"
"227830";"South Africa (ZA)";"China (CN)";14;15,22;0,13;0,29;33,92;"Satellite Connectivity"
"457220";"South Africa (ZA)";"China (CN)";8;7,69;0,05;0,15;21,74;"High-Performance Computing (HPC)"
"209367";"South Africa (ZA)";"China (CN)";1218;8,22;0,27;0,61;18,88;"Other"
"476017";"South Africa (ZA)";"China (CN)";48;6,37;0,1;0,37;23,26;"Cybersecurity Technologies"
"286419";"South Africa (ZA)";"China (CN)";1;0,57;0,01;0,27;17,08;"Software Engineering & System Development"
"846751";"South Africa (ZA)";"China (CN)";108;11,03;0,04;0,15;36,18;"Computer Vision, Language Processing & Object Recognition"
"690313";"South Africa (ZA)";"China (CN)";94;6,12;0,15;0,57;24,08;"Green Consumer Goods"
"664612";"South Africa (ZA)";"China (CN)";72;6,43;0,18;0,66;23,53;"Recycling"
"545311";"South Africa (ZA)";"China (CN)";39;6,6;0,03;0,16;32,76;"Robotics"
"1176411";"South Africa (ZA)";"China (CN)";263;5,79;0,1;0,32;18,93;"Artificial Intelligence"
