"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1297";"Vietnam (VN)";"China (CN)";16;6,58;0,16;1,02;40,87;"Drones"
"534189";"Vietnam (VN)";"China (CN)";36;9,07;0,18;0,55;26,86;"Pollution Control"
"2767122";"Vietnam (VN)";"China (CN)";54;50,47;0,37;0,22;29;"Carbon Capture & Storage"
"2942115";"Vietnam (VN)";"China (CN)";9;3,09;0,07;0,48;22,11;"Sustainable Agriculture"
"3106107";"Vietnam (VN)";"China (CN)";82;27,99;0,6;0,46;21,49;"Biomass Energy"
"3516101";"Vietnam (VN)";"China (CN)";35;6,39;0,14;0,46;21,82;"Internet of Things (IoT)"
"1037157";"Vietnam (VN)";"China (CN)";30;19,87;0,41;0,81;39,44;"Hydroelectric Power"
"997156";"Vietnam (VN)";"China (CN)";8;12,5;0,14;0,37;32,38;"Wind Energy"
"412968";"Vietnam (VN)";"China (CN)";59;10,87;0,19;0,63;36,46;"Water Management"
"411467";"Vietnam (VN)";"China (CN)";18;13,95;0,12;0,18;21,43;"Nuclear Energy"
"419356";"Vietnam (VN)";"China (CN)";76;20,32;0,29;0,33;23,25;"Solar Energy"
"357079";"Vietnam (VN)";"China (CN)";22;6,43;0,12;0,39;21,85;"Cloud Computing & Edge Computing"
"744633";"Vietnam (VN)";"China (CN)";106;14,8;0,34;0,47;20,73;"Waste Management"
"2336107";"Vietnam (VN)";"China (CN)";27;5,87;0,06;0,48;43,6;"Generative AI"
"301380";"Vietnam (VN)";"China (CN)";49;14,08;0,37;0,33;12,8;"Blockchain Technologies"
"358060";"Vietnam (VN)";"China (CN)";67;18,11;0,26;0,46;32,36;"Energy Efficiency"
"349659";"Vietnam (VN)";"China (CN)";71;14,03;0,17;0,38;31,98;"Smart Grid"
"461539";"Vietnam (VN)";"China (CN)";28;7,35;0,15;0,37;18,28;"Green Building"
"384179";"Vietnam (VN)";"China (CN)";62;14,22;0,36;0,53;21,04;"Biofuels"
"825132";"Vietnam (VN)";"China (CN)";60;8,02;0,09;0,23;19,34;"Quantum Technologies"
"2448100";"Vietnam (VN)";"China (CN)";18;22,5;0,27;0,3;24,78;"Geothermal Energy"
"957823";"Vietnam (VN)";"China (CN)";154;12,5;0,17;0,37;27,65;"Environmental Engineering"
"335047";"Vietnam (VN)";"China (CN)";52;18,57;0,25;0,34;25,13;"EVs & Charging Infrastructure"
"411934";"Vietnam (VN)";"China (CN)";110;18,09;0,1;0,23;42,46;"Battery"
"478428";"Vietnam (VN)";"China (CN)";33;7,33;0,07;0,22;24,48;"Semiconductors/Chips"
"709218";"Vietnam (VN)";"China (CN)";99;7,13;0,11;0,42;26,04;"Biomaterials"
"353229";"Vietnam (VN)";"China (CN)";83;34,44;0,13;0,17;42,46;"Hydrogen Fuel Cells"
"282737";"Vietnam (VN)";"China (CN)";113;39,37;0,39;0,26;26,05;"Heat Pumps"
"392626";"Vietnam (VN)";"China (CN)";42;3,79;0,09;0,68;28,79;"Mobile Networks (5G/6G)"
"238830";"Vietnam (VN)";"China (CN)";5;4,2;0,05;0,37;33,92;"Satellite Connectivity"
"452620";"Vietnam (VN)";"China (CN)";13;8,33;0,08;0,22;21,74;"High-Performance Computing (HPC)"
"212567";"Vietnam (VN)";"China (CN)";929;11;0,2;0,35;18,88;"Other"
"449417";"Vietnam (VN)";"China (CN)";74;8,51;0,15;0,42;23,26;"Cybersecurity Technologies"
"284419";"Vietnam (VN)";"China (CN)";4;2,58;0,04;0,24;17,08;"Software Engineering & System Development"
"844851";"Vietnam (VN)";"China (CN)";141;5,5;0,06;0,38;36,18;"Computer Vision, Language Processing & Object Recognition"
"701641";"Vietnam (VN)";"China (CN)";154;8,79;0,24;0,65;24,08;"Green Consumer Goods"
"638612";"Vietnam (VN)";"China (CN)";77;7,69;0,19;0,59;23,53;"Recycling"
"573911";"Vietnam (VN)";"China (CN)";81;4,99;0,07;0,45;32,76;"Robotics"
"1139211";"Vietnam (VN)";"China (CN)";267;4,9;0,1;0,39;18,93;"Artificial Intelligence"
