"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"535190";"Dresden (DED2)";"China (CN)";2;2,13;0,01;0,13;26,86;"Pollution Control"
"2860120";"Dresden (DED2)";"China (CN)";10;12,2;0,07;0,17;29;"Carbon Capture & Storage"
"2936108";"Dresden (DED2)";"China (CN)";4;11,43;0,03;0,06;22,11;"Sustainable Agriculture"
"3181119";"Dresden (DED2)";"China (CN)";1;2,44;0,01;0,06;21,49;"Biomass Energy"
"3604101";"Dresden (DED2)";"China (CN)";9;9,78;0,03;0,08;21,82;"Internet of Things (IoT)"
"944157";"Dresden (DED2)";"China (CN)";5;41,67;0,07;0,06;39,44;"Hydroelectric Power"
"401978";"Dresden (DED2)";"China (CN)";25;29,07;0,08;0,1;36,46;"Water Management"
"412467";"Dresden (DED2)";"China (CN)";17;8,1;0,11;0,3;21,43;"Nuclear Energy"
"425456";"Dresden (DED2)";"China (CN)";41;21,35;0,15;0,17;23,25;"Solar Energy"
"350289";"Dresden (DED2)";"China (CN)";4;3,67;0,02;0,12;21,85;"Cloud Computing & Edge Computing"
"742433";"Dresden (DED2)";"China (CN)";17;13,08;0,05;0,09;20,73;"Waste Management"
"2162108";"Dresden (DED2)";"China (CN)";10;17,54;0,02;0,06;43,6;"Generative AI"
"350560";"Dresden (DED2)";"China (CN)";5;5,21;0,02;0,12;32,36;"Energy Efficiency"
"330470";"Dresden (DED2)";"China (CN)";8;5,44;0,02;0,11;31,98;"Smart Grid"
"460239";"Dresden (DED2)";"China (CN)";28;12,61;0,15;0,21;18,28;"Green Building"
"391948";"Dresden (DED2)";"China (CN)";2;3,7;0,01;0,07;21,04;"Biofuels"
"806925";"Dresden (DED2)";"China (CN)";316;28,75;0,5;0,34;19,34;"Quantum Technologies"
"2367100";"Dresden (DED2)";"China (CN)";7;20;0,1;0,13;24,78;"Geothermal Energy"
"926923";"Dresden (DED2)";"China (CN)";85;20,09;0,09;0,13;27,65;"Environmental Engineering"
"333647";"Dresden (DED2)";"China (CN)";9;8,91;0,04;0,12;25,13;"EVs & Charging Infrastructure"
"407145";"Dresden (DED2)";"China (CN)";316;59,07;0,29;0,21;42,46;"Battery"
"459136";"Dresden (DED2)";"China (CN)";118;11,73;0,23;0,49;24,48;"Semiconductors/Chips"
"696725";"Dresden (DED2)";"China (CN)";73;12,07;0,08;0,18;26,04;"Biomaterials"
"333036";"Dresden (DED2)";"China (CN)";257;91,46;0,42;0,19;42,46;"Hydrogen Fuel Cells"
"306630";"Dresden (DED2)";"China (CN)";32;17,68;0,11;0,16;26,05;"Heat Pumps"
"382327";"Dresden (DED2)";"China (CN)";16;7,37;0,03;0,13;28,79;"Mobile Networks (5G/6G)"
"229730";"Dresden (DED2)";"China (CN)";1;2,63;0,01;0,12;33,92;"Satellite Connectivity"
"461220";"Dresden (DED2)";"China (CN)";19;7,36;0,12;0,36;21,74;"High-Performance Computing (HPC)"
"211687";"Dresden (DED2)";"China (CN)";386;17,67;0,08;0,09;18,88;"Other"
"468217";"Dresden (DED2)";"China (CN)";6;4,88;0,01;0,06;23,26;"Cybersecurity Technologies"
"292219";"Dresden (DED2)";"China (CN)";2;1,53;0,02;0,2;17,08;"Software Engineering & System Development"
"840751";"Dresden (DED2)";"China (CN)";130;19,73;0,05;0,1;36,18;"Computer Vision, Language Processing & Object Recognition"
"693313";"Dresden (DED2)";"China (CN)";20;6,43;0,03;0,12;24,08;"Green Consumer Goods"
"644012";"Dresden (DED2)";"China (CN)";41;16,14;0,1;0,15;23,53;"Recycling"
"569611";"Dresden (DED2)";"China (CN)";76;8,04;0,06;0,26;32,76;"Robotics"
"1163711";"Dresden (DED2)";"China (CN)";126;6,84;0,05;0,13;18,93;"Artificial Intelligence"
