"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6972";"Hovedstaden (DK01)";"United States (US)";3;30;0,17;0,04;7,33;"Drones"
"26745";"Hovedstaden (DK01)";"United States (US)";42;14,53;0,9;0,4;6,42;"Pollution Control"
"1503532";"Hovedstaden (DK01)";"United States (US)";25;10,87;0,43;0,46;11,65;"Carbon Capture & Storage"
"1652731";"Hovedstaden (DK01)";"United States (US)";22;30,14;0,47;0,12;7,7;"Sustainable Agriculture"
"1723030";"Hovedstaden (DK01)";"United States (US)";21;22,58;0,49;0,15;6,73;"Biomass Energy"
"1889826";"Hovedstaden (DK01)";"United States (US)";19;27,54;0,34;0,06;4,71;"Internet of Things (IoT)"
"506178";"Hovedstaden (DK01)";"United States (US)";2;16,67;0,21;0,06;5,05;"Hydroelectric Power"
"513448";"Hovedstaden (DK01)";"United States (US)";28;23,14;2,61;0,7;6,15;"Wind Energy"
"2092022";"Hovedstaden (DK01)";"United States (US)";22;11,22;0,4;0,23;6,37;"Water Management"
"2244319";"Hovedstaden (DK01)";"United States (US)";44;49,44;0,4;0,13;15,64;"Nuclear Energy"
"2249318";"Hovedstaden (DK01)";"United States (US)";39;20;0,53;0,17;6,49;"Solar Energy"
"1854224";"Hovedstaden (DK01)";"United States (US)";17;22,08;0,24;0,09;8,08;"Cloud Computing & Edge Computing"
"39971";"Hovedstaden (DK01)";"United States (US)";65;14,74;0,77;0,29;5,55;"Waste Management"
"1224230";"Hovedstaden (DK01)";"United States (US)";30;36,14;0,31;0,09;10,05;"Generative AI"
"1648923";"Hovedstaden (DK01)";"United States (US)";29;25,66;0,59;0,11;4,71;"Blockchain Technologies"
"2037222";"Hovedstaden (DK01)";"United States (US)";72;15,96;1,27;0,56;7,09;"Energy Efficiency"
"1889320";"Hovedstaden (DK01)";"United States (US)";59;15,17;0,51;0,29;8,72;"Smart Grid"
"2377614";"Hovedstaden (DK01)";"United States (US)";54;11,74;0,77;0,44;6,77;"Green Building"
"2022717";"Hovedstaden (DK01)";"United States (US)";74;16,86;1,32;0,53;6,84;"Biofuels"
"44633";"Hovedstaden (DK01)";"United States (US)";507;49,37;1,37;0,31;11,32;"Quantum Technologies"
"1100224";"Hovedstaden (DK01)";"United States (US)";15;10,42;0,66;0,53;8,37;"Geothermal Energy"
"50573";"Hovedstaden (DK01)";"United States (US)";274;21,97;0,79;0,37;10,35;"Environmental Engineering"
"1863614";"Hovedstaden (DK01)";"United States (US)";25;8,87;0,43;0,35;7,17;"EVs & Charging Infrastructure"
"2386711";"Hovedstaden (DK01)";"United States (US)";61;15,14;0,32;0,16;7,26;"Battery"
"2587710";"Hovedstaden (DK01)";"United States (US)";83;21,61;0,35;0,19;11,62;"Semiconductors/Chips"
"374296";"Hovedstaden (DK01)";"United States (US)";82;13,99;0,36;0,18;6,9;"Biomaterials"
"1956212";"Hovedstaden (DK01)";"United States (US)";131;19,49;1,15;0,46;7,87;"Hydrogen Fuel Cells"
"1597711";"Hovedstaden (DK01)";"United States (US)";11;7,59;0,14;0,13;7,13;"Heat Pumps"
"2135410";"Hovedstaden (DK01)";"United States (US)";29;27,88;0,24;0,06;7,52;"Mobile Networks (5G/6G)"
"1199314";"Hovedstaden (DK01)";"United States (US)";10;52,63;0,25;0,06;12,69;"Satellite Connectivity"
"2486210";"Hovedstaden (DK01)";"United States (US)";17;17;0,13;0,14;17,7;"High-Performance Computing (HPC)"
"118113";"Hovedstaden (DK01)";"United States (US)";3020;40,39;0,65;0,31;19,15;"Other"
"261456";"Hovedstaden (DK01)";"United States (US)";93;33,45;0,38;0,14;11,89;"Cybersecurity Technologies"
"164236";"Hovedstaden (DK01)";"United States (US)";17;13,39;0,18;0,2;14,5;"Software Engineering & System Development"
"463472";"Hovedstaden (DK01)";"United States (US)";233;25,08;0,32;0,14;10,79;"Computer Vision, Language Processing & Object Recognition"
"382133";"Hovedstaden (DK01)";"United States (US)";91;18,06;0,65;0,19;5,19;"Green Consumer Goods"
"354752";"Hovedstaden (DK01)";"United States (US)";73;18,67;0,82;0,23;5,22;"Recycling"
"314262";"Hovedstaden (DK01)";"United States (US)";103;20,48;0,28;0,14;10,24;"Robotics"
"639301";"Hovedstaden (DK01)";"United States (US)";554;16,05;0,3;0,25;13,34;"Artificial Intelligence"
