"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1335";"Turkiye (TR)";"China (CN)";11;3,4;0,11;1,36;40,87;"Drones"
"542556";"Turkiye (TR)";"China (CN)";37;4,28;0,19;1,19;26,86;"Pollution Control"
"2841124";"Turkiye (TR)";"China (CN)";48;14,91;0,33;0,65;29;"Carbon Capture & Storage"
"3116108";"Turkiye (TR)";"China (CN)";32;3,45;0,24;1,53;22,11;"Sustainable Agriculture"
"3249107";"Turkiye (TR)";"China (CN)";50;3,76;0,37;2,11;21,49;"Biomass Energy"
"3506101";"Turkiye (TR)";"China (CN)";45;4,31;0,17;0,88;21,82;"Internet of Things (IoT)"
"990157";"Turkiye (TR)";"China (CN)";10;2,65;0,14;2,04;39,44;"Hydroelectric Power"
"982156";"Turkiye (TR)";"China (CN)";2;1,14;0,04;1,01;32,38;"Wind Energy"
"401578";"Turkiye (TR)";"China (CN)";50;4,52;0,16;1,28;36,46;"Water Management"
"411667";"Turkiye (TR)";"China (CN)";32;3,37;0,21;1,33;21,43;"Nuclear Energy"
"404569";"Turkiye (TR)";"China (CN)";125;5,63;0,47;1,94;23,25;"Solar Energy"
"352379";"Turkiye (TR)";"China (CN)";39;5,76;0,2;0,78;21,85;"Cloud Computing & Edge Computing"
"748433";"Turkiye (TR)";"China (CN)";113;4,08;0,36;1,83;20,73;"Waste Management"
"2144107";"Turkiye (TR)";"China (CN)";13;1,5;0,03;0,91;43,6;"Generative AI"
"300290";"Turkiye (TR)";"China (CN)";32;3,47;0,24;0,88;12,8;"Blockchain Technologies"
"347860";"Turkiye (TR)";"China (CN)";48;3,43;0,18;1,74;32,36;"Energy Efficiency"
"353759";"Turkiye (TR)";"China (CN)";52;3,9;0,12;1,01;31,98;"Smart Grid"
"445439";"Turkiye (TR)";"China (CN)";64;2,52;0,34;2,44;18,28;"Green Building"
"402448";"Turkiye (TR)";"China (CN)";39;3,96;0,23;1,2;21,04;"Biofuels"
"806725";"Turkiye (TR)";"China (CN)";841;32,21;1,33;0,8;19,34;"Quantum Technologies"
"237390";"Turkiye (TR)";"China (CN)";25;8,42;0,37;1,1;24,78;"Geothermal Energy"
"929823";"Turkiye (TR)";"China (CN)";324;6,61;0,35;1,47;27,65;"Environmental Engineering"
"328947";"Turkiye (TR)";"China (CN)";59;3,91;0,29;1,86;25,13;"EVs & Charging Infrastructure"
"416734";"Turkiye (TR)";"China (CN)";142;6,35;0,13;0,86;42,46;"Battery"
"467928";"Turkiye (TR)";"China (CN)";70;3,74;0,14;0,91;24,48;"Semiconductors/Chips"
"711418";"Turkiye (TR)";"China (CN)";184;3;0,21;1,85;26,04;"Biomaterials"
"346829";"Turkiye (TR)";"China (CN)";78;5,86;0,13;0,92;42,46;"Hydrogen Fuel Cells"
"294430";"Turkiye (TR)";"China (CN)";186;9,88;0,64;1,7;26,05;"Heat Pumps"
"388527";"Turkiye (TR)";"China (CN)";114;6,94;0,24;1,01;28,79;"Mobile Networks (5G/6G)"
"240530";"Turkiye (TR)";"China (CN)";17;6,69;0,16;0,8;33,92;"Satellite Connectivity"
"453020";"Turkiye (TR)";"China (CN)";17;5,11;0,11;0,46;21,74;"High-Performance Computing (HPC)"
"212137";"Turkiye (TR)";"China (CN)";1364;5,63;0,3;1;18,88;"Other"
"472717";"Turkiye (TR)";"China (CN)";83;3,62;0,17;1,11;23,26;"Cybersecurity Technologies"
"293819";"Turkiye (TR)";"China (CN)";13;2;0,12;1,01;17,08;"Software Engineering & System Development"
"838651";"Turkiye (TR)";"China (CN)";159;2,4;0,07;0,99;36,18;"Computer Vision, Language Processing & Object Recognition"
"692913";"Turkiye (TR)";"China (CN)";282;4,09;0,44;2,56;24,08;"Green Consumer Goods"
"649312";"Turkiye (TR)";"China (CN)";192;5,31;0,48;2,12;23,53;"Recycling"
"574211";"Turkiye (TR)";"China (CN)";90;2,83;0,08;0,87;32,76;"Robotics"
"1164611";"Turkiye (TR)";"China (CN)";386;2,3;0,15;1,19;18,93;"Artificial Intelligence"
