"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26599";"Montenegro (ME)";"United States (US)";1;8,33;0,02;0,02;6,42;"Pollution Control"
"2246518";"Montenegro (ME)";"United States (US)";1;25;0,01;0,01;15,64;"Nuclear Energy"
"39894";"Montenegro (ME)";"United States (US)";2;11,76;0,02;0,01;5,55;"Waste Management"
"1643128";"Montenegro (ME)";"United States (US)";1;7,69;0,02;0,01;4,71;"Blockchain Technologies"
"2035520";"Montenegro (ME)";"United States (US)";1;6,25;0,02;0,02;7,09;"Energy Efficiency"
"1886419";"Montenegro (ME)";"United States (US)";2;11,11;0,02;0,01;8,72;"Smart Grid"
"44587";"Montenegro (ME)";"United States (US)";179;93,72;0,48;0,06;11,32;"Quantum Technologies"
"50598";"Montenegro (ME)";"United States (US)";4;12,5;0,01;0,01;10,35;"Environmental Engineering"
"1208614";"Montenegro (ME)";"United States (US)";1;20;0,02;0,02;12,69;"Satellite Connectivity"
"247588";"Montenegro (ME)";"United States (US)";1;25;0,01;0,01;17,7;"High-Performance Computing (HPC)"
"117820";"Montenegro (ME)";"United States (US)";43;17,2;0,01;0,01;19,15;"Other"
"262606";"Montenegro (ME)";"United States (US)";3;11,54;0,01;0,01;11,89;"Cybersecurity Technologies"
"463118";"Montenegro (ME)";"United States (US)";2;3,57;0;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"383053";"Montenegro (ME)";"United States (US)";1;6,67;0,01;0,01;5,19;"Green Consumer Goods"
"355352";"Montenegro (ME)";"United States (US)";2;10;0,02;0,01;5,22;"Recycling"
"315792";"Montenegro (ME)";"United States (US)";4;13,33;0,01;0,01;10,24;"Robotics"
"638451";"Montenegro (ME)";"United States (US)";26;13,98;0,01;0,01;13,34;"Artificial Intelligence"
