"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7141";"Overijssel (NL21)";"United States (US)";4;30,77;0,23;0,05;7,33;"Drones"
"26811";"Overijssel (NL21)";"United States (US)";5;16,13;0,11;0,04;6,42;"Pollution Control"
"1510632";"Overijssel (NL21)";"United States (US)";3;4,29;0,05;0,14;11,65;"Carbon Capture & Storage"
"1657232";"Overijssel (NL21)";"United States (US)";2;10,53;0,04;0,03;7,7;"Sustainable Agriculture"
"1720530";"Overijssel (NL21)";"United States (US)";4;9,52;0,09;0,07;6,73;"Biomass Energy"
"1911826";"Overijssel (NL21)";"United States (US)";4;11,43;0,07;0,03;4,71;"Internet of Things (IoT)"
"496055";"Overijssel (NL21)";"United States (US)";3;37,5;0,32;0,04;5,05;"Hydroelectric Power"
"2084922";"Overijssel (NL21)";"United States (US)";10;37,04;0,18;0,03;6,37;"Water Management"
"2258917";"Overijssel (NL21)";"United States (US)";12;20,34;0,16;0,05;6,49;"Solar Energy"
"1836522";"Overijssel (NL21)";"United States (US)";3;9,38;0,04;0,04;8,08;"Cloud Computing & Edge Computing"
"40127";"Overijssel (NL21)";"United States (US)";14;20,9;0,17;0,04;5,55;"Waste Management"
"1236143";"Overijssel (NL21)";"United States (US)";7;21,21;0,07;0,03;10,05;"Generative AI"
"1661027";"Overijssel (NL21)";"United States (US)";5;21,74;0,1;0,02;4,71;"Blockchain Technologies"
"2034620";"Overijssel (NL21)";"United States (US)";8;25;0,14;0,04;7,09;"Energy Efficiency"
"1877919";"Overijssel (NL21)";"United States (US)";14;16,28;0,12;0,07;8,72;"Smart Grid"
"2371614";"Overijssel (NL21)";"United States (US)";3;9,09;0,04;0,03;6,77;"Green Building"
"2044516";"Overijssel (NL21)";"United States (US)";4;13,33;0,07;0,04;6,84;"Biofuels"
"44691";"Overijssel (NL21)";"United States (US)";26;20,31;0,07;0,04;11,32;"Quantum Technologies"
"1103424";"Overijssel (NL21)";"United States (US)";1;6,25;0,04;0,06;8,37;"Geothermal Energy"
"50585";"Overijssel (NL21)";"United States (US)";97;26,8;0,28;0,11;10,35;"Environmental Engineering"
"1869216";"Overijssel (NL21)";"United States (US)";8;11,76;0,14;0,08;7,17;"EVs & Charging Infrastructure"
"2399711";"Overijssel (NL21)";"United States (US)";18;12,33;0,1;0,06;7,26;"Battery"
"2588115";"Overijssel (NL21)";"United States (US)";19;9,31;0,08;0,1;11,62;"Semiconductors/Chips"
"374496";"Overijssel (NL21)";"United States (US)";34;16,75;0,15;0,06;6,9;"Biomaterials"
"1938115";"Overijssel (NL21)";"United States (US)";21;17,8;0,18;0,08;7,87;"Hydrogen Fuel Cells"
"1602213";"Overijssel (NL21)";"United States (US)";15;10,49;0,19;0,13;7,13;"Heat Pumps"
"210859";"Overijssel (NL21)";"United States (US)";16;16,67;0,13;0,06;7,52;"Mobile Networks (5G/6G)"
"1213014";"Overijssel (NL21)";"United States (US)";3;37,5;0,07;0,03;12,69;"Satellite Connectivity"
"248278";"Overijssel (NL21)";"United States (US)";7;19,44;0,06;0,05;17,7;"High-Performance Computing (HPC)"
"118056";"Overijssel (NL21)";"United States (US)";425;32,52;0,09;0,05;19,15;"Other"
"262796";"Overijssel (NL21)";"United States (US)";31;22,14;0,13;0,07;11,89;"Cybersecurity Technologies"
"163656";"Overijssel (NL21)";"United States (US)";29;28,71;0,31;0,16;14,5;"Software Engineering & System Development"
"462972";"Overijssel (NL21)";"United States (US)";46;13,22;0,06;0,05;10,79;"Computer Vision, Language Processing & Object Recognition"
"381615";"Overijssel (NL21)";"United States (US)";18;10,91;0,13;0,06;5,19;"Green Consumer Goods"
"353202";"Overijssel (NL21)";"United States (US)";20;15,15;0,22;0,08;5,22;"Recycling"
"313982";"Overijssel (NL21)";"United States (US)";76;17,27;0,2;0,12;10,24;"Robotics"
"637591";"Overijssel (NL21)";"United States (US)";149;13,66;0,08;0,08;13,34;"Artificial Intelligence"
