"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1298";"Rhône-Alpes (FR71)";"China (CN)";4;13,79;0,04;0,12;40,87;"Drones"
"539956";"Rhône-Alpes (FR71)";"China (CN)";17;7,91;0,09;0,3;26,86;"Pollution Control"
"2970109";"Rhône-Alpes (FR71)";"China (CN)";16;8,7;0,11;0,37;29;"Carbon Capture & Storage"
"3124108";"Rhône-Alpes (FR71)";"China (CN)";6;15;0,04;0,07;22,11;"Sustainable Agriculture"
"3177107";"Rhône-Alpes (FR71)";"China (CN)";1;0,92;0,01;0,17;21,49;"Biomass Energy"
"3503102";"Rhône-Alpes (FR71)";"China (CN)";6;2,83;0,02;0,18;21,82;"Internet of Things (IoT)"
"1069157";"Rhône-Alpes (FR71)";"China (CN)";20;17,54;0,27;0,61;39,44;"Hydroelectric Power"
"1036156";"Rhône-Alpes (FR71)";"China (CN)";4;10,53;0,07;0,22;32,38;"Wind Energy"
"407368";"Rhône-Alpes (FR71)";"China (CN)";28;15,3;0,09;0,21;36,46;"Water Management"
"392270";"Rhône-Alpes (FR71)";"China (CN)";27;7,07;0,18;0,54;21,43;"Nuclear Energy"
"408760";"Rhône-Alpes (FR71)";"China (CN)";19;3,93;0,07;0,42;23,25;"Solar Energy"
"3368100";"Rhône-Alpes (FR71)";"China (CN)";5;2,16;0,03;0,26;21,85;"Cloud Computing & Edge Computing"
"762533";"Rhône-Alpes (FR71)";"China (CN)";24;6,92;0,08;0,23;20,73;"Waste Management"
"2150107";"Rhône-Alpes (FR71)";"China (CN)";40;18,35;0,1;0,23;43,6;"Generative AI"
"296289";"Rhône-Alpes (FR71)";"China (CN)";16;16,33;0,12;0,09;12,8;"Blockchain Technologies"
"361099";"Rhône-Alpes (FR71)";"China (CN)";11;4,85;0,04;0,28;32,36;"Energy Efficiency"
"344959";"Rhône-Alpes (FR71)";"China (CN)";10;2,46;0,02;0,31;31,98;"Smart Grid"
"439839";"Rhône-Alpes (FR71)";"China (CN)";17;2,64;0,09;0,62;18,28;"Green Building"
"404948";"Rhône-Alpes (FR71)";"China (CN)";26;11,87;0,15;0,27;21,04;"Biofuels"
"836825";"Rhône-Alpes (FR71)";"China (CN)";714;23,8;1,13;0,92;19,34;"Quantum Technologies"
"2348100";"Rhône-Alpes (FR71)";"China (CN)";32;19,28;0,48;0,62;24,78;"Geothermal Energy"
"933423";"Rhône-Alpes (FR71)";"China (CN)";88;6,25;0,1;0,42;27,65;"Environmental Engineering"
"340847";"Rhône-Alpes (FR71)";"China (CN)";4;1,65;0,02;0,3;25,13;"EVs & Charging Infrastructure"
"408334";"Rhône-Alpes (FR71)";"China (CN)";66;6,6;0,06;0,39;42,46;"Battery"
"466928";"Rhône-Alpes (FR71)";"China (CN)";46;2,06;0,09;1,08;24,48;"Semiconductors/Chips"
"681225";"Rhône-Alpes (FR71)";"China (CN)";103;7,69;0,12;0,4;26,04;"Biomaterials"
"338636";"Rhône-Alpes (FR71)";"China (CN)";61;6,97;0,1;0,6;42,46;"Hydrogen Fuel Cells"
"299230";"Rhône-Alpes (FR71)";"China (CN)";21;4,71;0,07;0,4;26,05;"Heat Pumps"
"376627";"Rhône-Alpes (FR71)";"China (CN)";14;3,24;0,03;0,27;28,79;"Mobile Networks (5G/6G)"
"240139";"Rhône-Alpes (FR71)";"China (CN)";3;4,11;0,03;0,23;33,92;"Satellite Connectivity"
"472720";"Rhône-Alpes (FR71)";"China (CN)";18;3,71;0,12;0,68;21,74;"High-Performance Computing (HPC)"
"211937";"Rhône-Alpes (FR71)";"China (CN)";657;7,07;0,14;0,38;18,88;"Other"
"471517";"Rhône-Alpes (FR71)";"China (CN)";25;4,01;0,05;0,3;23,26;"Cybersecurity Technologies"
"293519";"Rhône-Alpes (FR71)";"China (CN)";5;1,74;0,05;0,45;17,08;"Software Engineering & System Development"
"833251";"Rhône-Alpes (FR71)";"China (CN)";324;14,25;0,13;0,34;36,18;"Computer Vision, Language Processing & Object Recognition"
"686013";"Rhône-Alpes (FR71)";"China (CN)";107;10,69;0,17;0,37;24,08;"Green Consumer Goods"
"638512";"Rhône-Alpes (FR71)";"China (CN)";60;10,54;0,15;0,33;23,53;"Recycling"
"551311";"Rhône-Alpes (FR71)";"China (CN)";69;5,67;0,06;0,33;32,76;"Robotics"
"1143112";"Rhône-Alpes (FR71)";"China (CN)";219;3,51;0,08;0,44;18,93;"Artificial Intelligence"
