"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1319";"Chile (CL)";"China (CN)";5;83,33;0,05;0,03;40,87;"Drones"
"523056";"Chile (CL)";"China (CN)";14;6,51;0,07;0,3;26,86;"Pollution Control"
"2894109";"Chile (CL)";"China (CN)";4;6,67;0,03;0,12;29;"Carbon Capture & Storage"
"3043109";"Chile (CL)";"China (CN)";2;2,08;0,01;0,16;22,11;"Sustainable Agriculture"
"3251119";"Chile (CL)";"China (CN)";7;5,69;0,05;0,19;21,49;"Biomass Energy"
"3407106";"Chile (CL)";"China (CN)";16;18,82;0,06;0,07;21,82;"Internet of Things (IoT)"
"991157";"Chile (CL)";"China (CN)";3;11,54;0,04;0,14;39,44;"Hydroelectric Power"
"940156";"Chile (CL)";"China (CN)";6;18,18;0,11;0,19;32,38;"Wind Energy"
"413668";"Chile (CL)";"China (CN)";10;3,62;0,03;0,32;36,46;"Water Management"
"401470";"Chile (CL)";"China (CN)";12;30;0,08;0,06;21,43;"Nuclear Energy"
"421756";"Chile (CL)";"China (CN)";9;3,77;0,03;0,21;23,25;"Solar Energy"
"355979";"Chile (CL)";"China (CN)";20;31,75;0,1;0,07;21,85;"Cloud Computing & Edge Computing"
"774033";"Chile (CL)";"China (CN)";28;7,67;0,09;0,24;20,73;"Waste Management"
"2362107";"Chile (CL)";"China (CN)";10;28,57;0,02;0,04;43,6;"Generative AI"
"297480";"Chile (CL)";"China (CN)";6;16,67;0,04;0,03;12,8;"Blockchain Technologies"
"356460";"Chile (CL)";"China (CN)";3;1,9;0,01;0,2;32,36;"Energy Efficiency"
"336270";"Chile (CL)";"China (CN)";92;24,53;0,22;0,28;31,98;"Smart Grid"
"463539";"Chile (CL)";"China (CN)";7;2,89;0,04;0,23;18,28;"Green Building"
"395648";"Chile (CL)";"China (CN)";20;8;0,12;0,3;21,04;"Biofuels"
"824725";"Chile (CL)";"China (CN)";497;44,41;0,79;0,34;19,34;"Quantum Technologies"
"234490";"Chile (CL)";"China (CN)";2;3,57;0,03;0,21;24,78;"Geothermal Energy"
"955126";"Chile (CL)";"China (CN)";63;9,29;0,07;0,2;27,65;"Environmental Engineering"
"342847";"Chile (CL)";"China (CN)";12;8,57;0,06;0,17;25,13;"EVs & Charging Infrastructure"
"411234";"Chile (CL)";"China (CN)";23;8,81;0,02;0,1;42,46;"Battery"
"469728";"Chile (CL)";"China (CN)";27;11,59;0,05;0,11;24,48;"Semiconductors/Chips"
"712318";"Chile (CL)";"China (CN)";37;4,47;0,04;0,25;26,04;"Biomaterials"
"354029";"Chile (CL)";"China (CN)";10;6,58;0,02;0,1;42,46;"Hydrogen Fuel Cells"
"292430";"Chile (CL)";"China (CN)";6;4,38;0,02;0,12;26,05;"Heat Pumps"
"377827";"Chile (CL)";"China (CN)";25;18,25;0,05;0,08;28,79;"Mobile Networks (5G/6G)"
"234730";"Chile (CL)";"China (CN)";6;18,75;0,06;0,1;33,92;"Satellite Connectivity"
"451720";"Chile (CL)";"China (CN)";16;26,23;0,1;0,09;21,74;"High-Performance Computing (HPC)"
"211267";"Chile (CL)";"China (CN)";600;6,84;0,13;0,36;18,88;"Other"
"448317";"Chile (CL)";"China (CN)";20;16,26;0,04;0,06;23,26;"Cybersecurity Technologies"
"279919";"Chile (CL)";"China (CN)";12;10,26;0,11;0,18;17,08;"Software Engineering & System Development"
"818551";"Chile (CL)";"China (CN)";46;9,39;0,02;0,07;36,18;"Computer Vision, Language Processing & Object Recognition"
"705441";"Chile (CL)";"China (CN)";54;6,6;0,08;0,3;24,08;"Green Consumer Goods"
"657712";"Chile (CL)";"China (CN)";24;5,48;0,06;0,26;23,53;"Recycling"
"544311";"Chile (CL)";"China (CN)";38;9,97;0,03;0,1;32,76;"Robotics"
"1147511";"Chile (CL)";"China (CN)";127;5,04;0,05;0,18;18,93;"Artificial Intelligence"
