"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"516756";"Uruguay (UY)";"China (CN)";1;5,56;0,01;0,02;26,86;"Pollution Control"
"407268";"Uruguay (UY)";"China (CN)";3;9,68;0,01;0,04;36,46;"Water Management"
"422187";"Uruguay (UY)";"China (CN)";2;7,69;0,01;0,02;23,25;"Solar Energy"
"3371106";"Uruguay (UY)";"China (CN)";1;3,03;0,01;0,04;21,85;"Cloud Computing & Edge Computing"
"340579";"Uruguay (UY)";"China (CN)";1;3,7;0;0,03;32,36;"Energy Efficiency"
"378750";"Uruguay (UY)";"China (CN)";1;1,45;0,01;0,08;21,04;"Biofuels"
"961923";"Uruguay (UY)";"China (CN)";3;3,03;0;0,03;27,65;"Environmental Engineering"
"378135";"Uruguay (UY)";"China (CN)";2;5,26;0;0,02;28,79;"Mobile Networks (5G/6G)"
"213097";"Uruguay (UY)";"China (CN)";78;5,61;0,02;0,06;18,88;"Other"
"474517";"Uruguay (UY)";"China (CN)";1;1,85;0;0,03;23,26;"Cybersecurity Technologies"
"295519";"Uruguay (UY)";"China (CN)";1;3,23;0,01;0,05;17,08;"Software Engineering & System Development"
"830751";"Uruguay (UY)";"China (CN)";1;1,23;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"700441";"Uruguay (UY)";"China (CN)";2;2,06;0;0,04;24,08;"Green Consumer Goods"
"1156211";"Uruguay (UY)";"China (CN)";4;1,18;0;0,02;18,93;"Artificial Intelligence"
