"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1656431";"Nicaragua (NI)";"United States (US)";1;33,33;0,02;0;7,7;"Sustainable Agriculture"
"1907826";"Nicaragua (NI)";"United States (US)";2;100;0,04;0;4,71;"Internet of Things (IoT)"
"2072522";"Nicaragua (NI)";"United States (US)";3;150;0,05;0;6,37;"Water Management"
"1849722";"Nicaragua (NI)";"United States (US)";2;100;0,03;0;8,08;"Cloud Computing & Edge Computing"
"40135";"Nicaragua (NI)";"United States (US)";1;12,5;0,01;0,01;5,55;"Waste Management"
"2021127";"Nicaragua (NI)";"United States (US)";1;50;0,02;0;7,09;"Energy Efficiency"
"1880124";"Nicaragua (NI)";"United States (US)";1;50;0,01;0;8,72;"Smart Grid"
"50703";"Nicaragua (NI)";"United States (US)";2;12,5;0,01;0;10,35;"Environmental Engineering"
"371956";"Nicaragua (NI)";"United States (US)";2;33,33;0,01;0;6,9;"Biomaterials"
"2138211";"Nicaragua (NI)";"United States (US)";2;100;0,02;0;7,52;"Mobile Networks (5G/6G)"
"117912";"Nicaragua (NI)";"United States (US)";36;23,23;0,01;0,01;19,15;"Other"
"463132";"Nicaragua (NI)";"United States (US)";1;12,5;0;0;10,79;"Computer Vision, Language Processing & Object Recognition"
"637041";"Nicaragua (NI)";"United States (US)";1;2,44;0;0;13,34;"Artificial Intelligence"
