"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26803";"Nepal (NP)";"United States (US)";10;29,41;0,21;0,05;6,42;"Pollution Control"
"1502632";"Nepal (NP)";"United States (US)";1;9,09;0,02;0,02;11,65;"Carbon Capture & Storage"
"1663731";"Nepal (NP)";"United States (US)";13;10,4;0,28;0,21;7,7;"Sustainable Agriculture"
"1710332";"Nepal (NP)";"United States (US)";7;13,73;0,16;0,08;6,73;"Biomass Energy"
"1897526";"Nepal (NP)";"United States (US)";17;7,59;0,3;0,19;4,71;"Internet of Things (IoT)"
"500055";"Nepal (NP)";"United States (US)";6;13,04;0,64;0,25;5,05;"Hydroelectric Power"
"2087224";"Nepal (NP)";"United States (US)";7;10,77;0,13;0,08;6,37;"Water Management"
"2232518";"Nepal (NP)";"United States (US)";1;5,56;0,01;0,03;15,64;"Nuclear Energy"
"2256318";"Nepal (NP)";"United States (US)";9;10,47;0,12;0,08;6,49;"Solar Energy"
"1836722";"Nepal (NP)";"United States (US)";11;10,28;0,16;0,12;8,08;"Cloud Computing & Edge Computing"
"39819";"Nepal (NP)";"United States (US)";42;20,39;0,5;0,14;5,55;"Waste Management"
"1243030";"Nepal (NP)";"United States (US)";2;5;0,02;0,04;10,05;"Generative AI"
"1647423";"Nepal (NP)";"United States (US)";12;19,05;0,24;0,06;4,71;"Blockchain Technologies"
"2025020";"Nepal (NP)";"United States (US)";8;11,76;0,14;0,08;7,09;"Energy Efficiency"
"1882221";"Nepal (NP)";"United States (US)";8;5,52;0,07;0,11;8,72;"Smart Grid"
"2382714";"Nepal (NP)";"United States (US)";20;20,62;0,28;0,09;6,77;"Green Building"
"2033417";"Nepal (NP)";"United States (US)";14;25,45;0,25;0,07;6,84;"Biofuels"
"44745";"Nepal (NP)";"United States (US)";14;21,21;0,04;0,02;11,32;"Quantum Technologies"
"1098128";"Nepal (NP)";"United States (US)";2;22,22;0,09;0,03;8,37;"Geothermal Energy"
"50560";"Nepal (NP)";"United States (US)";75;24,27;0,22;0,09;10,35;"Environmental Engineering"
"1870714";"Nepal (NP)";"United States (US)";16;14,29;0,27;0,14;7,17;"EVs & Charging Infrastructure"
"2398611";"Nepal (NP)";"United States (US)";18;16,07;0,1;0,04;7,26;"Battery"
"2592010";"Nepal (NP)";"United States (US)";18;30,51;0,08;0,03;11,62;"Semiconductors/Chips"
"372886";"Nepal (NP)";"United States (US)";38;17,12;0,17;0,07;6,9;"Biomaterials"
"1941411";"Nepal (NP)";"United States (US)";7;13,46;0,06;0,04;7,87;"Hydrogen Fuel Cells"
"1598811";"Nepal (NP)";"United States (US)";5;11,9;0,06;0,04;7,13;"Heat Pumps"
"2115211";"Nepal (NP)";"United States (US)";10;8,62;0,08;0,07;7,52;"Mobile Networks (5G/6G)"
"1207214";"Nepal (NP)";"United States (US)";1;9,09;0,02;0,03;12,69;"Satellite Connectivity"
"247188";"Nepal (NP)";"United States (US)";7;13,73;0,06;0,07;17,7;"High-Performance Computing (HPC)"
"118121";"Nepal (NP)";"United States (US)";754;27,14;0,16;0,11;19,15;"Other"
"263766";"Nepal (NP)";"United States (US)";24;14,63;0,1;0,08;11,89;"Cybersecurity Technologies"
"163856";"Nepal (NP)";"United States (US)";3;15,79;0,03;0,03;14,5;"Software Engineering & System Development"
"461582";"Nepal (NP)";"United States (US)";56;12,42;0,08;0,07;10,79;"Computer Vision, Language Processing & Object Recognition"
"380953";"Nepal (NP)";"United States (US)";28;14,21;0,2;0,07;5,19;"Green Consumer Goods"
"353913";"Nepal (NP)";"United States (US)";21;16,8;0,24;0,07;5,22;"Recycling"
"314452";"Nepal (NP)";"United States (US)";13;9,7;0,03;0,04;10,24;"Robotics"
"639417";"Nepal (NP)";"United States (US)";88;7,67;0,05;0,08;13,34;"Artificial Intelligence"
