"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"6970";"Freiburg (DE13)";"United States (US)";2;66,67;0,11;0,01;7,33;"Drones"
"26845";"Freiburg (DE13)";"United States (US)";6;12;0,13;0,07;6,42;"Pollution Control"
"1659731";"Freiburg (DE13)";"United States (US)";2;9,09;0,04;0,04;7,7;"Sustainable Agriculture"
"1700830";"Freiburg (DE13)";"United States (US)";2;5,71;0,05;0,06;6,73;"Biomass Energy"
"1903726";"Freiburg (DE13)";"United States (US)";7;21,88;0,13;0,03;4,71;"Internet of Things (IoT)"
"2080137";"Freiburg (DE13)";"United States (US)";1;7,14;0,02;0,02;6,37;"Water Management"
"2244718";"Freiburg (DE13)";"United States (US)";5;33,33;0,04;0,02;15,64;"Nuclear Energy"
"2254717";"Freiburg (DE13)";"United States (US)";51;8,43;0,69;0,53;6,49;"Solar Energy"
"1850022";"Freiburg (DE13)";"United States (US)";3;10;0,04;0,03;8,08;"Cloud Computing & Edge Computing"
"39818";"Freiburg (DE13)";"United States (US)";10;14,49;0,12;0,05;5,55;"Waste Management"
"1231430";"Freiburg (DE13)";"United States (US)";13;15,85;0,14;0,09;10,05;"Generative AI"
"1660623";"Freiburg (DE13)";"United States (US)";4;14,81;0,08;0,03;4,71;"Blockchain Technologies"
"2020125";"Freiburg (DE13)";"United States (US)";5;4;0,09;0,16;7,09;"Energy Efficiency"
"1886819";"Freiburg (DE13)";"United States (US)";7;8,14;0,06;0,07;8,72;"Smart Grid"
"2364014";"Freiburg (DE13)";"United States (US)";16;16;0,23;0,1;6,77;"Green Building"
"2035017";"Freiburg (DE13)";"United States (US)";6;12,5;0,11;0,06;6,84;"Biofuels"
"44674";"Freiburg (DE13)";"United States (US)";187;32,41;0,5;0,18;11,32;"Quantum Technologies"
"1101724";"Freiburg (DE13)";"United States (US)";1;3,45;0,04;0,11;8,37;"Geothermal Energy"
"50747";"Freiburg (DE13)";"United States (US)";73;21,04;0,21;0,1;10,35;"Environmental Engineering"
"1868315";"Freiburg (DE13)";"United States (US)";10;14,71;0,17;0,08;7,17;"EVs & Charging Infrastructure"
"2370711";"Freiburg (DE13)";"United States (US)";24;11,76;0,13;0,08;7,26;"Battery"
"2597312";"Freiburg (DE13)";"United States (US)";53;8,91;0,22;0,29;11,62;"Semiconductors/Chips"
"374606";"Freiburg (DE13)";"United States (US)";33;12,99;0,14;0,08;6,9;"Biomaterials"
"1938610";"Freiburg (DE13)";"United States (US)";37;26,62;0,32;0,1;7,87;"Hydrogen Fuel Cells"
"1604911";"Freiburg (DE13)";"United States (US)";3;3,61;0,04;0,07;7,13;"Heat Pumps"
"2129410";"Freiburg (DE13)";"United States (US)";9;18,75;0,07;0,03;7,52;"Mobile Networks (5G/6G)"
"1217514";"Freiburg (DE13)";"United States (US)";7;43,75;0,17;0,05;12,69;"Satellite Connectivity"
"247978";"Freiburg (DE13)";"United States (US)";14;25,93;0,11;0,08;17,7;"High-Performance Computing (HPC)"
"117859";"Freiburg (DE13)";"United States (US)";976;43,07;0,21;0,09;19,15;"Other"
"261376";"Freiburg (DE13)";"United States (US)";16;17,2;0,07;0,05;11,89;"Cybersecurity Technologies"
"164526";"Freiburg (DE13)";"United States (US)";7;17,07;0,07;0,06;14,5;"Software Engineering & System Development"
"462732";"Freiburg (DE13)";"United States (US)";103;17,37;0,14;0,09;10,79;"Computer Vision, Language Processing & Object Recognition"
"380723";"Freiburg (DE13)";"United States (US)";17;12,88;0,12;0,05;5,19;"Green Consumer Goods"
"355752";"Freiburg (DE13)";"United States (US)";19;14,84;0,21;0,08;5,22;"Recycling"
"315122";"Freiburg (DE13)";"United States (US)";58;13,24;0,16;0,12;10,24;"Robotics"
"640071";"Freiburg (DE13)";"United States (US)";184;12,41;0,1;0,11;13,34;"Artificial Intelligence"
