"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7000";"Mexico (MX)";"United States (US)";10;21,74;0,57;0,19;7,33;"Drones"
"26549";"Mexico (MX)";"United States (US)";80;15,04;1,72;0,73;6,42;"Pollution Control"
"1505432";"Mexico (MX)";"United States (US)";37;16,02;0,64;0,46;11,65;"Carbon Capture & Storage"
"1666147";"Mexico (MX)";"United States (US)";44;12,39;0,94;0,58;7,7;"Sustainable Agriculture"
"1721930";"Mexico (MX)";"United States (US)";49;8,69;1,15;0,89;6,73;"Biomass Energy"
"1896426";"Mexico (MX)";"United States (US)";40;10,78;0,72;0,31;4,71;"Internet of Things (IoT)"
"506849";"Mexico (MX)";"United States (US)";3;5,45;0,32;0,3;5,05;"Hydroelectric Power"
"510248";"Mexico (MX)";"United States (US)";2;1,71;0,19;0,67;6,15;"Wind Energy"
"2064323";"Mexico (MX)";"United States (US)";121;12;2,2;1,16;6,37;"Water Management"
"2252126";"Mexico (MX)";"United States (US)";36;17,56;0,32;0,29;15,64;"Nuclear Energy"
"2242418";"Mexico (MX)";"United States (US)";45;6,02;0,61;0,65;6,49;"Solar Energy"
"1859522";"Mexico (MX)";"United States (US)";51;18,48;0,72;0,32;8,08;"Cloud Computing & Edge Computing"
"40107";"Mexico (MX)";"United States (US)";144;12,2;1,71;0,78;5,55;"Waste Management"
"1234630";"Mexico (MX)";"United States (US)";67;31,75;0,7;0,22;10,05;"Generative AI"
"1645324";"Mexico (MX)";"United States (US)";29;17,06;0,59;0,16;4,71;"Blockchain Technologies"
"2036620";"Mexico (MX)";"United States (US)";34;10,83;0,6;0,39;7,09;"Energy Efficiency"
"1901520";"Mexico (MX)";"United States (US)";35;6,53;0,3;0,41;8,72;"Smart Grid"
"2385614";"Mexico (MX)";"United States (US)";66;10,63;0,94;0,6;6,77;"Green Building"
"2026917";"Mexico (MX)";"United States (US)";104;8,18;1,85;1,55;6,84;"Biofuels"
"44838";"Mexico (MX)";"United States (US)";703;28,88;1,9;0,74;11,32;"Quantum Technologies"
"1111524";"Mexico (MX)";"United States (US)";18;9,84;0,8;0,68;8,37;"Geothermal Energy"
"50533";"Mexico (MX)";"United States (US)";242;14;0,7;0,52;10,35;"Environmental Engineering"
"1865814";"Mexico (MX)";"United States (US)";24;8,11;0,41;0,36;7,17;"EVs & Charging Infrastructure"
"2373911";"Mexico (MX)";"United States (US)";121;13,86;0,64;0,34;7,26;"Battery"
"2575115";"Mexico (MX)";"United States (US)";146;13,77;0,61;0,51;11,62;"Semiconductors/Chips"
"372806";"Mexico (MX)";"United States (US)";182;7,1;0,79;0,77;6,9;"Biomaterials"
"1953710";"Mexico (MX)";"United States (US)";78;13,13;0,68;0,41;7,87;"Hydrogen Fuel Cells"
"1613911";"Mexico (MX)";"United States (US)";31;6,28;0,39;0,45;7,13;"Heat Pumps"
"213759";"Mexico (MX)";"United States (US)";54;15,65;0,44;0,21;7,52;"Mobile Networks (5G/6G)"
"1198314";"Mexico (MX)";"United States (US)";16;16,49;0,4;0,3;12,69;"Satellite Connectivity"
"245968";"Mexico (MX)";"United States (US)";56;26,67;0,44;0,29;17,7;"High-Performance Computing (HPC)"
"117947";"Mexico (MX)";"United States (US)";4532;22,91;0,98;0,82;19,15;"Other"
"261446";"Mexico (MX)";"United States (US)";99;21,62;0,41;0,22;11,89;"Cybersecurity Technologies"
"162436";"Mexico (MX)";"United States (US)";41;14,19;0,44;0,45;14,5;"Software Engineering & System Development"
"462752";"Mexico (MX)";"United States (US)";357;17,46;0,49;0,3;10,79;"Computer Vision, Language Processing & Object Recognition"
"381023";"Mexico (MX)";"United States (US)";193;7,01;1,38;1,03;5,19;"Green Consumer Goods"
"356262";"Mexico (MX)";"United States (US)";141;10,84;1,59;0,76;5,22;"Recycling"
"314842";"Mexico (MX)";"United States (US)";212;9,14;0,57;0,64;10,24;"Robotics"
"637361";"Mexico (MX)";"United States (US)";700;12,18;0,37;0,41;13,34;"Artificial Intelligence"
