"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7099";"Oman (OM)";"United States (US)";2;14,29;0,11;0,06;7,33;"Drones"
"26592";"Oman (OM)";"United States (US)";3;13,64;0,06;0,03;6,42;"Pollution Control"
"1518147";"Oman (OM)";"United States (US)";2;5,26;0,03;0,08;11,65;"Carbon Capture & Storage"
"1673631";"Oman (OM)";"United States (US)";7;20,59;0,15;0,06;7,7;"Sustainable Agriculture"
"1700630";"Oman (OM)";"United States (US)";8;18,6;0,19;0,07;6,73;"Biomass Energy"
"1902826";"Oman (OM)";"United States (US)";19;13,77;0,34;0,12;4,71;"Internet of Things (IoT)"
"498055";"Oman (OM)";"United States (US)";5;29,41;0,53;0,09;5,05;"Hydroelectric Power"
"512448";"Oman (OM)";"United States (US)";4;30,77;0,37;0,07;6,15;"Wind Energy"
"2079622";"Oman (OM)";"United States (US)";7;13,73;0,13;0,06;6,37;"Water Management"
"2254319";"Oman (OM)";"United States (US)";3;150;0,03;0;15,64;"Nuclear Energy"
"2263122";"Oman (OM)";"United States (US)";7;7,45;0,09;0,08;6,49;"Solar Energy"
"1859722";"Oman (OM)";"United States (US)";17;16,83;0,24;0,12;8,08;"Cloud Computing & Edge Computing"
"39859";"Oman (OM)";"United States (US)";18;20,45;0,21;0,06;5,55;"Waste Management"
"1221230";"Oman (OM)";"United States (US)";2;10;0,02;0,02;10,05;"Generative AI"
"1659324";"Oman (OM)";"United States (US)";13;15,29;0,26;0,08;4,71;"Blockchain Technologies"
"2037520";"Oman (OM)";"United States (US)";8;15,38;0,14;0,06;7,09;"Energy Efficiency"
"1876719";"Oman (OM)";"United States (US)";16;22,22;0,14;0,05;8,72;"Smart Grid"
"2393614";"Oman (OM)";"United States (US)";6;10,53;0,09;0,05;6,77;"Green Building"
"2044916";"Oman (OM)";"United States (US)";6;13,64;0,11;0,05;6,84;"Biofuels"
"44576";"Oman (OM)";"United States (US)";5;10,64;0,01;0,01;11,32;"Quantum Technologies"
"1091028";"Oman (OM)";"United States (US)";6;22,22;0,27;0,1;8,37;"Geothermal Energy"
"50873";"Oman (OM)";"United States (US)";41;18,47;0,12;0,07;10,35;"Environmental Engineering"
"1870216";"Oman (OM)";"United States (US)";8;8,08;0,14;0,12;7,17;"EVs & Charging Infrastructure"
"2396411";"Oman (OM)";"United States (US)";11;19,64;0,06;0,02;7,26;"Battery"
"2593710";"Oman (OM)";"United States (US)";1;6,67;0;0,01;11,62;"Semiconductors/Chips"
"371796";"Oman (OM)";"United States (US)";18;9,89;0,08;0,05;6,9;"Biomaterials"
"1935115";"Oman (OM)";"United States (US)";1;2,78;0,01;0,02;7,87;"Hydrogen Fuel Cells"
"1606411";"Oman (OM)";"United States (US)";10;16,95;0,13;0,05;7,13;"Heat Pumps"
"211779";"Oman (OM)";"United States (US)";17;24,29;0,14;0,04;7,52;"Mobile Networks (5G/6G)"
"1204414";"Oman (OM)";"United States (US)";1;10;0,02;0,03;12,69;"Satellite Connectivity"
"246688";"Oman (OM)";"United States (US)";10;27,03;0,08;0,05;17,7;"High-Performance Computing (HPC)"
"117896";"Oman (OM)";"United States (US)";213;24,77;0,05;0,04;19,15;"Other"
"261836";"Oman (OM)";"United States (US)";20;12,74;0,08;0,08;11,89;"Cybersecurity Technologies"
"1642110";"Oman (OM)";"United States (US)";1;7,14;0,01;0,02;14,5;"Software Engineering & System Development"
"463918";"Oman (OM)";"United States (US)";26;16,88;0,04;0,02;10,79;"Computer Vision, Language Processing & Object Recognition"
"383993";"Oman (OM)";"United States (US)";21;10,14;0,15;0,08;5,19;"Green Consumer Goods"
"355872";"Oman (OM)";"United States (US)";17;15,89;0,19;0,06;5,22;"Recycling"
"313782";"Oman (OM)";"United States (US)";20;30,3;0,05;0,02;10,24;"Robotics"
"638041";"Oman (OM)";"United States (US)";54;4,38;0,03;0,09;13,34;"Artificial Intelligence"
