"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1228";"Eastern Scotland (UKM2)";"China (CN)";11;57,89;0,11;0,08;40,87;"Drones"
"539556";"Eastern Scotland (UKM2)";"China (CN)";35;25,74;0,18;0,19;26,86;"Pollution Control"
"2980109";"Eastern Scotland (UKM2)";"China (CN)";70;23,41;0,49;0,6;29;"Carbon Capture & Storage"
"2937108";"Eastern Scotland (UKM2)";"China (CN)";22;41,51;0,16;0,09;22,11;"Sustainable Agriculture"
"3158107";"Eastern Scotland (UKM2)";"China (CN)";41;91,11;0,3;0,07;21,49;"Biomass Energy"
"3495101";"Eastern Scotland (UKM2)";"China (CN)";46;56,79;0,18;0,07;21,82;"Internet of Things (IoT)"
"1111157";"Eastern Scotland (UKM2)";"China (CN)";15;71,43;0,21;0,11;39,44;"Hydroelectric Power"
"1052156";"Eastern Scotland (UKM2)";"China (CN)";35;47,3;0,62;0,43;32,38;"Wind Energy"
"404478";"Eastern Scotland (UKM2)";"China (CN)";55;66,27;0,17;0,1;36,46;"Water Management"
"403570";"Eastern Scotland (UKM2)";"China (CN)";9;12,33;0,06;0,1;21,43;"Nuclear Energy"
"426956";"Eastern Scotland (UKM2)";"China (CN)";50;28,74;0,19;0,15;23,25;"Solar Energy"
"3372102";"Eastern Scotland (UKM2)";"China (CN)";42;40,78;0,22;0,12;21,85;"Cloud Computing & Edge Computing"
"751233";"Eastern Scotland (UKM2)";"China (CN)";83;39,71;0,26;0,14;20,73;"Waste Management"
"2383106";"Eastern Scotland (UKM2)";"China (CN)";91;69,47;0,22;0,14;43,6;"Generative AI"
"302980";"Eastern Scotland (UKM2)";"China (CN)";23;23,47;0,17;0,09;12,8;"Blockchain Technologies"
"354060";"Eastern Scotland (UKM2)";"China (CN)";41;30,83;0,16;0,17;32,36;"Energy Efficiency"
"344470";"Eastern Scotland (UKM2)";"China (CN)";38;35,19;0,09;0,08;31,98;"Smart Grid"
"447439";"Eastern Scotland (UKM2)";"China (CN)";53;33,76;0,28;0,15;18,28;"Green Building"
"379850";"Eastern Scotland (UKM2)";"China (CN)";41;42,71;0,24;0,12;21,04;"Biofuels"
"821725";"Eastern Scotland (UKM2)";"China (CN)";361;42,07;0,57;0,26;19,34;"Quantum Technologies"
"2384100";"Eastern Scotland (UKM2)";"China (CN)";20;18,02;0,3;0,41;24,78;"Geothermal Energy"
"936323";"Eastern Scotland (UKM2)";"China (CN)";214;33,28;0,23;0,19;27,65;"Environmental Engineering"
"333447";"Eastern Scotland (UKM2)";"China (CN)";25;30,49;0,12;0,1;25,13;"EVs & Charging Infrastructure"
"415634";"Eastern Scotland (UKM2)";"China (CN)";64;43,24;0,06;0,06;42,46;"Battery"
"484328";"Eastern Scotland (UKM2)";"China (CN)";23;12,71;0,05;0,09;24,48;"Semiconductors/Chips"
"700018";"Eastern Scotland (UKM2)";"China (CN)";114;28,29;0,13;0,12;26,04;"Biomaterials"
"348029";"Eastern Scotland (UKM2)";"China (CN)";85;65,38;0,14;0,09;42,46;"Hydrogen Fuel Cells"
"291040";"Eastern Scotland (UKM2)";"China (CN)";55;50,93;0,19;0,1;26,05;"Heat Pumps"
"392826";"Eastern Scotland (UKM2)";"China (CN)";108;43,9;0,23;0,15;28,79;"Mobile Networks (5G/6G)"
"232139";"Eastern Scotland (UKM2)";"China (CN)";13;22,03;0,12;0,19;33,92;"Satellite Connectivity"
"467020";"Eastern Scotland (UKM2)";"China (CN)";29;12,34;0,19;0,33;21,74;"High-Performance Computing (HPC)"
"210637";"Eastern Scotland (UKM2)";"China (CN)";1359;25,02;0,3;0,22;18,88;"Other"
"464217";"Eastern Scotland (UKM2)";"China (CN)";83;21,73;0,17;0,19;23,26;"Cybersecurity Technologies"
"281919";"Eastern Scotland (UKM2)";"China (CN)";8;6,67;0,07;0,19;17,08;"Software Engineering & System Development"
"812351";"Eastern Scotland (UKM2)";"China (CN)";441;34,43;0,18;0,19;36,18;"Computer Vision, Language Processing & Object Recognition"
"677513";"Eastern Scotland (UKM2)";"China (CN)";113;45,56;0,17;0,09;24,08;"Green Consumer Goods"
"642812";"Eastern Scotland (UKM2)";"China (CN)";68;38,42;0,17;0,1;23,53;"Recycling"
"565011";"Eastern Scotland (UKM2)";"China (CN)";157;32,51;0,13;0,13;32,76;"Robotics"
"1143411";"Eastern Scotland (UKM2)";"China (CN)";489;10,63;0,18;0,33;18,93;"Artificial Intelligence"
