"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26622";"Mali (ML)";"United States (US)";1;100;0,02;0;6,42;"Pollution Control"
"1672531";"Mali (ML)";"United States (US)";3;42,86;0,06;0,01;7,7;"Sustainable Agriculture"
"1718430";"Mali (ML)";"United States (US)";3;42,86;0,07;0,01;6,73;"Biomass Energy"
"2063622";"Mali (ML)";"United States (US)";1;50;0,02;0;6,37;"Water Management"
"2253717";"Mali (ML)";"United States (US)";1;16,67;0,01;0,01;6,49;"Solar Energy"
"40143";"Mali (ML)";"United States (US)";2;25;0,02;0,01;5,55;"Waste Management"
"1227430";"Mali (ML)";"United States (US)";1;100;0,01;0;10,05;"Generative AI"
"44799";"Mali (ML)";"United States (US)";1;20;0;0;11,32;"Quantum Technologies"
"50622";"Mali (ML)";"United States (US)";1;7,14;0;0;10,35;"Environmental Engineering"
"1889614";"Mali (ML)";"United States (US)";2;25;0,03;0,01;7,17;"EVs & Charging Infrastructure"
"2590312";"Mali (ML)";"United States (US)";5;250;0,02;0;11,62;"Semiconductors/Chips"
"372296";"Mali (ML)";"United States (US)";1;20;0;0;6,9;"Biomaterials"
"117988";"Mali (ML)";"United States (US)";85;56,67;0,02;0,01;19,15;"Other"
"463842";"Mali (ML)";"United States (US)";5;21,74;0,01;0;10,79;"Computer Vision, Language Processing & Object Recognition"
"356272";"Mali (ML)";"United States (US)";1;33,33;0,01;0;5,22;"Recycling"
"313752";"Mali (ML)";"United States (US)";2;200;0,01;0;10,24;"Robotics"
"639017";"Mali (ML)";"United States (US)";10;13,89;0,01;0,01;13,34;"Artificial Intelligence"
