"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2973108";"Afghanistan (AF)";"China (CN)";1;33,33;0,01;0;22,11;"Sustainable Agriculture"
"3120107";"Afghanistan (AF)";"China (CN)";1;100;0,01;0;21,49;"Biomass Energy"
"3440106";"Afghanistan (AF)";"China (CN)";2;33,33;0,01;0,01;21,82;"Internet of Things (IoT)"
"1072157";"Afghanistan (AF)";"China (CN)";1;50;0,01;0,01;39,44;"Hydroelectric Power"
"404578";"Afghanistan (AF)";"China (CN)";2;28,57;0,01;0,01;36,46;"Water Management"
"424856";"Afghanistan (AF)";"China (CN)";5;33,33;0,02;0,01;23,25;"Solar Energy"
"3327100";"Afghanistan (AF)";"China (CN)";3;60;0,02;0,01;21,85;"Cloud Computing & Edge Computing"
"747733";"Afghanistan (AF)";"China (CN)";4;23,53;0,01;0,01;20,73;"Waste Management"
"2230107";"Afghanistan (AF)";"China (CN)";1;100;0;0;43,6;"Generative AI"
"2843102";"Afghanistan (AF)";"China (CN)";1;20;0,01;0;12,8;"Blockchain Technologies"
"344479";"Afghanistan (AF)";"China (CN)";1;9,09;0;0,01;32,36;"Energy Efficiency"
"337570";"Afghanistan (AF)";"China (CN)";2;16,67;0;0,01;31,98;"Smart Grid"
"446339";"Afghanistan (AF)";"China (CN)";1;7,69;0,01;0,01;18,28;"Green Building"
"379250";"Afghanistan (AF)";"China (CN)";1;33,33;0,01;0;21,04;"Biofuels"
"828425";"Afghanistan (AF)";"China (CN)";1;100;0;0;19,34;"Quantum Technologies"
"962923";"Afghanistan (AF)";"China (CN)";12;35,29;0,01;0,01;27,65;"Environmental Engineering"
"330747";"Afghanistan (AF)";"China (CN)";8;53,33;0,04;0,02;25,13;"EVs & Charging Infrastructure"
"426929";"Afghanistan (AF)";"China (CN)";7;350;0,01;0;42,46;"Battery"
"465137";"Afghanistan (AF)";"China (CN)";1;33,33;0;0;24,48;"Semiconductors/Chips"
"704418";"Afghanistan (AF)";"China (CN)";1;7,14;0;0;26,04;"Biomaterials"
"285037";"Afghanistan (AF)";"China (CN)";6;200;0,02;0;26,05;"Heat Pumps"
"378727";"Afghanistan (AF)";"China (CN)";2;66,67;0;0;28,79;"Mobile Networks (5G/6G)"
"460820";"Afghanistan (AF)";"China (CN)";1;33,33;0,01;0;21,74;"High-Performance Computing (HPC)"
"210277";"Afghanistan (AF)";"China (CN)";52;26,8;0,01;0,01;18,88;"Other"
"448217";"Afghanistan (AF)";"China (CN)";4;26,67;0,01;0,01;23,26;"Cybersecurity Technologies"
"814251";"Afghanistan (AF)";"China (CN)";9;42,86;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"689713";"Afghanistan (AF)";"China (CN)";6;33,33;0,01;0,01;24,08;"Green Consumer Goods"
"633812";"Afghanistan (AF)";"China (CN)";1;8,33;0;0,01;23,53;"Recycling"
"553711";"Afghanistan (AF)";"China (CN)";3;75;0;0;32,76;"Robotics"
"1160811";"Afghanistan (AF)";"China (CN)";4;2,34;0;0,01;18,93;"Artificial Intelligence"
