"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7006";"Nordjylland (DK05)";"United States (US)";8;21,05;0,46;0,16;7,33;"Drones"
"26687";"Nordjylland (DK05)";"United States (US)";9;9,09;0,19;0,14;6,42;"Pollution Control"
"1505632";"Nordjylland (DK05)";"United States (US)";7;19,44;0,12;0,07;11,65;"Carbon Capture & Storage"
"1707930";"Nordjylland (DK05)";"United States (US)";6;13,04;0,14;0,07;6,73;"Biomass Energy"
"1896826";"Nordjylland (DK05)";"United States (US)";23;17,29;0,41;0,11;4,71;"Internet of Things (IoT)"
"504255";"Nordjylland (DK05)";"United States (US)";1;25;0,11;0,02;5,05;"Hydroelectric Power"
"512548";"Nordjylland (DK05)";"United States (US)";9;12,33;0,84;0,42;6,15;"Wind Energy"
"2071027";"Nordjylland (DK05)";"United States (US)";3;7,32;0,05;0,05;6,37;"Water Management"
"2256220";"Nordjylland (DK05)";"United States (US)";4;44,44;0,04;0,01;15,64;"Nuclear Energy"
"2242318";"Nordjylland (DK05)";"United States (US)";21;15,22;0,28;0,12;6,49;"Solar Energy"
"1833922";"Nordjylland (DK05)";"United States (US)";19;26,76;0,27;0,08;8,08;"Cloud Computing & Edge Computing"
"39903";"Nordjylland (DK05)";"United States (US)";22;14,77;0,26;0,1;5,55;"Waste Management"
"1239430";"Nordjylland (DK05)";"United States (US)";2;5,56;0,02;0,04;10,05;"Generative AI"
"1645623";"Nordjylland (DK05)";"United States (US)";17;41,46;0,34;0,04;4,71;"Blockchain Technologies"
"2040719";"Nordjylland (DK05)";"United States (US)";48;18,46;0,84;0,32;7,09;"Energy Efficiency"
"1890124";"Nordjylland (DK05)";"United States (US)";130;15,01;1,13;0,65;8,72;"Smart Grid"
"2366014";"Nordjylland (DK05)";"United States (US)";37;13,26;0,52;0,27;6,77;"Green Building"
"2029017";"Nordjylland (DK05)";"United States (US)";7;16,67;0,12;0,05;6,84;"Biofuels"
"44708";"Nordjylland (DK05)";"United States (US)";5;12,5;0,01;0,01;11,32;"Quantum Technologies"
"1105129";"Nordjylland (DK05)";"United States (US)";2;8;0,09;0,09;8,37;"Geothermal Energy"
"50639";"Nordjylland (DK05)";"United States (US)";49;17,63;0,14;0,08;10,35;"Environmental Engineering"
"1863714";"Nordjylland (DK05)";"United States (US)";42;15,11;0,72;0,34;7,17;"EVs & Charging Infrastructure"
"2396811";"Nordjylland (DK05)";"United States (US)";56;14,78;0,3;0,15;7,26;"Battery"
"2602610";"Nordjylland (DK05)";"United States (US)";41;12,24;0,17;0,16;11,62;"Semiconductors/Chips"
"3738112";"Nordjylland (DK05)";"United States (US)";9;7,96;0,04;0,03;6,9;"Biomaterials"
"1934910";"Nordjylland (DK05)";"United States (US)";7;11,11;0,06;0,04;7,87;"Hydrogen Fuel Cells"
"1593511";"Nordjylland (DK05)";"United States (US)";2;5,26;0,03;0,03;7,13;"Heat Pumps"
"211099";"Nordjylland (DK05)";"United States (US)";59;14,36;0,48;0,25;7,52;"Mobile Networks (5G/6G)"
"1215814";"Nordjylland (DK05)";"United States (US)";9;16,07;0,22;0,18;12,69;"Satellite Connectivity"
"246898";"Nordjylland (DK05)";"United States (US)";11;24,44;0,09;0,06;17,7;"High-Performance Computing (HPC)"
"117997";"Nordjylland (DK05)";"United States (US)";207;22,72;0,04;0,04;19,15;"Other"
"260926";"Nordjylland (DK05)";"United States (US)";34;25,95;0,14;0,06;11,89;"Cybersecurity Technologies"
"163406";"Nordjylland (DK05)";"United States (US)";6;9,38;0,06;0,1;14,5;"Software Engineering & System Development"
"462762";"Nordjylland (DK05)";"United States (US)";47;11,58;0,06;0,06;10,79;"Computer Vision, Language Processing & Object Recognition"
"384063";"Nordjylland (DK05)";"United States (US)";18;11,76;0,13;0,06;5,19;"Green Consumer Goods"
"353842";"Nordjylland (DK05)";"United States (US)";16;8,42;0,18;0,11;5,22;"Recycling"
"314402";"Nordjylland (DK05)";"United States (US)";18;5,11;0,05;0,1;10,24;"Robotics"
"639961";"Nordjylland (DK05)";"United States (US)";107;10,11;0,06;0,08;13,34;"Artificial Intelligence"
