"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"2907108";"Észak-Alföld (HU32)";"China (CN)";1;2,17;0,01;0,08;22,11;"Sustainable Agriculture"
"3188107";"Észak-Alföld (HU32)";"China (CN)";1;3,12;0,01;0,05;21,49;"Biomass Energy"
"4171102";"Észak-Alföld (HU32)";"China (CN)";2;8,7;0,01;0,03;36,46;"Water Management"
"395970";"Észak-Alföld (HU32)";"China (CN)";6;18,75;0,04;0,04;21,43;"Nuclear Energy"
"429456";"Észak-Alföld (HU32)";"China (CN)";1;5,26;0;0,02;23,25;"Solar Energy"
"771233";"Észak-Alföld (HU32)";"China (CN)";2;4,17;0,01;0,03;20,73;"Waste Management"
"342679";"Észak-Alföld (HU32)";"China (CN)";3;23,08;0,01;0,02;32,36;"Energy Efficiency"
"449839";"Észak-Alföld (HU32)";"China (CN)";3;11,11;0,02;0,03;18,28;"Green Building"
"833325";"Észak-Alföld (HU32)";"China (CN)";191;69,96;0,3;0,08;19,34;"Quantum Technologies"
"241690";"Észak-Alföld (HU32)";"China (CN)";1;25;0,01;0,01;24,78;"Geothermal Energy"
"948323";"Észak-Alföld (HU32)";"China (CN)";15;15,31;0,02;0,03;27,65;"Environmental Engineering"
"319847";"Észak-Alföld (HU32)";"China (CN)";2;5,56;0,01;0,04;25,13;"EVs & Charging Infrastructure"
"409434";"Észak-Alföld (HU32)";"China (CN)";6;46,15;0,01;0,01;42,46;"Battery"
"484628";"Észak-Alföld (HU32)";"China (CN)";11;26,19;0,02;0,02;24,48;"Semiconductors/Chips"
"688625";"Észak-Alföld (HU32)";"China (CN)";5;7,58;0,01;0,02;26,04;"Biomaterials"
"284937";"Észak-Alföld (HU32)";"China (CN)";1;12,5;0;0,01;26,05;"Heat Pumps"
"394726";"Észak-Alföld (HU32)";"China (CN)";2;7,14;0;0,02;28,79;"Mobile Networks (5G/6G)"
"466020";"Észak-Alföld (HU32)";"China (CN)";1;10;0,01;0,01;21,74;"High-Performance Computing (HPC)"
"2133112";"Észak-Alföld (HU32)";"China (CN)";78;10,24;0,02;0,03;18,88;"Other"
"451217";"Észak-Alföld (HU32)";"China (CN)";2;10;0;0,01;23,26;"Cybersecurity Technologies"
"817251";"Észak-Alföld (HU32)";"China (CN)";7;7,37;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"693813";"Észak-Alföld (HU32)";"China (CN)";13;16,67;0,02;0,03;24,08;"Green Consumer Goods"
"638112";"Észak-Alföld (HU32)";"China (CN)";6;16,22;0,01;0,02;23,53;"Recycling"
"551611";"Észak-Alföld (HU32)";"China (CN)";5;6,76;0;0,02;32,76;"Robotics"
"1147211";"Észak-Alföld (HU32)";"China (CN)";30;8,85;0,01;0,02;18,93;"Artificial Intelligence"
