"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"413960";"Corse (FR83)";"China (CN)";2;13,33;0,01;0,01;23,25;"Solar Energy"
"3339100";"Corse (FR83)";"China (CN)";1;50;0,01;0;21,85;"Cloud Computing & Edge Computing"
"339779";"Corse (FR83)";"China (CN)";2;16,67;0,01;0,01;32,36;"Energy Efficiency"
"946323";"Corse (FR83)";"China (CN)";1;5;0;0,01;27,65;"Environmental Engineering"
"458420";"Corse (FR83)";"China (CN)";1;33,33;0,01;0;21,74;"High-Performance Computing (HPC)"
"209857";"Corse (FR83)";"China (CN)";8;5,03;0;0,01;18,88;"Other"
"822451";"Corse (FR83)";"China (CN)";2;6,67;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"1167711";"Corse (FR83)";"China (CN)";3;5,77;0;0;18,93;"Artificial Intelligence"
