"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1197";"Kenya (KE)";"China (CN)";1;33,33;0,01;0,01;40,87;"Drones"
"538656";"Kenya (KE)";"China (CN)";16;24,24;0,08;0,09;26,86;"Pollution Control"
"2763123";"Kenya (KE)";"China (CN)";4;21,05;0,03;0,04;29;"Carbon Capture & Storage"
"2995108";"Kenya (KE)";"China (CN)";14;11,76;0,1;0,2;22,11;"Sustainable Agriculture"
"3286107";"Kenya (KE)";"China (CN)";8;7,27;0,06;0,17;21,49;"Biomass Energy"
"3570101";"Kenya (KE)";"China (CN)";3;6,25;0,01;0,04;21,82;"Internet of Things (IoT)"
"1018157";"Kenya (KE)";"China (CN)";1;20;0,01;0,03;39,44;"Hydroelectric Power"
"399778";"Kenya (KE)";"China (CN)";12;22,22;0,04;0,06;36,46;"Water Management"
"393470";"Kenya (KE)";"China (CN)";5;21,74;0,03;0,03;21,43;"Nuclear Energy"
"420186";"Kenya (KE)";"China (CN)";3;3,9;0,01;0,07;23,25;"Solar Energy"
"3369100";"Kenya (KE)";"China (CN)";3;8,57;0,02;0,04;21,85;"Cloud Computing & Edge Computing"
"751046";"Kenya (KE)";"China (CN)";32;11,59;0,1;0,18;20,73;"Waste Management"
"302480";"Kenya (KE)";"China (CN)";2;8,7;0,01;0,02;12,8;"Blockchain Technologies"
"363860";"Kenya (KE)";"China (CN)";4;5,71;0,02;0,09;32,36;"Energy Efficiency"
"339770";"Kenya (KE)";"China (CN)";5;5,95;0,01;0,06;31,98;"Smart Grid"
"442439";"Kenya (KE)";"China (CN)";2;2,94;0,01;0,07;18,28;"Green Building"
"404348";"Kenya (KE)";"China (CN)";9;12,33;0,05;0,09;21,04;"Biofuels"
"833225";"Kenya (KE)";"China (CN)";3;7,32;0;0,01;19,34;"Quantum Technologies"
"246390";"Kenya (KE)";"China (CN)";3;20;0,04;0,06;24,78;"Geothermal Energy"
"955523";"Kenya (KE)";"China (CN)";40;18,26;0,04;0,07;27,65;"Environmental Engineering"
"336847";"Kenya (KE)";"China (CN)";6;8,11;0,03;0,09;25,13;"EVs & Charging Infrastructure"
"420429";"Kenya (KE)";"China (CN)";7;17,5;0,01;0,02;42,46;"Battery"
"462728";"Kenya (KE)";"China (CN)";3;5,45;0,01;0,03;24,48;"Semiconductors/Chips"
"683925";"Kenya (KE)";"China (CN)";26;15,12;0,03;0,05;26,04;"Biomaterials"
"351229";"Kenya (KE)";"China (CN)";4;44,44;0,01;0,01;42,46;"Hydrogen Fuel Cells"
"284337";"Kenya (KE)";"China (CN)";2;2,82;0,01;0,06;26,05;"Heat Pumps"
"388927";"Kenya (KE)";"China (CN)";8;12,31;0,02;0,04;28,79;"Mobile Networks (5G/6G)"
"240930";"Kenya (KE)";"China (CN)";1;14,29;0,01;0,02;33,92;"Satellite Connectivity"
"451620";"Kenya (KE)";"China (CN)";1;5,26;0,01;0,03;21,74;"High-Performance Computing (HPC)"
"211307";"Kenya (KE)";"China (CN)";501;13,82;0,11;0,15;18,88;"Other"
"448417";"Kenya (KE)";"China (CN)";11;10;0,02;0,05;23,26;"Cybersecurity Technologies"
"815051";"Kenya (KE)";"China (CN)";13;9,92;0,01;0,02;36,18;"Computer Vision, Language Processing & Object Recognition"
"698313";"Kenya (KE)";"China (CN)";39;13,45;0,06;0,11;24,08;"Green Consumer Goods"
"638012";"Kenya (KE)";"China (CN)";19;12,58;0,05;0,09;23,53;"Recycling"
"557911";"Kenya (KE)";"China (CN)";6;14,29;0,01;0,01;32,76;"Robotics"
"1144611";"Kenya (KE)";"China (CN)";30;3,48;0,01;0,06;18,93;"Artificial Intelligence"
