"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"532456";"Cantabria (ES13)";"China (CN)";1;4;0,01;0,03;26,86;"Pollution Control"
"3059108";"Cantabria (ES13)";"China (CN)";1;7,14;0,01;0,02;22,11;"Sustainable Agriculture"
"3377106";"Cantabria (ES13)";"China (CN)";2;4,26;0,01;0,04;21,82;"Internet of Things (IoT)"
"413567";"Cantabria (ES13)";"China (CN)";1;5,26;0,01;0,03;21,43;"Nuclear Energy"
"346579";"Cantabria (ES13)";"China (CN)";2;4,35;0,01;0,05;21,85;"Cloud Computing & Edge Computing"
"762933";"Cantabria (ES13)";"China (CN)";4;5,8;0,01;0,05;20,73;"Waste Management"
"463739";"Cantabria (ES13)";"China (CN)";1;3,12;0,01;0,03;18,28;"Green Building"
"826130";"Cantabria (ES13)";"China (CN)";175;83,33;0,28;0,06;19,34;"Quantum Technologies"
"938423";"Cantabria (ES13)";"China (CN)";4;3,1;0;0,04;27,65;"Environmental Engineering"
"486428";"Cantabria (ES13)";"China (CN)";2;4,17;0;0,02;24,48;"Semiconductors/Chips"
"689130";"Cantabria (ES13)";"China (CN)";3;6,25;0;0,01;26,04;"Biomaterials"
"383627";"Cantabria (ES13)";"China (CN)";2;2,94;0;0,04;28,79;"Mobile Networks (5G/6G)"
"465920";"Cantabria (ES13)";"China (CN)";1;2,86;0,01;0,05;21,74;"High-Performance Computing (HPC)"
"210567";"Cantabria (ES13)";"China (CN)";34;4,22;0,01;0,03;18,88;"Other"
"472217";"Cantabria (ES13)";"China (CN)";1;2,63;0;0,02;23,26;"Cybersecurity Technologies"
"838351";"Cantabria (ES13)";"China (CN)";7;11,67;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"708541";"Cantabria (ES13)";"China (CN)";6;8,22;0,01;0,03;24,08;"Green Consumer Goods"
"652912";"Cantabria (ES13)";"China (CN)";3;4;0,01;0,04;23,53;"Recycling"
"570211";"Cantabria (ES13)";"China (CN)";2;6,67;0;0,01;32,76;"Robotics"
"1153011";"Cantabria (ES13)";"China (CN)";32;11,27;0,01;0,02;18,93;"Artificial Intelligence"
