"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7122";"Veneto (ITH3)";"United States (US)";11;50;0,63;0,09;7,33;"Drones"
"26591";"Veneto (ITH3)";"United States (US)";21;12,8;0,45;0,23;6,42;"Pollution Control"
"1525333";"Veneto (ITH3)";"United States (US)";11;18,64;0,19;0,12;11,65;"Carbon Capture & Storage"
"1660431";"Veneto (ITH3)";"United States (US)";12;17,39;0,26;0,11;7,7;"Sustainable Agriculture"
"1702030";"Veneto (ITH3)";"United States (US)";6;9,84;0,14;0,1;6,73;"Biomass Energy"
"1905526";"Veneto (ITH3)";"United States (US)";18;15,13;0,32;0,1;4,71;"Internet of Things (IoT)"
"507849";"Veneto (ITH3)";"United States (US)";4;9,3;0,43;0,23;5,05;"Hydroelectric Power"
"2085722";"Veneto (ITH3)";"United States (US)";12;21,82;0,22;0,06;6,37;"Water Management"
"2254718";"Veneto (ITH3)";"United States (US)";51;35,17;0,46;0,2;15,64;"Nuclear Energy"
"2254517";"Veneto (ITH3)";"United States (US)";11;10,58;0,15;0,09;6,49;"Solar Energy"
"1859622";"Veneto (ITH3)";"United States (US)";15;18,07;0,21;0,1;8,08;"Cloud Computing & Edge Computing"
"39976";"Veneto (ITH3)";"United States (US)";24;9,84;0,29;0,16;5,55;"Waste Management"
"1230930";"Veneto (ITH3)";"United States (US)";14;17,5;0,15;0,08;10,05;"Generative AI"
"1666823";"Veneto (ITH3)";"United States (US)";11;14,67;0,22;0,07;4,71;"Blockchain Technologies"
"2028920";"Veneto (ITH3)";"United States (US)";8;9,52;0,14;0,1;7,09;"Energy Efficiency"
"1876320";"Veneto (ITH3)";"United States (US)";22;13,58;0,19;0,12;8,72;"Smart Grid"
"2378119";"Veneto (ITH3)";"United States (US)";48;11,97;0,68;0,39;6,77;"Green Building"
"2018717";"Veneto (ITH3)";"United States (US)";19;9;0,34;0,26;6,84;"Biofuels"
"44519";"Veneto (ITH3)";"United States (US)";604;59,1;1,63;0,31;11,32;"Quantum Technologies"
"1102128";"Veneto (ITH3)";"United States (US)";14;15,56;0,62;0,33;8,37;"Geothermal Energy"
"50579";"Veneto (ITH3)";"United States (US)";111;23,08;0,32;0,14;10,35;"Environmental Engineering"
"1887514";"Veneto (ITH3)";"United States (US)";7;7,45;0,12;0,12;7,17;"EVs & Charging Infrastructure"
"2370611";"Veneto (ITH3)";"United States (US)";32;14,68;0,17;0,08;7,26;"Battery"
"2579610";"Veneto (ITH3)";"United States (US)";59;17,15;0,25;0,17;11,62;"Semiconductors/Chips"
"3723211";"Veneto (ITH3)";"United States (US)";42;9,17;0,18;0,14;6,9;"Biomaterials"
"1934710";"Veneto (ITH3)";"United States (US)";10;5,99;0,09;0,12;7,87;"Hydrogen Fuel Cells"
"1616212";"Veneto (ITH3)";"United States (US)";12;8;0,15;0,14;7,13;"Heat Pumps"
"2114211";"Veneto (ITH3)";"United States (US)";59;22,96;0,48;0,16;7,52;"Mobile Networks (5G/6G)"
"1211314";"Veneto (ITH3)";"United States (US)";39;28,89;0,96;0,42;12,69;"Satellite Connectivity"
"246008";"Veneto (ITH3)";"United States (US)";13;20;0,1;0,09;17,7;"High-Performance Computing (HPC)"
"118057";"Veneto (ITH3)";"United States (US)";1110;28,41;0,24;0,16;19,15;"Other"
"260706";"Veneto (ITH3)";"United States (US)";46;15,38;0,19;0,15;11,89;"Cybersecurity Technologies"
"1635110";"Veneto (ITH3)";"United States (US)";11;13,92;0,12;0,12;14,5;"Software Engineering & System Development"
"463562";"Veneto (ITH3)";"United States (US)";152;17,9;0,21;0,13;10,79;"Computer Vision, Language Processing & Object Recognition"
"381853";"Veneto (ITH3)";"United States (US)";42;11,9;0,3;0,13;5,19;"Green Consumer Goods"
"354622";"Veneto (ITH3)";"United States (US)";47;14,73;0,53;0,19;5,22;"Recycling"
"314412";"Veneto (ITH3)";"United States (US)";109;17,44;0,29;0,17;10,24;"Robotics"
"638091";"Veneto (ITH3)";"United States (US)";319;10,84;0,17;0,21;13,34;"Artificial Intelligence"
