"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7114";"Tees Valley and Durham (UKC1)";"United States (US)";2;50;0,11;0,02;7,33;"Drones"
"26813";"Tees Valley and Durham (UKC1)";"United States (US)";8;47,06;0,17;0,02;6,42;"Pollution Control"
"1505032";"Tees Valley and Durham (UKC1)";"United States (US)";18;39,13;0,31;0,09;11,65;"Carbon Capture & Storage"
"1713030";"Tees Valley and Durham (UKC1)";"United States (US)";3;14,29;0,07;0,03;6,73;"Biomass Energy"
"1898626";"Tees Valley and Durham (UKC1)";"United States (US)";5;20,83;0,09;0,02;4,71;"Internet of Things (IoT)"
"499755";"Tees Valley and Durham (UKC1)";"United States (US)";1;16,67;0,11;0,03;5,05;"Hydroelectric Power"
"2089722";"Tees Valley and Durham (UKC1)";"United States (US)";4;50;0,07;0,01;6,37;"Water Management"
"2248220";"Tees Valley and Durham (UKC1)";"United States (US)";13;118,18;0,12;0,02;15,64;"Nuclear Energy"
"2255017";"Tees Valley and Durham (UKC1)";"United States (US)";19;19,19;0,26;0,09;6,49;"Solar Energy"
"1834323";"Tees Valley and Durham (UKC1)";"United States (US)";5;19,23;0,07;0,03;8,08;"Cloud Computing & Edge Computing"
"40103";"Tees Valley and Durham (UKC1)";"United States (US)";6;16,67;0,07;0,02;5,55;"Waste Management"
"1233230";"Tees Valley and Durham (UKC1)";"United States (US)";1;2,27;0,01;0,05;10,05;"Generative AI"
"1665225";"Tees Valley and Durham (UKC1)";"United States (US)";12;38,71;0,24;0,03;4,71;"Blockchain Technologies"
"2038720";"Tees Valley and Durham (UKC1)";"United States (US)";10;20,83;0,18;0,06;7,09;"Energy Efficiency"
"1883919";"Tees Valley and Durham (UKC1)";"United States (US)";7;10,14;0,06;0,05;8,72;"Smart Grid"
"2370514";"Tees Valley and Durham (UKC1)";"United States (US)";5;11,63;0,07;0,04;6,77;"Green Building"
"2026717";"Tees Valley and Durham (UKC1)";"United States (US)";2;13,33;0,04;0,02;6,84;"Biofuels"
"44614";"Tees Valley and Durham (UKC1)";"United States (US)";109;38,52;0,29;0,09;11,32;"Quantum Technologies"
"1112524";"Tees Valley and Durham (UKC1)";"United States (US)";2;13,33;0,09;0,06;8,37;"Geothermal Energy"
"50790";"Tees Valley and Durham (UKC1)";"United States (US)";39;34,21;0,11;0,03;10,35;"Environmental Engineering"
"1869119";"Tees Valley and Durham (UKC1)";"United States (US)";2;3,7;0,03;0,07;7,17;"EVs & Charging Infrastructure"
"2391116";"Tees Valley and Durham (UKC1)";"United States (US)";10;19,23;0,05;0,02;7,26;"Battery"
"2577710";"Tees Valley and Durham (UKC1)";"United States (US)";9;21,95;0,04;0,02;11,62;"Semiconductors/Chips"
"374439";"Tees Valley and Durham (UKC1)";"United States (US)";26;44,07;0,11;0,02;6,9;"Biomaterials"
"1932410";"Tees Valley and Durham (UKC1)";"United States (US)";4;16;0,04;0,02;7,87;"Hydrogen Fuel Cells"
"1614611";"Tees Valley and Durham (UKC1)";"United States (US)";9;33,33;0,11;0,02;7,13;"Heat Pumps"
"212409";"Tees Valley and Durham (UKC1)";"United States (US)";8;17,78;0,07;0,03;7,52;"Mobile Networks (5G/6G)"
"1196914";"Tees Valley and Durham (UKC1)";"United States (US)";5;62,5;0,12;0,03;12,69;"Satellite Connectivity"
"247848";"Tees Valley and Durham (UKC1)";"United States (US)";22;68,75;0,17;0,04;17,7;"High-Performance Computing (HPC)"
"117772";"Tees Valley and Durham (UKC1)";"United States (US)";518;69,25;0,11;0,03;19,15;"Other"
"262456";"Tees Valley and Durham (UKC1)";"United States (US)";25;34,72;0,1;0,04;11,89;"Cybersecurity Technologies"
"162156";"Tees Valley and Durham (UKC1)";"United States (US)";8;40;0,09;0,03;14,5;"Software Engineering & System Development"
"464502";"Tees Valley and Durham (UKC1)";"United States (US)";57;21,35;0,08;0,04;10,79;"Computer Vision, Language Processing & Object Recognition"
"381393";"Tees Valley and Durham (UKC1)";"United States (US)";27;65,85;0,19;0,02;5,19;"Green Consumer Goods"
"353272";"Tees Valley and Durham (UKC1)";"United States (US)";12;40;0,13;0,02;5,22;"Recycling"
"313672";"Tees Valley and Durham (UKC1)";"United States (US)";13;16,46;0,03;0,02;10,24;"Robotics"
"637641";"Tees Valley and Durham (UKC1)";"United States (US)";122;11,73;0,07;0,07;13,34;"Artificial Intelligence"
