"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7135";"Colombia (CO)";"United States (US)";2;9,52;0,11;0,09;7,33;"Drones"
"26830";"Colombia (CO)";"United States (US)";46;21,7;0,99;0,29;6,42;"Pollution Control"
"1503732";"Colombia (CO)";"United States (US)";14;15,22;0,24;0,19;11,65;"Carbon Capture & Storage"
"1670332";"Colombia (CO)";"United States (US)";13;5,49;0,28;0,39;7,7;"Sustainable Agriculture"
"1715730";"Colombia (CO)";"United States (US)";25;7,69;0,59;0,51;6,73;"Biomass Energy"
"1901144";"Colombia (CO)";"United States (US)";17;7,42;0,3;0,19;4,71;"Internet of Things (IoT)"
"504655";"Colombia (CO)";"United States (US)";5;6,76;0,53;0,4;5,05;"Hydroelectric Power"
"508648";"Colombia (CO)";"United States (US)";3;12;0,28;0,14;6,15;"Wind Energy"
"2067822";"Colombia (CO)";"United States (US)";33;7,32;0,6;0,52;6,37;"Water Management"
"2249618";"Colombia (CO)";"United States (US)";8;19,05;0,07;0,06;15,64;"Nuclear Energy"
"2256122";"Colombia (CO)";"United States (US)";22;5,88;0,3;0,33;6,49;"Solar Energy"
"1837323";"Colombia (CO)";"United States (US)";15;9,49;0,21;0,18;8,08;"Cloud Computing & Edge Computing"
"40090";"Colombia (CO)";"United States (US)";86;13,76;1,02;0,41;5,55;"Waste Management"
"1238230";"Colombia (CO)";"United States (US)";12;15,38;0,13;0,08;10,05;"Generative AI"
"1659823";"Colombia (CO)";"United States (US)";12;9,76;0,24;0,12;4,71;"Blockchain Technologies"
"2029720";"Colombia (CO)";"United States (US)";22;6,09;0,39;0,45;7,09;"Energy Efficiency"
"1896019";"Colombia (CO)";"United States (US)";46;6,86;0,4;0,51;8,72;"Smart Grid"
"2380216";"Colombia (CO)";"United States (US)";26;6,75;0,37;0,37;6,77;"Green Building"
"2024017";"Colombia (CO)";"United States (US)";30;6,09;0,53;0,6;6,84;"Biofuels"
"44762";"Colombia (CO)";"United States (US)";527;64,11;1,42;0,25;11,32;"Quantum Technologies"
"1107724";"Colombia (CO)";"United States (US)";6;9,52;0,27;0,23;8,37;"Geothermal Energy"
"50827";"Colombia (CO)";"United States (US)";158;16,39;0,46;0,29;10,35;"Environmental Engineering"
"1880414";"Colombia (CO)";"United States (US)";18;5,9;0,31;0,38;7,17;"EVs & Charging Infrastructure"
"2390911";"Colombia (CO)";"United States (US)";20;7,6;0,11;0,1;7,26;"Battery"
"2580810";"Colombia (CO)";"United States (US)";27;10,55;0,11;0,12;11,62;"Semiconductors/Chips"
"371266";"Colombia (CO)";"United States (US)";68;6,46;0,3;0,32;6,9;"Biomaterials"
"1954510";"Colombia (CO)";"United States (US)";18;17,31;0,16;0,07;7,87;"Hydrogen Fuel Cells"
"1592711";"Colombia (CO)";"United States (US)";12;7,79;0,15;0,14;7,13;"Heat Pumps"
"212799";"Colombia (CO)";"United States (US)";21;9,95;0,17;0,13;7,52;"Mobile Networks (5G/6G)"
"1198514";"Colombia (CO)";"United States (US)";4;8,51;0,1;0,15;12,69;"Satellite Connectivity"
"246498";"Colombia (CO)";"United States (US)";19;31,15;0,15;0,09;17,7;"High-Performance Computing (HPC)"
"118044";"Colombia (CO)";"United States (US)";2100;23,22;0,45;0,37;19,15;"Other"
"263836";"Colombia (CO)";"United States (US)";37;14,23;0,15;0,13;11,89;"Cybersecurity Technologies"
"1643110";"Colombia (CO)";"United States (US)";25;11,52;0,27;0,34;14,5;"Software Engineering & System Development"
"464122";"Colombia (CO)";"United States (US)";148;16,88;0,2;0,13;10,79;"Computer Vision, Language Processing & Object Recognition"
"382823";"Colombia (CO)";"United States (US)";76;5,54;0,54;0,51;5,19;"Green Consumer Goods"
"355272";"Colombia (CO)";"United States (US)";64;7,97;0,72;0,47;5,22;"Recycling"
"315552";"Colombia (CO)";"United States (US)";63;8,85;0,17;0,2;10,24;"Robotics"
"640581";"Colombia (CO)";"United States (US)";272;12,45;0,15;0,16;13,34;"Artificial Intelligence"
