"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7155";"Algeria (DZ)";"United States (US)";7;5,74;0,4;0,51;7,33;"Drones"
"26611";"Algeria (DZ)";"United States (US)";6;5,94;0,13;0,14;6,42;"Pollution Control"
"1513732";"Algeria (DZ)";"United States (US)";5;8,77;0,09;0,11;11,65;"Carbon Capture & Storage"
"1646531";"Algeria (DZ)";"United States (US)";6;3,92;0,13;0,25;7,7;"Sustainable Agriculture"
"1699830";"Algeria (DZ)";"United States (US)";9;8,04;0,21;0,18;6,73;"Biomass Energy"
"1916826";"Algeria (DZ)";"United States (US)";24;4,44;0,43;0,46;4,71;"Internet of Things (IoT)"
"507649";"Algeria (DZ)";"United States (US)";5;3,52;0,53;0,77;5,05;"Hydroelectric Power"
"511748";"Algeria (DZ)";"United States (US)";16;3,71;1,49;2,48;6,15;"Wind Energy"
"2066422";"Algeria (DZ)";"United States (US)";18;3,96;0,33;0,53;6,37;"Water Management"
"2230419";"Algeria (DZ)";"United States (US)";3;2,27;0,03;0,19;15,64;"Nuclear Energy"
"2249817";"Algeria (DZ)";"United States (US)";47;2,8;0,63;1,47;6,49;"Solar Energy"
"1852522";"Algeria (DZ)";"United States (US)";19;4,09;0,27;0,53;8,08;"Cloud Computing & Edge Computing"
"40108";"Algeria (DZ)";"United States (US)";17;4,83;0,2;0,23;5,55;"Waste Management"
"1232430";"Algeria (DZ)";"United States (US)";10;6,49;0,1;0,16;10,05;"Generative AI"
"1642423";"Algeria (DZ)";"United States (US)";6;2,99;0,12;0,19;4,71;"Blockchain Technologies"
"2035420";"Algeria (DZ)";"United States (US)";11;3,01;0,19;0,45;7,09;"Energy Efficiency"
"1894819";"Algeria (DZ)";"United States (US)";29;2,76;0,25;0,79;8,72;"Smart Grid"
"2367614";"Algeria (DZ)";"United States (US)";33;4,78;0,47;0,66;6,77;"Green Building"
"2028617";"Algeria (DZ)";"United States (US)";5;2,86;0,09;0,21;6,84;"Biofuels"
"44841";"Algeria (DZ)";"United States (US)";29;4,11;0,08;0,22;11,32;"Quantum Technologies"
"1092524";"Algeria (DZ)";"United States (US)";9;7,89;0,4;0,42;8,37;"Geothermal Energy"
"50521";"Algeria (DZ)";"United States (US)";69;6,73;0,2;0,31;10,35;"Environmental Engineering"
"1866315";"Algeria (DZ)";"United States (US)";16;3,57;0,27;0,55;7,17;"EVs & Charging Infrastructure"
"2373611";"Algeria (DZ)";"United States (US)";17;2,47;0,09;0,27;7,26;"Battery"
"2586010";"Algeria (DZ)";"United States (US)";36;3,5;0,15;0,5;11,62;"Semiconductors/Chips"
"374386";"Algeria (DZ)";"United States (US)";23;2,62;0,1;0,26;6,9;"Biomaterials"
"1956710";"Algeria (DZ)";"United States (US)";9;3,96;0,08;0,16;7,87;"Hydrogen Fuel Cells"
"1597411";"Algeria (DZ)";"United States (US)";56;6,29;0,71;0,8;7,13;"Heat Pumps"
"212679";"Algeria (DZ)";"United States (US)";24;3,36;0,2;0,44;7,52;"Mobile Networks (5G/6G)"
"1197414";"Algeria (DZ)";"United States (US)";3;4,62;0,07;0,2;12,69;"Satellite Connectivity"
"2483113";"Algeria (DZ)";"United States (US)";10;5,26;0,08;0,27;17,7;"High-Performance Computing (HPC)"
"118005";"Algeria (DZ)";"United States (US)";303;6,24;0,07;0,2;19,15;"Other"
"260796";"Algeria (DZ)";"United States (US)";26;3,9;0,11;0,32;11,89;"Cybersecurity Technologies"
"161956";"Algeria (DZ)";"United States (US)";7;4,17;0,07;0,26;14,5;"Software Engineering & System Development"
"463772";"Algeria (DZ)";"United States (US)";80;5,04;0,11;0,24;10,79;"Computer Vision, Language Processing & Object Recognition"
"382803";"Algeria (DZ)";"United States (US)";19;2,25;0,14;0,31;5,19;"Green Consumer Goods"
"353152";"Algeria (DZ)";"United States (US)";18;3,04;0,2;0,35;5,22;"Recycling"
"315692";"Algeria (DZ)";"United States (US)";43;4,41;0,12;0,27;10,24;"Robotics"
"639991";"Algeria (DZ)";"United States (US)";160;3,96;0,09;0,29;13,34;"Artificial Intelligence"
