"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1258";"Tees Valley and Durham (UKC1)";"China (CN)";17;425;0,17;0,02;40,87;"Drones"
"517056";"Tees Valley and Durham (UKC1)";"China (CN)";6;35,29;0,03;0,02;26,86;"Pollution Control"
"2938109";"Tees Valley and Durham (UKC1)";"China (CN)";14;30,43;0,1;0,09;29;"Carbon Capture & Storage"
"3010119";"Tees Valley and Durham (UKC1)";"China (CN)";4;36,36;0,03;0,02;22,11;"Sustainable Agriculture"
"3033108";"Tees Valley and Durham (UKC1)";"China (CN)";6;28,57;0,04;0,03;21,49;"Biomass Energy"
"3588101";"Tees Valley and Durham (UKC1)";"China (CN)";37;154,17;0,14;0,02;21,82;"Internet of Things (IoT)"
"942157";"Tees Valley and Durham (UKC1)";"China (CN)";6;100;0,08;0,03;39,44;"Hydroelectric Power"
"407568";"Tees Valley and Durham (UKC1)";"China (CN)";6;75;0,02;0,01;36,46;"Water Management"
"406370";"Tees Valley and Durham (UKC1)";"China (CN)";5;45,45;0,03;0,02;21,43;"Nuclear Energy"
"402869";"Tees Valley and Durham (UKC1)";"China (CN)";20;20,2;0,08;0,09;23,25;"Solar Energy"
"3413101";"Tees Valley and Durham (UKC1)";"China (CN)";31;119,23;0,16;0,03;21,85;"Cloud Computing & Edge Computing"
"763146";"Tees Valley and Durham (UKC1)";"China (CN)";11;30,56;0,03;0,02;20,73;"Waste Management"
"2252109";"Tees Valley and Durham (UKC1)";"China (CN)";23;52,27;0,06;0,05;43,6;"Generative AI"
"289580";"Tees Valley and Durham (UKC1)";"China (CN)";19;61,29;0,14;0,03;12,8;"Blockchain Technologies"
"347560";"Tees Valley and Durham (UKC1)";"China (CN)";13;27,08;0,05;0,06;32,36;"Energy Efficiency"
"346259";"Tees Valley and Durham (UKC1)";"China (CN)";27;39,13;0,06;0,05;31,98;"Smart Grid"
"460039";"Tees Valley and Durham (UKC1)";"China (CN)";12;27,91;0,06;0,04;18,28;"Green Building"
"401848";"Tees Valley and Durham (UKC1)";"China (CN)";2;13,33;0,01;0,02;21,04;"Biofuels"
"815925";"Tees Valley and Durham (UKC1)";"China (CN)";48;16,96;0,08;0,09;19,34;"Quantum Technologies"
"2391104";"Tees Valley and Durham (UKC1)";"China (CN)";3;20;0,04;0,06;24,78;"Geothermal Energy"
"960823";"Tees Valley and Durham (UKC1)";"China (CN)";27;23,68;0,03;0,03;27,65;"Environmental Engineering"
"330647";"Tees Valley and Durham (UKC1)";"China (CN)";12;22,22;0,06;0,07;25,13;"EVs & Charging Infrastructure"
"421829";"Tees Valley and Durham (UKC1)";"China (CN)";28;53,85;0,03;0,02;42,46;"Battery"
"473228";"Tees Valley and Durham (UKC1)";"China (CN)";7;17,07;0,01;0,02;24,48;"Semiconductors/Chips"
"685325";"Tees Valley and Durham (UKC1)";"China (CN)";20;33,9;0,02;0,02;26,04;"Biomaterials"
"331936";"Tees Valley and Durham (UKC1)";"China (CN)";6;24;0,01;0,02;42,46;"Hydrogen Fuel Cells"
"297730";"Tees Valley and Durham (UKC1)";"China (CN)";17;62,96;0,06;0,02;26,05;"Heat Pumps"
"375427";"Tees Valley and Durham (UKC1)";"China (CN)";82;182,22;0,18;0,03;28,79;"Mobile Networks (5G/6G)"
"230030";"Tees Valley and Durham (UKC1)";"China (CN)";18;225;0,17;0,03;33,92;"Satellite Connectivity"
"458820";"Tees Valley and Durham (UKC1)";"China (CN)";12;37,5;0,08;0,04;21,74;"High-Performance Computing (HPC)"
"210327";"Tees Valley and Durham (UKC1)";"China (CN)";234;31,28;0,05;0,03;18,88;"Other"
"448617";"Tees Valley and Durham (UKC1)";"China (CN)";46;63,89;0,1;0,04;23,26;"Cybersecurity Technologies"
"277819";"Tees Valley and Durham (UKC1)";"China (CN)";10;50;0,09;0,03;17,08;"Software Engineering & System Development"
"818051";"Tees Valley and Durham (UKC1)";"China (CN)";136;50,94;0,06;0,04;36,18;"Computer Vision, Language Processing & Object Recognition"
"680613";"Tees Valley and Durham (UKC1)";"China (CN)";51;124,39;0,08;0,02;24,08;"Green Consumer Goods"
"644312";"Tees Valley and Durham (UKC1)";"China (CN)";20;66,67;0,05;0,02;23,53;"Recycling"
"566011";"Tees Valley and Durham (UKC1)";"China (CN)";34;43,04;0,03;0,02;32,76;"Robotics"
"1162011";"Tees Valley and Durham (UKC1)";"China (CN)";193;18,56;0,07;0,07;18,93;"Artificial Intelligence"
