"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"534456";"Övre Norrland (SE33)";"China (CN)";7;18,42;0,04;0,05;26,86;"Pollution Control"
"2810126";"Övre Norrland (SE33)";"China (CN)";31;58,49;0,22;0,11;29;"Carbon Capture & Storage"
"3088108";"Övre Norrland (SE33)";"China (CN)";11;26,83;0,08;0,07;22,11;"Sustainable Agriculture"
"3223108";"Övre Norrland (SE33)";"China (CN)";45;36;0,33;0,2;21,49;"Biomass Energy"
"3491115";"Övre Norrland (SE33)";"China (CN)";10;19,23;0,04;0,04;21,82;"Internet of Things (IoT)"
"980157";"Övre Norrland (SE33)";"China (CN)";2;7,41;0,03;0,15;39,44;"Hydroelectric Power"
"405578";"Övre Norrland (SE33)";"China (CN)";11;20,75;0,03;0,06;36,46;"Water Management"
"393270";"Övre Norrland (SE33)";"China (CN)";8;133,33;0,05;0,01;21,43;"Nuclear Energy"
"409460";"Övre Norrland (SE33)";"China (CN)";9;21,43;0,03;0,04;23,25;"Solar Energy"
"349979";"Övre Norrland (SE33)";"China (CN)";10;15,62;0,05;0,07;21,85;"Cloud Computing & Edge Computing"
"746533";"Övre Norrland (SE33)";"China (CN)";45;35,16;0,14;0,08;20,73;"Waste Management"
"2269107";"Övre Norrland (SE33)";"China (CN)";6;16,67;0,01;0,04;43,6;"Generative AI"
"2793103";"Övre Norrland (SE33)";"China (CN)";3;8,33;0,02;0,03;12,8;"Blockchain Technologies"
"350960";"Övre Norrland (SE33)";"China (CN)";7;11,67;0,03;0,07;32,36;"Energy Efficiency"
"351459";"Övre Norrland (SE33)";"China (CN)";6;8,96;0,01;0,05;31,98;"Smart Grid"
"453339";"Övre Norrland (SE33)";"China (CN)";27;25,71;0,14;0,1;18,28;"Green Building"
"398348";"Övre Norrland (SE33)";"China (CN)";6;5,71;0,03;0,13;21,04;"Biofuels"
"818225";"Övre Norrland (SE33)";"China (CN)";45;81,82;0,07;0,02;19,34;"Quantum Technologies"
"231890";"Övre Norrland (SE33)";"China (CN)";4;17,39;0,06;0,09;24,78;"Geothermal Energy"
"944823";"Övre Norrland (SE33)";"China (CN)";42;18,92;0,05;0,07;27,65;"Environmental Engineering"
"335347";"Övre Norrland (SE33)";"China (CN)";3;10,34;0,01;0,04;25,13;"EVs & Charging Infrastructure"
"415934";"Övre Norrland (SE33)";"China (CN)";72;63,16;0,07;0,04;42,46;"Battery"
"477728";"Övre Norrland (SE33)";"China (CN)";9;47,37;0,02;0,01;24,48;"Semiconductors/Chips"
"680525";"Övre Norrland (SE33)";"China (CN)";50;17,36;0,06;0,09;26,04;"Biomaterials"
"337236";"Övre Norrland (SE33)";"China (CN)";56;94,92;0,09;0,04;42,46;"Hydrogen Fuel Cells"
"299830";"Övre Norrland (SE33)";"China (CN)";7;24,14;0,02;0,03;26,05;"Heat Pumps"
"387227";"Övre Norrland (SE33)";"China (CN)";3;8,82;0,01;0,02;28,79;"Mobile Networks (5G/6G)"
"239430";"Övre Norrland (SE33)";"China (CN)";1;3,85;0,01;0,08;33,92;"Satellite Connectivity"
"470520";"Övre Norrland (SE33)";"China (CN)";11;27,5;0,07;0,06;21,74;"High-Performance Computing (HPC)"
"209477";"Övre Norrland (SE33)";"China (CN)";345;23,81;0,08;0,06;18,88;"Other"
"449317";"Övre Norrland (SE33)";"China (CN)";8;7,21;0,02;0,05;23,26;"Cybersecurity Technologies"
"290219";"Övre Norrland (SE33)";"China (CN)";4;12,9;0,04;0,05;17,08;"Software Engineering & System Development"
"822751";"Övre Norrland (SE33)";"China (CN)";23;9,58;0,01;0,04;36,18;"Computer Vision, Language Processing & Object Recognition"
"687713";"Övre Norrland (SE33)";"China (CN)";36;16,82;0,06;0,08;24,08;"Green Consumer Goods"
"661612";"Övre Norrland (SE33)";"China (CN)";27;23,89;0,07;0,07;23,53;"Recycling"
"563611";"Övre Norrland (SE33)";"China (CN)";18;7,69;0,02;0,06;32,76;"Robotics"
"1146211";"Övre Norrland (SE33)";"China (CN)";34;3,87;0,01;0,06;18,93;"Artificial Intelligence"
