"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"531189";"Sri Lanka (LK)";"China (CN)";22;13,66;0,11;0,22;26,86;"Pollution Control"
"2973109";"Sri Lanka (LK)";"China (CN)";5;45,45;0,03;0,02;29;"Carbon Capture & Storage"
"3217107";"Sri Lanka (LK)";"China (CN)";5;6,1;0,04;0,13;21,49;"Biomass Energy"
"3559101";"Sri Lanka (LK)";"China (CN)";1;0,46;0;0,18;21,82;"Internet of Things (IoT)"
"1093157";"Sri Lanka (LK)";"China (CN)";2;7,14;0,03;0,15;39,44;"Hydroelectric Power"
"960156";"Sri Lanka (LK)";"China (CN)";1;7,14;0,02;0,08;32,38;"Wind Energy"
"415868";"Sri Lanka (LK)";"China (CN)";32;30,19;0,1;0,12;36,46;"Water Management"
"399970";"Sri Lanka (LK)";"China (CN)";1;6,67;0,01;0,02;21,43;"Nuclear Energy"
"407960";"Sri Lanka (LK)";"China (CN)";3;4,11;0,01;0,06;23,25;"Solar Energy"
"350879";"Sri Lanka (LK)";"China (CN)";1;0,74;0,01;0,16;21,85;"Cloud Computing & Edge Computing"
"769933";"Sri Lanka (LK)";"China (CN)";30;7,96;0,1;0,25;20,73;"Waste Management"
"2304107";"Sri Lanka (LK)";"China (CN)";1;1,23;0;0,08;43,6;"Generative AI"
"2806103";"Sri Lanka (LK)";"China (CN)";1;0,77;0,01;0,12;12,8;"Blockchain Technologies"
"351660";"Sri Lanka (LK)";"China (CN)";1;1,08;0;0,12;32,36;"Energy Efficiency"
"328970";"Sri Lanka (LK)";"China (CN)";5;3,21;0,01;0,12;31,98;"Smart Grid"
"455339";"Sri Lanka (LK)";"China (CN)";3;1,1;0,02;0,26;18,28;"Green Building"
"403848";"Sri Lanka (LK)";"China (CN)";10;8,93;0,06;0,14;21,04;"Biofuels"
"832825";"Sri Lanka (LK)";"China (CN)";181;75,42;0,29;0,07;19,34;"Quantum Technologies"
"957126";"Sri Lanka (LK)";"China (CN)";32;6,88;0,03;0,14;27,65;"Environmental Engineering"
"338947";"Sri Lanka (LK)";"China (CN)";5;7,35;0,02;0,08;25,13;"EVs & Charging Infrastructure"
"423729";"Sri Lanka (LK)";"China (CN)";7;5,34;0,01;0,05;42,46;"Battery"
"488228";"Sri Lanka (LK)";"China (CN)";3;5;0,01;0,03;24,48;"Semiconductors/Chips"
"696925";"Sri Lanka (LK)";"China (CN)";24;6,8;0,03;0,11;26,04;"Biomaterials"
"331147";"Sri Lanka (LK)";"China (CN)";3;13,04;0;0,02;42,46;"Hydrogen Fuel Cells"
"388827";"Sri Lanka (LK)";"China (CN)";2;1,28;0;0,1;28,79;"Mobile Networks (5G/6G)"
"230830";"Sri Lanka (LK)";"China (CN)";2;28,57;0,02;0,02;33,92;"Satellite Connectivity"
"455420";"Sri Lanka (LK)";"China (CN)";3;4,17;0,02;0,1;21,74;"High-Performance Computing (HPC)"
"2120112";"Sri Lanka (LK)";"China (CN)";367;13,35;0,08;0,11;18,88;"Other"
"448517";"Sri Lanka (LK)";"China (CN)";6;2,25;0,01;0,13;23,26;"Cybersecurity Technologies"
"281719";"Sri Lanka (LK)";"China (CN)";1;0,71;0,01;0,22;17,08;"Software Engineering & System Development"
"827851";"Sri Lanka (LK)";"China (CN)";15;2,2;0,01;0,1;36,18;"Computer Vision, Language Processing & Object Recognition"
"698213";"Sri Lanka (LK)";"China (CN)";20;3,96;0,03;0,19;24,08;"Green Consumer Goods"
"641612";"Sri Lanka (LK)";"China (CN)";21;4,81;0,05;0,26;23,53;"Recycling"
"548411";"Sri Lanka (LK)";"China (CN)";5;1,92;0;0,07;32,76;"Robotics"
"1138711";"Sri Lanka (LK)";"China (CN)";37;2,72;0,01;0,1;18,93;"Artificial Intelligence"
