"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1300";"Piemonte (ITC1)";"China (CN)";2;4,08;0,02;0,21;40,87;"Drones"
"539356";"Piemonte (ITC1)";"China (CN)";13;7,56;0,07;0,24;26,86;"Pollution Control"
"2844120";"Piemonte (ITC1)";"China (CN)";2;1,82;0,01;0,22;29;"Carbon Capture & Storage"
"3076108";"Piemonte (ITC1)";"China (CN)";1;1,01;0,01;0,16;22,11;"Sustainable Agriculture"
"3076107";"Piemonte (ITC1)";"China (CN)";2;2,99;0,01;0,11;21,49;"Biomass Energy"
"3481109";"Piemonte (ITC1)";"China (CN)";3;1,79;0,01;0,14;21,82;"Internet of Things (IoT)"
"1015157";"Piemonte (ITC1)";"China (CN)";1;3,23;0,01;0,17;39,44;"Hydroelectric Power"
"959156";"Piemonte (ITC1)";"China (CN)";3;2,97;0,05;0,58;32,38;"Wind Energy"
"416068";"Piemonte (ITC1)";"China (CN)";23;16,2;0,07;0,16;36,46;"Water Management"
"409667";"Piemonte (ITC1)";"China (CN)";21;9,86;0,14;0,3;21,43;"Nuclear Energy"
"424356";"Piemonte (ITC1)";"China (CN)";6;3,59;0,02;0,15;23,25;"Solar Energy"
"349280";"Piemonte (ITC1)";"China (CN)";3;1,69;0,02;0,2;21,85;"Cloud Computing & Edge Computing"
"750833";"Piemonte (ITC1)";"China (CN)";14;4,49;0,04;0,21;20,73;"Waste Management"
"2265107";"Piemonte (ITC1)";"China (CN)";5;2,94;0,01;0,18;43,6;"Generative AI"
"2828102";"Piemonte (ITC1)";"China (CN)";2;2,27;0,01;0,08;12,8;"Blockchain Technologies"
"354660";"Piemonte (ITC1)";"China (CN)";19;9,09;0,07;0,26;32,36;"Energy Efficiency"
"342970";"Piemonte (ITC1)";"China (CN)";39;16,74;0,09;0,18;31,98;"Smart Grid"
"457939";"Piemonte (ITC1)";"China (CN)";36;7,06;0,19;0,49;18,28;"Green Building"
"377450";"Piemonte (ITC1)";"China (CN)";5;4,81;0,03;0,13;21,04;"Biofuels"
"824325";"Piemonte (ITC1)";"China (CN)";733;58,31;1,16;0,38;19,34;"Quantum Technologies"
"236890";"Piemonte (ITC1)";"China (CN)";4;4,88;0,06;0,3;24,78;"Geothermal Energy"
"932823";"Piemonte (ITC1)";"China (CN)";60;7,88;0,06;0,23;27,65;"Environmental Engineering"
"336747";"Piemonte (ITC1)";"China (CN)";18;5,81;0,09;0,38;25,13;"EVs & Charging Infrastructure"
"418629";"Piemonte (ITC1)";"China (CN)";18;4,34;0,02;0,16;42,46;"Battery"
"458628";"Piemonte (ITC1)";"China (CN)";29;5,75;0,06;0,24;24,48;"Semiconductors/Chips"
"684625";"Piemonte (ITC1)";"China (CN)";24;3,88;0,03;0,19;26,04;"Biomaterials"
"345029";"Piemonte (ITC1)";"China (CN)";14;6,33;0,02;0,15;42,46;"Hydrogen Fuel Cells"
"289430";"Piemonte (ITC1)";"China (CN)";8;5,26;0,03;0,14;26,05;"Heat Pumps"
"390626";"Piemonte (ITC1)";"China (CN)";14;3,8;0,03;0,23;28,79;"Mobile Networks (5G/6G)"
"226730";"Piemonte (ITC1)";"China (CN)";8;5,59;0,07;0,45;33,92;"Satellite Connectivity"
"458520";"Piemonte (ITC1)";"China (CN)";5;2,35;0,03;0,3;21,74;"High-Performance Computing (HPC)"
"211497";"Piemonte (ITC1)";"China (CN)";286;7,76;0,06;0,15;18,88;"Other"
"466117";"Piemonte (ITC1)";"China (CN)";12;3,28;0,03;0,18;23,26;"Cybersecurity Technologies"
"295119";"Piemonte (ITC1)";"China (CN)";4;2,86;0,04;0,22;17,08;"Software Engineering & System Development"
"812191";"Piemonte (ITC1)";"China (CN)";34;3,49;0,01;0,15;36,18;"Computer Vision, Language Processing & Object Recognition"
"707741";"Piemonte (ITC1)";"China (CN)";35;6,96;0,05;0,19;24,08;"Green Consumer Goods"
"661112";"Piemonte (ITC1)";"China (CN)";32;7,75;0,08;0,24;23,53;"Recycling"
"572511";"Piemonte (ITC1)";"China (CN)";25;3,88;0,02;0,18;32,76;"Robotics"
"1163112";"Piemonte (ITC1)";"China (CN)";100;3,79;0,04;0,19;18,93;"Artificial Intelligence"
