"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7045";"India (IN)";"United States (US)";96;5,96;5,5;6,77;7,33;"Drones"
"26693";"India (IN)";"United States (US)";235;5,46;5,04;5,93;6,42;"Pollution Control"
"1519233";"India (IN)";"United States (US)";115;6,98;1,99;3,32;11,65;"Carbon Capture & Storage"
"1666031";"India (IN)";"United States (US)";381;3,11;8,14;20,17;7,7;"Sustainable Agriculture"
"1702630";"India (IN)";"United States (US)";229;3,36;5,38;10,79;6,73;"Biomass Energy"
"1900726";"India (IN)";"United States (US)";895;3,61;16,01;20,89;4,71;"Internet of Things (IoT)"
"498855";"India (IN)";"United States (US)";64;4,85;6,84;7,11;5,05;"Hydroelectric Power"
"514648";"India (IN)";"United States (US)";27;1,68;2,52;9,21;6,15;"Wind Energy"
"2083323";"India (IN)";"United States (US)";350;6,07;6,35;6,66;6,37;"Water Management"
"2239718";"India (IN)";"United States (US)";163;5,34;1,46;4,29;15,64;"Nuclear Energy"
"2266617";"India (IN)";"United States (US)";362;2,93;4,89;10,83;6,49;"Solar Energy"
"1846822";"India (IN)";"United States (US)";755;4,65;10,7;18,62;8,08;"Cloud Computing & Edge Computing"
"40183";"India (IN)";"United States (US)";608;5,01;7,22;7,99;5,55;"Waste Management"
"1228730";"India (IN)";"United States (US)";368;5,04;3,84;7,65;10,05;"Generative AI"
"1662923";"India (IN)";"United States (US)";612;4,97;12,41;11,77;4,71;"Blockchain Technologies"
"2025420";"India (IN)";"United States (US)";196;3,31;3,45;7,39;7,09;"Energy Efficiency"
"1893320";"India (IN)";"United States (US)";517;3,24;4,48;12,08;8,72;"Smart Grid"
"2386119";"India (IN)";"United States (US)";208;3,69;2,95;5,41;6,77;"Green Building"
"2032817";"India (IN)";"United States (US)";445;5,93;7,93;9,15;6,84;"Biofuels"
"44622";"India (IN)";"United States (US)";2179;11,27;5,88;5,91;11,32;"Quantum Technologies"
"1107024";"India (IN)";"United States (US)";43;4,87;1,91;3,27;8,37;"Geothermal Energy"
"50575";"India (IN)";"United States (US)";1277;6,58;3,7;5,81;10,35;"Environmental Engineering"
"1868714";"India (IN)";"United States (US)";248;3,19;4,25;9,57;7,17;"EVs & Charging Infrastructure"
"2379011";"India (IN)";"United States (US)";852;4,33;4,53;7,58;7,26;"Battery"
"2596910";"India (IN)";"United States (US)";873;4,98;3,65;8,52;11,62;"Semiconductors/Chips"
"371546";"India (IN)";"United States (US)";1383;5,13;6,03;8,12;6,9;"Biomaterials"
"1952010";"India (IN)";"United States (US)";380;5,45;3,33;4,81;7,87;"Hydrogen Fuel Cells"
"1607011";"India (IN)";"United States (US)";396;3,02;5,01;11,83;7,13;"Heat Pumps"
"2124211";"India (IN)";"United States (US)";881;4,46;7,2;12,15;7,52;"Mobile Networks (5G/6G)"
"1219014";"India (IN)";"United States (US)";104;7,32;2,57;4,46;12,69;"Satellite Connectivity"
"247288";"India (IN)";"United States (US)";467;6,77;3,68;9,62;17,7;"High-Performance Computing (HPC)"
"117766";"India (IN)";"United States (US)";7933;7,88;1,71;4,16;19,15;"Other"
"263576";"India (IN)";"United States (US)";1593;5,13;6,52;15,1;11,89;"Cybersecurity Technologies"
"163906";"India (IN)";"United States (US)";260;6,48;2,78;6,22;14,5;"Software Engineering & System Development"
"463822";"India (IN)";"United States (US)";2711;5,14;3,75;7,87;10,79;"Computer Vision, Language Processing & Object Recognition"
"383615";"India (IN)";"United States (US)";1055;4,68;7,56;8,4;5,19;"Green Consumer Goods"
"355522";"India (IN)";"United States (US)";667;4,84;7,5;8,09;5,22;"Recycling"
"314212";"India (IN)";"United States (US)";863;5,43;2,32;4,36;10,24;"Robotics"
"638731";"India (IN)";"United States (US)";4548;4,87;2,43;6,64;13,34;"Artificial Intelligence"
