"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1316";"Dorset and Somerset (UKK2)";"China (CN)";18;180;0,19;0,04;40,87;"Drones"
"518190";"Dorset and Somerset (UKK2)";"China (CN)";1;7,69;0,01;0,02;26,86;"Pollution Control"
"2940108";"Dorset and Somerset (UKK2)";"China (CN)";1;100;0,01;0;22,11;"Sustainable Agriculture"
"3426106";"Dorset and Somerset (UKK2)";"China (CN)";7;63,64;0,03;0,01;21,82;"Internet of Things (IoT)"
"411960";"Dorset and Somerset (UKK2)";"China (CN)";5;500;0,02;0;23,25;"Solar Energy"
"348879";"Dorset and Somerset (UKK2)";"China (CN)";7;58,33;0,04;0,01;21,85;"Cloud Computing & Edge Computing"
"756033";"Dorset and Somerset (UKK2)";"China (CN)";7;43,75;0,02;0,01;20,73;"Waste Management"
"2177107";"Dorset and Somerset (UKK2)";"China (CN)";13;108,33;0,03;0,01;43,6;"Generative AI"
"352059";"Dorset and Somerset (UKK2)";"China (CN)";2;50;0;0;31,98;"Smart Grid"
"957623";"Dorset and Somerset (UKK2)";"China (CN)";2;18,18;0;0;27,65;"Environmental Engineering"
"340547";"Dorset and Somerset (UKK2)";"China (CN)";1;25;0;0;25,13;"EVs & Charging Infrastructure"
"429829";"Dorset and Somerset (UKK2)";"China (CN)";26;173,33;0,02;0,01;42,46;"Battery"
"692725";"Dorset and Somerset (UKK2)";"China (CN)";4;80;0;0;26,04;"Biomaterials"
"329736";"Dorset and Somerset (UKK2)";"China (CN)";7;233,33;0,01;0;42,46;"Hydrogen Fuel Cells"
"297430";"Dorset and Somerset (UKK2)";"China (CN)";9;128,57;0,03;0,01;26,05;"Heat Pumps"
"396526";"Dorset and Somerset (UKK2)";"China (CN)";37;264,29;0,08;0,01;28,79;"Mobile Networks (5G/6G)"
"225730";"Dorset and Somerset (UKK2)";"China (CN)";12;240;0,11;0,02;33,92;"Satellite Connectivity"
"462820";"Dorset and Somerset (UKK2)";"China (CN)";2;40;0,01;0,01;21,74;"High-Performance Computing (HPC)"
"210028";"Dorset and Somerset (UKK2)";"China (CN)";42;15,91;0,01;0,01;18,88;"Other"
"466417";"Dorset and Somerset (UKK2)";"China (CN)";5;10,87;0,01;0,02;23,26;"Cybersecurity Technologies"
"844551";"Dorset and Somerset (UKK2)";"China (CN)";94;64,83;0,04;0,02;36,18;"Computer Vision, Language Processing & Object Recognition"
"686613";"Dorset and Somerset (UKK2)";"China (CN)";2;18,18;0;0;24,08;"Green Consumer Goods"
"644112";"Dorset and Somerset (UKK2)";"China (CN)";6;50;0,01;0,01;23,53;"Recycling"
"573111";"Dorset and Somerset (UKK2)";"China (CN)";14;46,67;0,01;0,01;32,76;"Robotics"
"1175511";"Dorset and Somerset (UKK2)";"China (CN)";27;10,07;0,01;0,02;18,93;"Artificial Intelligence"
