"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"536956";"Gießen (DE72)";"China (CN)";7;14;0,04;0,07;26,86;"Pollution Control"
"2910120";"Gießen (DE72)";"China (CN)";1;16,67;0,01;0,01;29;"Carbon Capture & Storage"
"3098108";"Gießen (DE72)";"China (CN)";1;4,76;0,01;0,03;22,11;"Sustainable Agriculture"
"395878";"Gießen (DE72)";"China (CN)";1;4,55;0;0,03;36,46;"Water Management"
"399770";"Gießen (DE72)";"China (CN)";2;11,76;0,01;0,02;21,43;"Nuclear Energy"
"405769";"Gießen (DE72)";"China (CN)";6;9,38;0,02;0,06;23,25;"Solar Energy"
"765147";"Gießen (DE72)";"China (CN)";6;11,54;0,02;0,03;20,73;"Waste Management"
"2274107";"Gießen (DE72)";"China (CN)";1;12,5;0;0,01;43,6;"Generative AI"
"328270";"Gießen (DE72)";"China (CN)";1;14,29;0;0,01;31,98;"Smart Grid"
"396348";"Gießen (DE72)";"China (CN)";12;19,05;0,07;0,08;21,04;"Biofuels"
"814825";"Gießen (DE72)";"China (CN)";460;86,3;0,73;0,16;19,34;"Quantum Technologies"
"941623";"Gießen (DE72)";"China (CN)";25;20,16;0,03;0,04;27,65;"Environmental Engineering"
"332247";"Gießen (DE72)";"China (CN)";1;12,5;0;0,01;25,13;"EVs & Charging Infrastructure"
"415234";"Gießen (DE72)";"China (CN)";20;6,64;0,02;0,12;42,46;"Battery"
"478928";"Gießen (DE72)";"China (CN)";8;5,13;0,02;0,08;24,48;"Semiconductors/Chips"
"697025";"Gießen (DE72)";"China (CN)";19;23,75;0,02;0,02;26,04;"Biomaterials"
"329836";"Gießen (DE72)";"China (CN)";6;8,57;0,01;0,05;42,46;"Hydrogen Fuel Cells"
"454220";"Gießen (DE72)";"China (CN)";6;37,5;0,04;0,02;21,74;"High-Performance Computing (HPC)"
"211547";"Gießen (DE72)";"China (CN)";262;18,45;0,06;0,06;18,88;"Other"
"844051";"Gießen (DE72)";"China (CN)";18;3,91;0,01;0,07;36,18;"Computer Vision, Language Processing & Object Recognition"
"702841";"Gießen (DE72)";"China (CN)";2;3,77;0;0,02;24,08;"Green Consumer Goods"
"641312";"Gießen (DE72)";"China (CN)";2;5,56;0;0,02;23,53;"Recycling"
"559911";"Gießen (DE72)";"China (CN)";7;5,11;0,01;0,04;32,76;"Robotics"
"1160311";"Gießen (DE72)";"China (CN)";22;4,15;0,01;0,04;18,93;"Artificial Intelligence"
