"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1182";"Macao (MO)";"China (CN)";155;118,32;1,59;0,55;40,87;"Drones"
"531256";"Macao (MO)";"China (CN)";73;243,33;0,37;0,04;26,86;"Pollution Control"
"2898109";"Macao (MO)";"China (CN)";19;211,11;0,13;0,02;29;"Carbon Capture & Storage"
"3054108";"Macao (MO)";"China (CN)";54;180;0,4;0,05;22,11;"Sustainable Agriculture"
"3074107";"Macao (MO)";"China (CN)";14;100;0,1;0,02;21,49;"Biomass Energy"
"3433107";"Macao (MO)";"China (CN)";322;139,39;1,24;0,19;21,82;"Internet of Things (IoT)"
"998157";"Macao (MO)";"China (CN)";12;92,31;0,16;0,07;39,44;"Hydroelectric Power"
"955156";"Macao (MO)";"China (CN)";20;222,22;0,35;0,05;32,38;"Wind Energy"
"411468";"Macao (MO)";"China (CN)";75;234,38;0,24;0,04;36,46;"Water Management"
"407267";"Macao (MO)";"China (CN)";17;188,89;0,11;0,01;21,43;"Nuclear Energy"
"424556";"Macao (MO)";"China (CN)";210;216,49;0,79;0,08;23,25;"Solar Energy"
"345679";"Macao (MO)";"China (CN)";268;148,07;1,41;0,21;21,85;"Cloud Computing & Edge Computing"
"753033";"Macao (MO)";"China (CN)";109;184,75;0,35;0,04;20,73;"Waste Management"
"2167107";"Macao (MO)";"China (CN)";391;143,22;0,94;0,29;43,6;"Generative AI"
"293580";"Macao (MO)";"China (CN)";214;132,92;1,6;0,15;12,8;"Blockchain Technologies"
"353060";"Macao (MO)";"China (CN)";293;145,77;1,13;0,25;32,36;"Energy Efficiency"
"348359";"Macao (MO)";"China (CN)";267;100,75;0,63;0,2;31,98;"Smart Grid"
"450539";"Macao (MO)";"China (CN)";106;141,33;0,56;0,07;18,28;"Green Building"
"402248";"Macao (MO)";"China (CN)";24;171,43;0,14;0,02;21,04;"Biofuels"
"817425";"Macao (MO)";"China (CN)";461;186,64;0,73;0,08;19,34;"Quantum Technologies"
"238090";"Macao (MO)";"China (CN)";33;300;0,49;0,04;24,78;"Geothermal Energy"
"943823";"Macao (MO)";"China (CN)";425;157,99;0,46;0,08;27,65;"Environmental Engineering"
"342947";"Macao (MO)";"China (CN)";149;126,27;0,73;0,15;25,13;"EVs & Charging Infrastructure"
"417145";"Macao (MO)";"China (CN)";532;169,97;0,48;0,12;42,46;"Battery"
"475428";"Macao (MO)";"China (CN)";340;117,65;0,67;0,14;24,48;"Semiconductors/Chips"
"682129";"Macao (MO)";"China (CN)";269;149,44;0,31;0,05;26,04;"Biomaterials"
"348529";"Macao (MO)";"China (CN)";287;206,47;0,47;0,1;42,46;"Hydrogen Fuel Cells"
"306030";"Macao (MO)";"China (CN)";37;176,19;0,13;0,02;26,05;"Heat Pumps"
"371527";"Macao (MO)";"China (CN)";652;112,41;1,39;0,36;28,79;"Mobile Networks (5G/6G)"
"224930";"Macao (MO)";"China (CN)";73;93,59;0,68;0,24;33,92;"Satellite Connectivity"
"448320";"Macao (MO)";"China (CN)";140;142,86;0,9;0,14;21,74;"High-Performance Computing (HPC)"
"2103112";"Macao (MO)";"China (CN)";1731;176,27;0,38;0,04;18,88;"Other"
"466017";"Macao (MO)";"China (CN)";509;147,97;1,06;0,17;23,26;"Cybersecurity Technologies"
"279019";"Macao (MO)";"China (CN)";122;167,12;1,11;0,11;17,08;"Software Engineering & System Development"
"837251";"Macao (MO)";"China (CN)";1973;151,89;0,81;0,19;36,18;"Computer Vision, Language Processing & Object Recognition"
"681213";"Macao (MO)";"China (CN)";318;138,86;0,49;0,09;24,08;"Green Consumer Goods"
"660012";"Macao (MO)";"China (CN)";205;181,42;0,51;0,07;23,53;"Recycling"
"569911";"Macao (MO)";"China (CN)";650;140,39;0,54;0,13;32,76;"Robotics"
"1176311";"Macao (MO)";"China (CN)";2009;70,84;0,76;0,2;18,93;"Artificial Intelligence"
