"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"26658";"Molise (ITF2)";"United States (US)";3;10,34;0,06;0,04;6,42;"Pollution Control"
"39868";"Molise (ITF2)";"United States (US)";3;9,68;0,04;0,02;5,55;"Waste Management"
"1667723";"Molise (ITF2)";"United States (US)";2;12,5;0,04;0,02;4,71;"Blockchain Technologies"
"2029125";"Molise (ITF2)";"United States (US)";1;33,33;0,02;0;7,09;"Energy Efficiency"
"2023318";"Molise (ITF2)";"United States (US)";1;16,67;0,02;0,01;6,84;"Biofuels"
"44521";"Molise (ITF2)";"United States (US)";2;33,33;0,01;0;11,32;"Quantum Technologies"
"50541";"Molise (ITF2)";"United States (US)";13;29,55;0,04;0,01;10,35;"Environmental Engineering"
"1890814";"Molise (ITF2)";"United States (US)";1;25;0,02;0;7,17;"EVs & Charging Infrastructure"
"371646";"Molise (ITF2)";"United States (US)";1;3,7;0;0,01;6,9;"Biomaterials"
"117940";"Molise (ITF2)";"United States (US)";57;17,98;0,01;0,01;19,15;"Other"
"2628111";"Molise (ITF2)";"United States (US)";3;4,92;0,01;0,03;11,89;"Cybersecurity Technologies"
"163496";"Molise (ITF2)";"United States (US)";4;11,11;0,04;0,06;14,5;"Software Engineering & System Development"
"462882";"Molise (ITF2)";"United States (US)";6;10,34;0,01;0,01;10,79;"Computer Vision, Language Processing & Object Recognition"
"382003";"Molise (ITF2)";"United States (US)";3;12;0,02;0,01;5,19;"Green Consumer Goods"
"355932";"Molise (ITF2)";"United States (US)";4;20;0,04;0,01;5,22;"Recycling"
"315613";"Molise (ITF2)";"United States (US)";6;37,5;0,02;0;10,24;"Robotics"
"637417";"Molise (ITF2)";"United States (US)";10;6,13;0,01;0,01;13,34;"Artificial Intelligence"
