"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1178";"Malawi (MW)";"China (CN)";1;100;0,01;0;40,87;"Drones"
"530656";"Malawi (MW)";"China (CN)";1;25;0,01;0,01;26,86;"Pollution Control"
"423258";"Malawi (MW)";"China (CN)";2;15,38;0,01;0,02;36,46;"Water Management"
"398570";"Malawi (MW)";"China (CN)";1;33,33;0,01;0;21,43;"Nuclear Energy"
"347479";"Malawi (MW)";"China (CN)";1;16,67;0,01;0,01;21,85;"Cloud Computing & Edge Computing"
"2287107";"Malawi (MW)";"China (CN)";1;50;0;0;43,6;"Generative AI"
"2831105";"Malawi (MW)";"China (CN)";1;25;0,01;0;12,8;"Blockchain Technologies"
"362760";"Malawi (MW)";"China (CN)";2;100;0,01;0;32,36;"Energy Efficiency"
"350259";"Malawi (MW)";"China (CN)";1;12,5;0;0,01;31,98;"Smart Grid"
"453039";"Malawi (MW)";"China (CN)";2;40;0,01;0;18,28;"Green Building"
"393348";"Malawi (MW)";"China (CN)";2;66,67;0,01;0;21,04;"Biofuels"
"931026";"Malawi (MW)";"China (CN)";3;11,11;0;0,01;27,65;"Environmental Engineering"
"419829";"Malawi (MW)";"China (CN)";1;25;0;0;42,46;"Battery"
"459228";"Malawi (MW)";"China (CN)";1;100;0;0;24,48;"Semiconductors/Chips"
"693525";"Malawi (MW)";"China (CN)";4;80;0;0;26,04;"Biomaterials"
"387627";"Malawi (MW)";"China (CN)";1;14,29;0;0;28,79;"Mobile Networks (5G/6G)"
"460220";"Malawi (MW)";"China (CN)";1;25;0,01;0,01;21,74;"High-Performance Computing (HPC)"
"210387";"Malawi (MW)";"China (CN)";43;10,21;0,01;0,02;18,88;"Other"
"461417";"Malawi (MW)";"China (CN)";1;7,14;0;0,01;23,26;"Cybersecurity Technologies"
"815251";"Malawi (MW)";"China (CN)";2;6,67;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"701341";"Malawi (MW)";"China (CN)";1;16,67;0;0;24,08;"Green Consumer Goods"
"568311";"Malawi (MW)";"China (CN)";2;33,33;0;0;32,76;"Robotics"
"1160911";"Malawi (MW)";"China (CN)";5;5;0;0,01;18,93;"Artificial Intelligence"
