"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"7106";"Attiki (EL30)";"United States (US)";16;12,8;0,92;0,53;7,33;"Drones"
"26643";"Attiki (EL30)";"United States (US)";14;8,86;0,3;0,22;6,42;"Pollution Control"
"1514832";"Attiki (EL30)";"United States (US)";12;12,77;0,21;0,19;11,65;"Carbon Capture & Storage"
"1655631";"Attiki (EL30)";"United States (US)";10;5,85;0,21;0,28;7,7;"Sustainable Agriculture"
"1696630";"Attiki (EL30)";"United States (US)";3;3,3;0,07;0,14;6,73;"Biomass Energy"
"1910427";"Attiki (EL30)";"United States (US)";39;7,21;0,7;0,46;4,71;"Internet of Things (IoT)"
"499188";"Attiki (EL30)";"United States (US)";2;6,45;0,21;0,17;5,05;"Hydroelectric Power"
"511448";"Attiki (EL30)";"United States (US)";1;2,08;0,09;0,28;6,15;"Wind Energy"
"2087822";"Attiki (EL30)";"United States (US)";7;5,51;0,13;0,15;6,37;"Water Management"
"2245518";"Attiki (EL30)";"United States (US)";53;29,61;0,48;0,25;15,64;"Nuclear Energy"
"2245517";"Attiki (EL30)";"United States (US)";37;12,21;0,5;0,27;6,49;"Solar Energy"
"1834422";"Attiki (EL30)";"United States (US)";41;6,97;0,58;0,67;8,08;"Cloud Computing & Edge Computing"
"39925";"Attiki (EL30)";"United States (US)";24;6,74;0,29;0,23;5,55;"Waste Management"
"1234930";"Attiki (EL30)";"United States (US)";13;11,4;0,14;0,12;10,05;"Generative AI"
"1666623";"Attiki (EL30)";"United States (US)";27;9,78;0,55;0,26;4,71;"Blockchain Technologies"
"2036420";"Attiki (EL30)";"United States (US)";36;8,93;0,63;0,5;7,09;"Energy Efficiency"
"1893419";"Attiki (EL30)";"United States (US)";27;7,4;0,23;0,28;8,72;"Smart Grid"
"2380614";"Attiki (EL30)";"United States (US)";26;5,76;0,37;0,43;6,77;"Green Building"
"2040318";"Attiki (EL30)";"United States (US)";9;3,69;0,16;0,3;6,84;"Biofuels"
"44623";"Attiki (EL30)";"United States (US)";444;60,74;1,2;0,22;11,32;"Quantum Technologies"
"1109524";"Attiki (EL30)";"United States (US)";1;1,79;0,04;0,21;8,37;"Geothermal Energy"
"50593";"Attiki (EL30)";"United States (US)";119;9,98;0,34;0,36;10,35;"Environmental Engineering"
"1879614";"Attiki (EL30)";"United States (US)";8;3,48;0,14;0,28;7,17;"EVs & Charging Infrastructure"
"2390116";"Attiki (EL30)";"United States (US)";13;6,91;0,07;0,07;7,26;"Battery"
"2595810";"Attiki (EL30)";"United States (US)";33;15,14;0,14;0,11;11,62;"Semiconductors/Chips"
"371639";"Attiki (EL30)";"United States (US)";26;4,29;0,11;0,18;6,9;"Biomaterials"
"1943010";"Attiki (EL30)";"United States (US)";28;29,17;0,25;0,07;7,87;"Hydrogen Fuel Cells"
"1599411";"Attiki (EL30)";"United States (US)";6;5,71;0,08;0,09;7,13;"Heat Pumps"
"213689";"Attiki (EL30)";"United States (US)";101;14,27;0,83;0,44;7,52;"Mobile Networks (5G/6G)"
"1195914";"Attiki (EL30)";"United States (US)";26;21,31;0,64;0,38;12,69;"Satellite Connectivity"
"246868";"Attiki (EL30)";"United States (US)";50;12,05;0,39;0,58;17,7;"High-Performance Computing (HPC)"
"117833";"Attiki (EL30)";"United States (US)";804;14,93;0,17;0,22;19,15;"Other"
"263806";"Attiki (EL30)";"United States (US)";59;8,69;0,24;0,33;11,89;"Cybersecurity Technologies"
"162956";"Attiki (EL30)";"United States (US)";17;10,69;0,18;0,25;14,5;"Software Engineering & System Development"
"463392";"Attiki (EL30)";"United States (US)";139;12,94;0,19;0,16;10,79;"Computer Vision, Language Processing & Object Recognition"
"381073";"Attiki (EL30)";"United States (US)";21;3,28;0,15;0,24;5,19;"Green Consumer Goods"
"353442";"Attiki (EL30)";"United States (US)";17;3,95;0,19;0,25;5,22;"Recycling"
"315382";"Attiki (EL30)";"United States (US)";71;12,18;0,19;0,16;10,24;"Robotics"
"637731";"Attiki (EL30)";"United States (US)";341;9,85;0,18;0,25;13,34;"Artificial Intelligence"
