"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"528356";"Montenegro (ME)";"China (CN)";1;8,33;0,01;0,02;26,86;"Pollution Control"
"3046108";"Montenegro (ME)";"China (CN)";2;18,18;0,01;0,02;22,11;"Sustainable Agriculture"
"402370";"Montenegro (ME)";"China (CN)";1;25;0,01;0,01;21,43;"Nuclear Energy"
"405969";"Montenegro (ME)";"China (CN)";1;9,09;0;0,01;23,25;"Solar Energy"
"746433";"Montenegro (ME)";"China (CN)";1;5,88;0;0,01;20,73;"Waste Management"
"2276107";"Montenegro (ME)";"China (CN)";4;80;0,01;0,01;43,6;"Generative AI"
"459439";"Montenegro (ME)";"China (CN)";2;11,76;0,01;0,02;18,28;"Green Building"
"389168";"Montenegro (ME)";"China (CN)";5;100;0,03;0,01;21,04;"Biofuels"
"818130";"Montenegro (ME)";"China (CN)";177;92,67;0,28;0,06;19,34;"Quantum Technologies"
"944723";"Montenegro (ME)";"China (CN)";2;6,25;0;0,01;27,65;"Environmental Engineering"
"427929";"Montenegro (ME)";"China (CN)";2;20;0;0;42,46;"Battery"
"704918";"Montenegro (ME)";"China (CN)";2;16,67;0;0;26,04;"Biomaterials"
"335036";"Montenegro (ME)";"China (CN)";2;50;0;0;42,46;"Hydrogen Fuel Cells"
"290630";"Montenegro (ME)";"China (CN)";1;50;0;0;26,05;"Heat Pumps"
"464620";"Montenegro (ME)";"China (CN)";1;25;0,01;0,01;21,74;"High-Performance Computing (HPC)"
"212237";"Montenegro (ME)";"China (CN)";24;9,6;0,01;0,01;18,88;"Other"
"459417";"Montenegro (ME)";"China (CN)";2;7,69;0;0,01;23,26;"Cybersecurity Technologies"
"829751";"Montenegro (ME)";"China (CN)";11;19,64;0;0,01;36,18;"Computer Vision, Language Processing & Object Recognition"
"681813";"Montenegro (ME)";"China (CN)";2;13,33;0;0,01;24,08;"Green Consumer Goods"
"658612";"Montenegro (ME)";"China (CN)";2;10;0;0,01;23,53;"Recycling"
"574311";"Montenegro (ME)";"China (CN)";2;6,67;0;0,01;32,76;"Robotics"
"1162112";"Montenegro (ME)";"China (CN)";33;17,74;0,01;0,01;18,93;"Artificial Intelligence"
