"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"535256";"Chemnitz (DED4)";"China (CN)";2;10;0,01;0,03;26,86;"Pollution Control"
"2972116";"Chemnitz (DED4)";"China (CN)";7;12,5;0,05;0,11;29;"Carbon Capture & Storage"
"2976108";"Chemnitz (DED4)";"China (CN)";1;11,11;0,01;0,01;22,11;"Sustainable Agriculture"
"3246107";"Chemnitz (DED4)";"China (CN)";12;50;0,09;0,04;21,49;"Biomass Energy"
"3532104";"Chemnitz (DED4)";"China (CN)";1;2,94;0;0,03;21,82;"Internet of Things (IoT)"
"1012157";"Chemnitz (DED4)";"China (CN)";4;50;0,05;0,04;39,44;"Hydroelectric Power"
"399378";"Chemnitz (DED4)";"China (CN)";5;22,73;0,02;0,03;36,46;"Water Management"
"394770";"Chemnitz (DED4)";"China (CN)";1;2,22;0,01;0,06;21,43;"Nuclear Energy"
"418056";"Chemnitz (DED4)";"China (CN)";11;14,86;0,04;0,06;23,25;"Solar Energy"
"353679";"Chemnitz (DED4)";"China (CN)";1;3,7;0,01;0,03;21,85;"Cloud Computing & Edge Computing"
"765433";"Chemnitz (DED4)";"China (CN)";11;9,24;0,03;0,08;20,73;"Waste Management"
"2296107";"Chemnitz (DED4)";"China (CN)";5;41,67;0,01;0,01;43,6;"Generative AI"
"3391101";"Chemnitz (DED4)";"China (CN)";1;4,55;0;0,02;31,98;"Smart Grid"
"462159";"Chemnitz (DED4)";"China (CN)";7;12,96;0,04;0,05;18,28;"Green Building"
"820025";"Chemnitz (DED4)";"China (CN)";9;7,56;0,01;0,04;19,34;"Quantum Technologies"
"2283100";"Chemnitz (DED4)";"China (CN)";13;33,33;0,19;0,14;24,78;"Geothermal Energy"
"950126";"Chemnitz (DED4)";"China (CN)";31;19,38;0,03;0,05;27,65;"Environmental Engineering"
"326247";"Chemnitz (DED4)";"China (CN)";2;7,14;0,01;0,03;25,13;"EVs & Charging Infrastructure"
"417929";"Chemnitz (DED4)";"China (CN)";46;32,17;0,04;0,06;42,46;"Battery"
"469136";"Chemnitz (DED4)";"China (CN)";16;5,99;0,03;0,13;24,48;"Semiconductors/Chips"
"699325";"Chemnitz (DED4)";"China (CN)";16;10,96;0,02;0,04;26,04;"Biomaterials"
"352029";"Chemnitz (DED4)";"China (CN)";30;44,78;0,05;0,05;42,46;"Hydrogen Fuel Cells"
"287430";"Chemnitz (DED4)";"China (CN)";13;20,63;0,05;0,06;26,05;"Heat Pumps"
"209647";"Chemnitz (DED4)";"China (CN)";116;19,83;0,03;0,02;18,88;"Other"
"453517";"Chemnitz (DED4)";"China (CN)";2;6,9;0;0,01;23,26;"Cybersecurity Technologies"
"844451";"Chemnitz (DED4)";"China (CN)";55;14,32;0,02;0,06;36,18;"Computer Vision, Language Processing & Object Recognition"
"679513";"Chemnitz (DED4)";"China (CN)";5;6,67;0,01;0,03;24,08;"Green Consumer Goods"
"639112";"Chemnitz (DED4)";"China (CN)";6;4,05;0,01;0,09;23,53;"Recycling"
"573511";"Chemnitz (DED4)";"China (CN)";7;1,97;0,01;0,1;32,76;"Robotics"
"1175911";"Chemnitz (DED4)";"China (CN)";42;7,23;0,02;0,04;18,93;"Artificial Intelligence"
