"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"544256";"País Vasco (ES21)";"China (CN)";9;6,82;0,05;0,18;26,86;"Pollution Control"
"2793122";"País Vasco (ES21)";"China (CN)";9;12,33;0,06;0,15;29;"Carbon Capture & Storage"
"3077107";"País Vasco (ES21)";"China (CN)";5;5,32;0,04;0,15;21,49;"Biomass Energy"
"3598101";"País Vasco (ES21)";"China (CN)";3;2,4;0,01;0,11;21,82;"Internet of Things (IoT)"
"918156";"País Vasco (ES21)";"China (CN)";2;1,96;0,04;0,59;32,38;"Wind Energy"
"394970";"País Vasco (ES21)";"China (CN)";6;8,82;0,04;0,1;21,43;"Nuclear Energy"
"414660";"País Vasco (ES21)";"China (CN)";18;9,18;0,07;0,17;23,25;"Solar Energy"
"3323100";"País Vasco (ES21)";"China (CN)";2;1,65;0,01;0,14;21,85;"Cloud Computing & Edge Computing"
"752233";"País Vasco (ES21)";"China (CN)";10;4,44;0,03;0,15;20,73;"Waste Management"
"2245107";"País Vasco (ES21)";"China (CN)";6;8,45;0,01;0,07;43,6;"Generative AI"
"2779103";"País Vasco (ES21)";"China (CN)";1;1,41;0,01;0,07;12,8;"Blockchain Technologies"
"362960";"País Vasco (ES21)";"China (CN)";1;0,62;0;0,2;32,36;"Energy Efficiency"
"463639";"País Vasco (ES21)";"China (CN)";7;1,92;0,04;0,35;18,28;"Green Building"
"402348";"País Vasco (ES21)";"China (CN)";1;1,75;0,01;0,07;21,04;"Biofuels"
"806425";"País Vasco (ES21)";"China (CN)";208;22,56;0,33;0,28;19,34;"Quantum Technologies"
"953423";"País Vasco (ES21)";"China (CN)";13;3,66;0,01;0,11;27,65;"Environmental Engineering"
"339047";"País Vasco (ES21)";"China (CN)";2;1,4;0,01;0,18;25,13;"EVs & Charging Infrastructure"
"430138";"País Vasco (ES21)";"China (CN)";109;15,48;0,1;0,27;42,46;"Battery"
"484728";"País Vasco (ES21)";"China (CN)";29;11,37;0,06;0,12;24,48;"Semiconductors/Chips"
"707518";"País Vasco (ES21)";"China (CN)";67;7,88;0,08;0,26;26,04;"Biomaterials"
"341536";"País Vasco (ES21)";"China (CN)";44;24,86;0,07;0,12;42,46;"Hydrogen Fuel Cells"
"308530";"País Vasco (ES21)";"China (CN)";11;12,22;0,04;0,08;26,05;"Heat Pumps"
"380327";"País Vasco (ES21)";"China (CN)";4;2,3;0,01;0,11;28,79;"Mobile Networks (5G/6G)"
"225140";"País Vasco (ES21)";"China (CN)";2;8,7;0,02;0,07;33,92;"Satellite Connectivity"
"450020";"País Vasco (ES21)";"China (CN)";2;2,5;0,01;0,11;21,74;"High-Performance Computing (HPC)"
"212347";"País Vasco (ES21)";"China (CN)";118;5,47;0,03;0,09;18,88;"Other"
"474717";"País Vasco (ES21)";"China (CN)";2;1,05;0;0,09;23,26;"Cybersecurity Technologies"
"819351";"País Vasco (ES21)";"China (CN)";55;8,96;0,02;0,09;36,18;"Computer Vision, Language Processing & Object Recognition"
"680713";"País Vasco (ES21)";"China (CN)";39;6,39;0,06;0,23;24,08;"Green Consumer Goods"
"646812";"País Vasco (ES21)";"China (CN)";42;8,86;0,1;0,28;23,53;"Recycling"
"548711";"País Vasco (ES21)";"China (CN)";11;2,38;0,01;0,13;32,76;"Robotics"
"1161711";"País Vasco (ES21)";"China (CN)";126;7,49;0,05;0,12;18,93;"Artificial Intelligence"
