"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"525656";"Papua New Guinea (PG)";"China (CN)";1;50;0,01;0;26,86;"Pollution Control"
"3375106";"Papua New Guinea (PG)";"China (CN)";8;114,29;0,03;0,01;21,82;"Internet of Things (IoT)"
"395278";"Papua New Guinea (PG)";"China (CN)";1;50;0,01;0;21,43;"Nuclear Energy"
"345879";"Papua New Guinea (PG)";"China (CN)";7;233,33;0,04;0;21,85;"Cloud Computing & Edge Computing"
"2317106";"Papua New Guinea (PG)";"China (CN)";1;100;0;0;43,6;"Generative AI"
"303980";"Papua New Guinea (PG)";"China (CN)";2;50;0,01;0;12,8;"Blockchain Technologies"
"430729";"Papua New Guinea (PG)";"China (CN)";1;33,33;0;0;42,46;"Battery"
"708518";"Papua New Guinea (PG)";"China (CN)";2;28,57;0;0;26,04;"Biomaterials"
"373527";"Papua New Guinea (PG)";"China (CN)";3;75;0,01;0;28,79;"Mobile Networks (5G/6G)"
"211657";"Papua New Guinea (PG)";"China (CN)";14;12,61;0;0;18,88;"Other"
"457117";"Papua New Guinea (PG)";"China (CN)";2;40;0;0;23,26;"Cybersecurity Technologies"
"834351";"Papua New Guinea (PG)";"China (CN)";2;25;0;0;36,18;"Computer Vision, Language Processing & Object Recognition"
"709541";"Papua New Guinea (PG)";"China (CN)";2;33,33;0;0;24,08;"Green Consumer Goods"
"1138811";"Papua New Guinea (PG)";"China (CN)";3;5,56;0;0;18,93;"Artificial Intelligence"
