"";"from";"to";"collab";"from_pct_col";"to_pct_col";"exp_from";"exp_to";"domain"
"1315";"Greater Manchester (UKD3)";"China (CN)";46;83,64;0,47;0,23;40,87;"Drones"
"522456";"Greater Manchester (UKD3)";"China (CN)";17;20,24;0,09;0,12;26,86;"Pollution Control"
"2862122";"Greater Manchester (UKD3)";"China (CN)";45;28,85;0,31;0,31;29;"Carbon Capture & Storage"
"2938108";"Greater Manchester (UKD3)";"China (CN)";11;35,48;0,08;0,05;22,11;"Sustainable Agriculture"
"3060107";"Greater Manchester (UKD3)";"China (CN)";5;20;0,04;0,04;21,49;"Biomass Energy"
"3606101";"Greater Manchester (UKD3)";"China (CN)";94;87,85;0,36;0,09;21,82;"Internet of Things (IoT)"
"1101157";"Greater Manchester (UKD3)";"China (CN)";7;63,64;0,1;0,06;39,44;"Hydroelectric Power"
"1030156";"Greater Manchester (UKD3)";"China (CN)";21;45,65;0,37;0,26;32,38;"Wind Energy"
"406378";"Greater Manchester (UKD3)";"China (CN)";26;45,61;0,08;0,07;36,46;"Water Management"
"405370";"Greater Manchester (UKD3)";"China (CN)";26;9,77;0,17;0,37;21,43;"Nuclear Energy"
"428656";"Greater Manchester (UKD3)";"China (CN)";23;27,71;0,09;0,07;23,25;"Solar Energy"
"3410107";"Greater Manchester (UKD3)";"China (CN)";56;76,71;0,29;0,08;21,85;"Cloud Computing & Edge Computing"
"761333";"Greater Manchester (UKD3)";"China (CN)";30;22,06;0,1;0,09;20,73;"Waste Management"
"2148107";"Greater Manchester (UKD3)";"China (CN)";37;75,51;0,09;0,05;43,6;"Generative AI"
"287290";"Greater Manchester (UKD3)";"China (CN)";38;57,58;0,28;0,06;12,8;"Blockchain Technologies"
"358860";"Greater Manchester (UKD3)";"China (CN)";40;29,63;0,15;0,17;32,36;"Energy Efficiency"
"345359";"Greater Manchester (UKD3)";"China (CN)";70;41,67;0,17;0,13;31,98;"Smart Grid"
"444239";"Greater Manchester (UKD3)";"China (CN)";27;20,77;0,14;0,12;18,28;"Green Building"
"403048";"Greater Manchester (UKD3)";"China (CN)";11;10,78;0,06;0,12;21,04;"Biofuels"
"826825";"Greater Manchester (UKD3)";"China (CN)";663;69,13;1,05;0,29;19,34;"Quantum Technologies"
"2274100";"Greater Manchester (UKD3)";"China (CN)";13;35,14;0,19;0,14;24,78;"Geothermal Energy"
"932423";"Greater Manchester (UKD3)";"China (CN)";152;37,53;0,16;0,12;27,65;"Environmental Engineering"
"332547";"Greater Manchester (UKD3)";"China (CN)";35;47,95;0,17;0,09;25,13;"EVs & Charging Infrastructure"
"427629";"Greater Manchester (UKD3)";"China (CN)";124;51,03;0,11;0,09;42,46;"Battery"
"483528";"Greater Manchester (UKD3)";"China (CN)";54;21,18;0,11;0,12;24,48;"Semiconductors/Chips"
"691725";"Greater Manchester (UKD3)";"China (CN)";98;22,43;0,11;0,13;26,04;"Biomaterials"
"341047";"Greater Manchester (UKD3)";"China (CN)";94;49,47;0,15;0,13;42,46;"Hydrogen Fuel Cells"
"289830";"Greater Manchester (UKD3)";"China (CN)";43;30,28;0,15;0,13;26,05;"Heat Pumps"
"390326";"Greater Manchester (UKD3)";"China (CN)";249;107,33;0,53;0,14;28,79;"Mobile Networks (5G/6G)"
"222330";"Greater Manchester (UKD3)";"China (CN)";44;80;0,41;0,17;33,92;"Satellite Connectivity"
"457520";"Greater Manchester (UKD3)";"China (CN)";17;19,77;0,11;0,12;21,74;"High-Performance Computing (HPC)"
"209347";"Greater Manchester (UKD3)";"China (CN)";678;28,5;0,15;0,1;18,88;"Other"
"477117";"Greater Manchester (UKD3)";"China (CN)";109;58,29;0,23;0,09;23,26;"Cybersecurity Technologies"
"287819";"Greater Manchester (UKD3)";"China (CN)";12;16;0,11;0,12;17,08;"Software Engineering & System Development"
"820181";"Greater Manchester (UKD3)";"China (CN)";277;54,1;0,11;0,08;36,18;"Computer Vision, Language Processing & Object Recognition"
"686413";"Greater Manchester (UKD3)";"China (CN)";77;28,52;0,12;0,1;24,08;"Green Consumer Goods"
"636812";"Greater Manchester (UKD3)";"China (CN)";59;29,06;0,15;0,12;23,53;"Recycling"
"572211";"Greater Manchester (UKD3)";"China (CN)";204;41,63;0,17;0,13;32,76;"Robotics"
"1164112";"Greater Manchester (UKD3)";"China (CN)";422;15,68;0,16;0,19;18,93;"Artificial Intelligence"
